day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
18,2014-09-17,38,6-11,19.4286,19.2077,15.6260,23.5050,1.2628,1.0759,1.4864,1.3637
18,2014-09-17,38,12-17,13.4286,14.1843,11.3615,17.6700,1.1959,1.0180,1.4052,1.2660
18,2014-09-17,38,18-44,44.7143,46.7842,39.5452,55.8559,0.7019,0.6075,0.8144,0.7462
18,2014-09-17,38,45-64,41.7143,43.5525,36.3552,51.7416,0.7685,0.6604,0.8984,0.8111
18,2014-09-17,38,65+,27.8571,29.0240,24.0368,35.0173,0.9119,0.7686,1.0779,0.9417
19,2014-09-18,38,0-5,15.8571,17.1115,13.8613,21.1513,1.0319,0.8673,1.2384,1.0889
19,2014-09-18,38,6-11,18.7143,18.7839,15.2534,23.0269,1.2532,1.0693,1.4790,1.3493
19,2014-09-18,38,12-17,13.2857,13.9715,11.1217,17.2961,1.1730,0.9957,1.3813,1.2642
19,2014-09-18,38,18-44,44.7143,46.3178,38.9684,55.2855,0.6955,0.5998,0.8078,0.7445
19,2014-09-18,38,45-64,41.5714,43.6278,36.6907,51.9629,0.7600,0.6502,0.8891,0.8091
19,2014-09-18,38,65+,27.8571,29.7773,24.7159,35.8465,0.8991,0.7586,1.0729,0.9370
20,2014-09-19,38,0-5,16.7143,16.4199,13.2260,20.3067,1.0345,0.8637,1.2438,1.1382
20,2014-09-19,38,6-11,18.7143,18.3214,14.8467,22.4324,1.2564,1.0697,1.4770,1.3649
20,2014-09-19,38,12-17,13.5714,13.6008,10.8143,16.8257,1.1594,0.9835,1.3659,1.2763
20,2014-09-19,38,18-44,43.5714,45.5796,38.5792,54.2256,0.6959,0.5988,0.8112,0.7468
20,2014-09-19,38,45-64,39.5714,43.2079,36.3072,51.3990,0.7586,0.6477,0.8874,0.8073
20,2014-09-19,38,65+,29.8571,30.1803,25.1094,36.1278,0.8941,0.7544,1.0653,0.9615
21,2014-09-20,38,0-5,14.8571,15.6990,12.6897,19.4695,1.0429,0.8711,1.2512,1.0905
21,2014-09-20,38,6-11,17.4286,17.7953,14.5313,21.9073,1.2702,1.0830,1.4961,1.3311
21,2014-09-20,38,12-17,12.5714,13.1392,10.4605,16.2725,1.1541,0.9816,1.3631,1.2563
21,2014-09-20,38,18-44,42.8571,44.6562,37.5231,53.1911,0.7034,0.6057,0.8171,0.7486
21,2014-09-20,38,45-64,41.2857,42.6822,35.7233,50.9550,0.7642,0.6535,0.8948,0.8231
21,2014-09-20,38,65+,30.5714,30.2068,25.1068,36.1662,0.8981,0.7565,1.0676,0.9827
22,2014-09-21,39,0-5,14.5714,15.0583,12.1378,18.6966,1.0595,0.8866,1.2592,1.0747
22,2014-09-21,39,6-11,16.0000,17.3384,14.1208,21.4098,1.2909,1.0970,1.5239,1.2753
22,2014-09-21,39,12-17,12.2857,12.5923,10.0281,15.7120,1.1550,0.9828,1.3583,1.2504
22,2014-09-21,39,18-44,39.5714,43.8033,36.6488,52.0804,0.7165,0.6166,0.8285,0.7340
22,2014-09-21,39,45-64,43.2857,41.9064,35.0580,50.0650,0.7757,0.6638,0.9063,0.8175
22,2014-09-21,39,65+,28.5714,29.9016,24.8538,35.9368,0.9074,0.7648,1.0737,0.9527
23,2014-09-22,39,0-5,14.1429,14.4257,11.6092,18.0240,1.0765,0.8989,1.2896,1.0902
23,2014-09-22,39,6-11,16.4286,16.9396,13.7855,20.8373,1.3167,1.1197,1.5477,1.3140
23,2014-09-22,39,12-17,12.0000,11.9533,9.5431,14.9710,1.1638,0.9866,1.3701,1.2387
23,2014-09-22,39,18-44,40.5714,42.9736,35.9026,50.8021,0.7318,0.6287,0.8489,0.7349
23,2014-09-22,39,45-64,40.1429,41.1622,34.6073,48.9770,0.7911,0.6727,0.9262,0.8021
23,2014-09-22,39,65+,28.0000,29.4173,24.4485,35.6690,0.9202,0.7739,1.0895,0.9349
24,2014-09-23,39,0-5,13.5714,13.8319,11.1806,17.4416,1.0973,0.9165,1.3137,1.0950
24,2014-09-23,39,6-11,16.2857,16.5631,13.4003,20.3372,1.3410,1.1387,1.5779,1.3335
24,2014-09-23,39,12-17,11.5714,11.3572,8.9970,14.2554,1.1720,0.9940,1.3797,1.2349
24,2014-09-23,39,18-44,40.4286,42.3240,35.0443,49.8975,0.7459,0.6425,0.8690,0.7415
24,2014-09-23,39,45-64,38.8571,40.5117,33.8569,48.0715,0.8057,0.6863,0.9429,0.8083
24,2014-09-23,39,65+,29.2857,28.9204,24.1089,34.8498,0.9298,0.7827,1.1036,0.9599
25,2014-09-24,39,0-5,14.4286,13.3250,10.7171,16.7286,1.1167,0.9346,1.3358,1.1679
25,2014-09-24,39,6-11,16.1429,16.2319,13.1728,19.8734,1.3614,1.1597,1.6074,1.3682
25,2014-09-24,39,12-17,11.1429,10.7295,8.4424,13.5037,1.1839,1.0041,1.3946,1.2432
25,2014-09-24,39,18-44,41.8571,41.7000,34.6067,49.3519,0.7610,0.6536,0.8871,0.7648
25,2014-09-24,39,45-64,38.5714,39.8755,33.1778,47.1730,0.8213,0.6996,0.9647,0.8214
25,2014-09-24,39,65+,28.5714,28.2178,23.5724,33.9501,0.9441,0.7933,1.1219,0.9633
26,2014-09-25,39,0-5,12.7143,12.8810,10.2845,16.2268,1.1387,0.9524,1.3638,1.1160
26,2014-09-25,39,6-11,16.1429,15.8839,12.8554,19.5543,1.3765,1.1713,1.6218,1.3824
26,2014-09-25,39,12-17,10.5714,10.1095,7.8709,12.8625,1.1978,1.0174,1.4139,1.2415
26,2014-09-25,39,18-44,41.7143,41.2734,34.2622,48.9817,0.7761,0.6671,0.9032,0.7694
26,2014-09-25,39,45-64,39.0000,39.3917,32.8213,46.6467,0.8392,0.7150,0.9857,0.8352
26,2014-09-25,39,65+,29.2857,27.6026,22.9574,33.2695,0.9609,0.8070,1.1373,0.9860
27,2014-09-26,39,0-5,12.1429,12.5424,9.9851,15.7648,1.1575,0.9672,1.3880,1.1049
27,2014-09-26,39,6-11,16.2857,15.5997,12.6870,19.2971,1.3889,1.1862,1.6386,1.3902
27,2014-09-26,39,12-17,9.4286,9.5569,7.4132,12.3237,1.2133,1.0320,1.4308,1.1974
27,2014-09-26,39,18-44,41.7143,40.9003,33.8692,48.3132,0.7888,0.6799,0.9193,0.7647
27,2014-09-26,39,45-64,39.0000,39.1974,32.5630,46.7330,0.8554,0.7310,1.0046,0.8231
27,2014-09-26,39,65+,26.5714,27.0497,22.3567,32.6561,0.9784,0.8228,1.1563,0.9439
28,2014-09-27,39,0-5,11.7143,12.3309,9.7730,15.5150,1.1798,0.9840,1.4188,1.0966
28,2014-09-27,39,6-11,16.7143,15.3774,12.5448,19.0057,1.4068,1.1958,1.6575,1.4068
28,2014-09-27,39,12-17,8.7143,9.0410,7.0104,11.7030,1.2367,1.0516,1.4538,1.1753
28,2014-09-27,39,18-44,40.7143,40.4330,33.8352,48.0656,0.8038,0.6896,0.9396,0.7602
28,2014-09-27,39,45-64,38.8571,39.1934,32.8107,46.7391,0.8749,0.7432,1.0276,0.8170
28,2014-09-27,39,65+,25.2857,26.6179,21.9182,32.1914,1.0017,0.8403,1.1897,0.9274
29,2014-09-28,40,0-5,11.7143,12.1432,9.7215,15.2273,1.2044,1.0044,1.4454,1.1311
29,2014-09-28,40,6-11,15.7143,15.1146,12.2934,18.7762,1.4252,1.2144,1.6776,1.3976
29,2014-09-28,40,12-17,8.2857,8.6616,6.7172,11.2301,1.2611,1.0723,1.4818,1.1852
29,2014-09-28,40,18-44,42.1429,40.1414,33.6146,48.0284,0.8183,0.7045,0.9552,0.7813
29,2014-09-28,40,45-64,38.2857,39.4422,33.0288,47.0521,0.8926,0.7611,1.0466,0.8393
29,2014-09-28,40,65+,26.8571,26.2735,21.6975,31.7984,1.0217,0.8601,1.2182,0.9709
30,2014-09-29,40,0-5,12.1429,12.1044,9.6837,15.2936,1.2297,1.0299,1.4680,1.1691
30,2014-09-29,40,6-11,15.4286,14.8793,12.0185,18.6386,1.4455,1.2324,1.6985,1.4147
30,2014-09-29,40,12-17,8.4286,8.3721,6.4387,10.8051,1.2908,1.0984,1.5171,1.2552
30,2014-09-29,40,18-44,41.0000,39.9417,33.3483,48.0531,0.8348,0.7185,0.9730,0.8115
30,2014-09-29,40,45-64,43.4286,39.9011,33.2639,47.7717,0.9142,0.7802,1.0719,0.8893
30,2014-09-29,40,65+,26.0000,26.2562,21.5569,31.7671,1.0492,0.8852,1.2505,1.0007
31,2014-09-30,40,0-5,11.8571,12.1994,9.6705,15.4943,1.2568,1.0527,1.4998,1.1176
31,2014-09-30,40,6-11,14.2857,14.7086,11.8905,18.4734,1.4764,1.2590,1.7353,1.3168
31,2014-09-30,40,12-17,7.4286,8.1878,6.2702,10.6166,1.3282,1.1312,1.5553,1.1505
31,2014-09-30,40,18-44,37.8571,39.7761,33.4080,47.9703,0.8558,0.7366,0.9952,0.7521
31,2014-09-30,40,45-64,40.1429,40.4948,33.8448,48.5486,0.9398,0.8021,1.1005,0.8166
31,2014-09-30,40,65+,22.5714,26.3959,21.4319,32.0862,1.0812,0.9159,1.2792,0.9031
32,2014-10-01,40,0-5,11.7143,12.3561,9.8738,15.6131,1.2801,1.0735,1.5310,1.1423
32,2014-10-01,40,6-11,13.8571,14.6606,11.8754,18.3643,1.5155,1.2934,1.7764,1.3429
32,2014-10-01,40,12-17,7.7143,8.1096,6.2132,10.4280,1.3678,1.1669,1.6064,1.2049
32,2014-10-01,40,18-44,38.5714,39.8545,33.3514,47.8347,0.8794,0.7568,1.0213,0.7795
32,2014-10-01,40,45-64,39.8571,41.3450,34.6325,49.4170,0.9684,0.8262,1.1342,0.8535
32,2014-10-01,40,65+,25.8571,26.7914,21.7770,32.5498,1.1154,0.9420,1.3202,0.9827
33,2014-10-02,40,0-5,12.5714,12.5185,9.9750,15.7182,1.3014,1.0901,1.5524,1.2106
33,2014-10-02,40,6-11,14.5714,14.6596,11.8934,18.2760,1.5473,1.3201,1.8227,1.4125
33,2014-10-02,40,12-17,8.2857,8.1080,6.2137,10.4810,1.4013,1.1946,1.6521,1.2644
33,2014-10-02,40,18-44,39.4286,40.1103,33.4762,48.1125,0.8993,0.7740,1.0480,0.8025
33,2014-10-02,40,45-64,39.2857,42.3247,35.5545,50.5922,0.9930,0.8465,1.1650,0.8666
33,2014-10-02,40,65+,25.2857,27.4460,22.3836,33.4234,1.1425,0.9635,1.3520,0.9872
34,2014-10-03,40,0-5,12.1429,12.6839,10.0486,15.9149,1.3117,1.1010,1.5567,1.2258
34,2014-10-03,40,6-11,14.2857,14.7536,11.7764,18.3880,1.5723,1.3428,1.8517,1.4581
34,2014-10-03,40,12-17,8.4286,8.1872,6.2880,10.5556,1.4223,1.2097,1.6744,1.3482
34,2014-10-03,40,18-44,40.5714,40.5362,33.9218,48.7681,0.9092,0.7834,1.0584,0.8554
34,2014-10-03,40,45-64,44.0000,43.3215,36.3951,52.0220,1.0038,0.8554,1.1775,0.9483
34,2014-10-03,40,65+,28.5714,28.1654,23.1818,33.9979,1.1545,0.9737,1.3674,1.0974
35,2014-10-04,40,0-5,13.0000,12.8417,10.1615,15.9934,1.3108,1.1026,1.5608,1.2954
35,2014-10-04,40,6-11,14.1429,14.9263,11.9222,18.4453,1.5988,1.3631,1.8708,1.5017
35,2014-10-04,40,12-17,8.8571,8.2957,6.3530,10.6920,1.4353,1.2225,1.6847,1.4228
35,2014-10-04,40,18-44,42.2857,41.0564,34.2990,49.5460,0.9147,0.7895,1.0631,0.9016
35,2014-10-04,40,45-64,47.7143,44.4308,37.2950,53.3368,1.0086,0.8604,1.1819,1.0070
35,2014-10-04,40,65+,31.0000,28.9905,23.9923,35.1465,1.1527,0.9751,1.3695,1.1698
36,2014-10-05,41,0-5,13.8571,13.0083,10.3145,16.2191,1.3005,1.0949,1.5529,1.3354
36,2014-10-05,41,6-11,15.2857,15.2610,12.1207,18.8945,1.6024,1.3693,1.8838,1.5600
36,2014-10-05,41,12-17,9.1429,8.4671,6.4660,11.0182,1.4433,1.2301,1.6930,1.4348
36,2014-10-05,41,18-44,43.2857,41.9725,34.9385,50.4681,0.9136,0.7879,1.0629,0.9103
36,2014-10-05,41,45-64,48.5714,45.8587,38.4215,54.9923,1.0058,0.8601,1.1763,1.0083
36,2014-10-05,41,65+,31.8571,29.7589,24.6027,35.8764,1.1401,0.9654,1.3426,1.1695
37,2014-10-06,41,0-5,13.5714,13.1954,10.4865,16.3681,1.2895,1.0823,1.5354,1.2277
37,2014-10-06,41,6-11,15.2857,15.7273,12.4616,19.4336,1.6012,1.3665,1.8791,1.4417
37,2014-10-06,41,12-17,8.4286,8.7355,6.6711,11.2794,1.4411,1.2310,1.6875,1.2491
37,2014-10-06,41,18-44,39.4286,43.0590,35.8960,51.5890,0.9094,0.7837,1.0571,0.7950
37,2014-10-06,41,45-64,40.2857,47.3119,39.6214,56.5989,0.9987,0.8533,1.1691,0.8582
37,2014-10-06,41,65+,28.8571,30.4235,25.0459,36.4447,1.1228,0.9472,1.3278,1.0051
38,2014-10-07,41,0-5,14.7143,13.3295,10.5791,16.6426,1.2679,1.0679,1.5131,1.4032
38,2014-10-07,41,6-11,17.2857,16.1896,12.8948,19.9958,1.5853,1.3552,1.8592,1.6922
38,2014-10-07,41,12-17,10.1429,9.0271,6.8816,11.5819,1.4284,1.2186,1.6750,1.5291
38,2014-10-07,41,18-44,48.7143,44.3400,37.0168,53.3347,0.8969,0.7718,1.0410,0.9682
38,2014-10-07,41,45-64,51.7143,48.9404,41.0174,58.5267,0.9831,0.8383,1.1504,1.0639
38,2014-10-07,41,65+,35.4286,31.0345,25.5315,37.2602,1.0959,0.9276,1.2943,1.2361
39,2014-10-08,41,0-5,14.0000,13.4079,10.6611,16.6840,1.2477,1.0510,1.4856,1.3176
39,2014-10-08,41,6-11,17.5714,16.6784,13.2834,20.5822,1.5590,1.3293,1.8294,1.6390
39,2014-10-08,41,12-17,10.4286,9.3102,7.1362,11.9791,1.4075,1.2034,1.6536,1.5063
39,2014-10-08,41,18-44,47.7143,45.7287,38.1492,54.7415,0.8809,0.7588,1.0243,0.9333
39,2014-10-08,41,45-64,54.8571,50.3096,42.4656,59.9921,0.9627,0.8222,1.1318,1.0332
39,2014-10-08,41,65+,32.2857,31.1940,25.7363,37.6109,1.0675,0.9065,1.2610,1.1557
40,2014-10-09,41,0-5,13.7143,13.4990,10.7570,16.8248,1.2328,1.0346,1.4589,1.2599
40,2014-10-09,41,6-11,17.2857,17.1363,13.7600,21.1137,1.5315,1.3064,1.7933,1.5629
40,2014-10-09,41,12-17,10.0000,9.6291,7.4477,12.3439,1.3905,1.1890,1.6309,1.4236
40,2014-10-09,41,18-44,47.2857,47.1292,39.2576,56.3113,0.8668,0.7474,1.0054,0.8942
40,2014-10-09,41,45-64,54.8571,51.8066,43.6300,61.7470,0.9458,0.8068,1.1071,0.9922
40,2014-10-09,41,65+,32.5714,31.3399,25.9275,37.5601,1.0449,0.8846,1.2321,1.1166
41,2014-10-10,41,0-5,13.2857,13.6247,10.8339,16.9914,1.2221,1.0274,1.4545,1.2176
41,2014-10-10,41,6-11,18.4286,17.6168,14.1516,21.5717,1.5040,1.2843,1.7584,1.5598
41,2014-10-10,41,12-17,10.0000,9.9532,7.7590,12.8433,1.3817,1.1818,1.6210,1.3709
41,2014-10-10,41,18-44,48.0000,48.5292,40.4928,57.8716,0.8570,0.7409,0.9916,0.8636
41,2014-10-10,41,45-64,52.8571,53.3072,44.9927,63.7808,0.9344,0.8015,1.0923,0.9467
41,2014-10-10,41,65+,31.5714,31.5029,26.1151,37.7533,1.0295,0.8753,1.2128,1.0608
42,2014-10-11,41,0-5,13.4286,13.8314,10.8956,17.1899,1.2204,1.0246,1.4458,1.1984
42,2014-10-11,41,6-11,18.7143,17.9429,14.5454,22.0036,1.4808,1.2676,1.7365,1.5219
42,2014-10-11,41,12-17,9.8571,10.3638,8.0650,13.2627,1.3795,1.1774,1.6123,1.3153
42,2014-10-11,41,18-44,47.8571,50.0826,42.0877,59.7466,0.8522,0.7355,0.9867,0.8318
42,2014-10-11,41,45-64,50.8571,54.5767,46.1856,64.8079,0.9305,0.7952,1.0875,0.9004
42,2014-10-11,41,65+,29.4286,31.6611,26.3422,38.1083,1.0229,0.8712,1.2043,0.9962
43,2014-10-12,42,0-5,12.8571,13.9935,11.1010,17.3373,1.2162,1.0228,1.4415,1.1798
