weight,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi,obs
Poisson,18,12-17,1.639178,1.6936183992817737,1.6936183992817737,1.6936183992817737,1248.747198,1383.969086165027,1383.969086165027,1383.969086165027,1300
Poisson,18,18-44,0.819096,0.5595250066560734,0.5595250066560734,0.5595250066560734,3616.933377,3187.311463483722,3187.311463483722,3187.311463483722,2372
Poisson,18,45-64,0.678688,0.5030587324932982,0.5030587324932982,0.5030587324932982,948.311106,935.5472164541061,935.5472164541061,935.5472164541061,1003
Poisson,18,65+,0.550065,0.4066980809089577,0.4066980809089577,0.4066980809089577,177.549463,202.95110985843667,202.95110985843667,202.95110985843667,251
Poisson,19,0-5,1.510132,0.6436018844468233,0.6436018844468233,0.6436018844468233,1622.834336,2214.8906052739367,2214.8906052739367,2214.8906052739367,1411
Poisson,19,6-11,2.472868,1.1834463548238883,1.1834463548238883,1.1834463548238883,10975.172743,16867.39402255798,16867.39402255798,16867.39402255798,7755
Poisson,19,12-17,1.649086,1.1078846005110194,1.1078846005110194,1.1078846005110194,1520.009766,1878.0289730909399,1878.0289730909399,1878.0289730909399,1974
Poisson,19,18-44,0.824418,0.381438553967823,0.381438553967823,0.381438553967823,4431.080289,3465.377291190951,3465.377291190951,3465.377291190951,2854
Poisson,19,45-64,0.684081,0.3812506810031717,0.3812506810031717,0.3812506810031717,1162.198633,1226.6692391511478,1226.6692391511478,1226.6692391511478,1189
Poisson,19,65+,0.554406,0.31652086913641186,0.31652086913641186,0.31652086913641186,217.223561,249.29762478812586,249.29762478812586,249.29762478812586,257
Poisson,20,0-5,1.517023,0.6260079938486414,0.6260079938486414,0.6260079938486414,1959.160279,2288.9314213951475,2288.9314213951475,2288.9314213951475,1125
Poisson,20,6-11,2.469709,0.7989389698465563,0.7989389698465563,0.7989389698465563,13326.287852,17538.469736062027,17538.469736062027,17538.469736062027,10251
Poisson,20,12-17,1.65851,0.9536332907126479,0.9536332907126479,0.9536332907126479,1854.449136,2243.6617864331893,2243.6617864331893,2243.6617864331893,1875
Poisson,20,18-44,0.829473,0.3635763000185307,0.3635763000185307,0.3635763000185307,5436.159,3547.577995076106,3547.577995076106,3547.577995076106,3333
Poisson,20,45-64,0.689363,0.35317052015771566,0.35317052015771566,0.35317052015771566,1427.319119,1527.1591750821763,1527.1591750821763,1527.1591750821763,1546
Poisson,20,65+,0.558669,0.29078024569034977,0.29078024569034977,0.29078024569034977,266.34977,285.50671309060476,285.50671309060476,285.50671309060476,267
Poisson,21,0-5,1.523216,0.8257005029297477,0.8257005029297477,0.8257005029297477,2372.543472,2247.3354234741164,2247.3354234741164,2247.3354234741164,2425
Poisson,21,6-11,2.463448,0.8273484759171317,0.8273484759171317,0.8273484759171317,16145.720016,16157.55844203569,16157.55844203569,16157.55844203569,13429
Poisson,21,12-17,1.667356,1.2283041098016105,1.2283041098016105,1.2283041098016105,2266.211961,2490.6649268818346,2490.6649268818346,2490.6649268818346,2103
Poisson,21,18-44,0.8342,0.4625634749563937,0.4625634749563937,0.4625634749563937,6674.335155,3770.729236435305,3770.729236435305,3770.729236435305,8512
Poisson,21,45-64,0.694499,0.4544406560070845,0.4544406560070845,0.4544406560070845,1755.387594,1771.8927611074178,1771.8927611074178,1771.8927611074178,1592
Poisson,21,65+,0.56283,0.361101789644026,0.361101789644026,0.361101789644026,327.052749,312.5011034480549,312.5011034480549,312.5011034480549,271
Poisson,22,0-5,1.528579,1.4378474407846062,1.4378474407846062,1.4378474407846062,2878.956344,2295.112022039106,2295.112022039106,2295.112022039106,3148
Poisson,22,6-11,2.453554,1.3529882146760621,1.3529882146760621,1.3529882146760621,19506.770976,14026.056259080986,14026.056259080986,14026.056259080986,20641
Poisson,22,12-17,1.675512,1.7321390298473858,1.7321390298473858,1.7321390298473858,2772.190309,2802.5641559446594,2802.5641559446594,2802.5641559446594,2771
Poisson,22,18-44,0.838535,0.7711386183470527,0.7711386183470527,0.7711386183470527,8195.610922,4344.111770543666,4344.111770543666,4344.111770543666,9233
Poisson,22,45-64,0.699454,0.7140566483837443,0.7140566483837443,0.7140566483837443,2160.488931,2053.01517368647,2053.01517368647,2053.01517368647,3257
Poisson,22,65+,0.566857,0.5679656251866119,0.5679656251866119,0.5679656251866119,401.882688,337.8825398126596,337.8825398126596,337.8825398126596,383
Poisson,23,0-5,1.532962,2.6248910218431,2.6248910218431,2.6248910218431,3496.926404,2704.6080925754322,2704.6080925754322,2704.6080925754322,4388
Poisson,23,6-11,2.439441,2.358075229972667,2.358075229972667,2.358075229972667,23483.816704,12482.550789825851,12482.550789825851,12482.550789825851,18396
