weight,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi,obs
Poisson,59,6-11,1.002781,2.083233522051229,2.083233522051229,2.083233522051229,11110.736004,7478.511339944322,7478.511339944322,7478.511339944322,13750
Poisson,59,12-17,1.164941,2.2097179929974486,2.2097179929974486,2.2097179929974486,34045.702638,37288.48572131386,37288.48572131386,37288.48572131386,36304
Poisson,59,18-44,0.705534,1.2938423457902184,1.2938423457902184,1.2938423457902184,109855.364973,64758.92397549935,64758.92397549935,64758.92397549935,111921
Poisson,59,45-64,0.684097,1.111614149464683,1.111614149464683,1.111614149464683,53782.575099,36094.8197858457,36094.8197858457,36094.8197858457,62513
Poisson,59,65+,0.589042,0.8930188102973309,0.8930188102973309,0.8930188102973309,9929.070622,6914.079680773459,6914.079680773459,6914.079680773459,7609
Poisson,60,0-5,0.970985,3.4960076358252934,3.4960076358252934,3.4960076358252934,16810.22173,9190.18565738271,9190.18565738271,9190.18565738271,27158
Poisson,60,6-11,0.996369,2.906747917946306,2.906747917946306,2.906747917946306,9924.494838,8018.479539565276,8018.479539565276,8018.479539565276,7205
Poisson,60,12-17,1.156077,2.4151503022976026,2.4151503022976026,2.4151503022976026,31348.972317,44232.84479663335,44232.84479663335,44232.84479663335,36361
Poisson,60,18-44,0.704613,2.1479086305076387,2.1479086305076387,2.1479086305076387,104067.916027,76218.44620463438,76218.44620463438,76218.44620463438,77317
Poisson,60,45-64,0.684545,1.8575894414001306,1.8575894414001306,1.8575894414001306,51605.340472,34666.34970538947,34666.34970538947,34666.34970538947,61382
Poisson,60,65+,0.590564,1.5514270432768162,1.5514270432768162,1.5514270432768162,9595.59122,6757.603247702587,6757.603247702587,6757.603247702587,10536
Poisson,61,0-5,0.964526,2.218100373433973,2.218100373433973,2.218100373433973,15372.240465,13136.014812305919,13136.014812305919,13136.014812305919,13428
Poisson,61,6-11,0.990644,2.216803996789567,2.216803996789567,2.216803996789567,8888.002624,8895.285370350815,8895.285370350815,8895.285370350815,9440
Poisson,61,12-17,1.14815,2.174324388976004,2.174324388976004,2.174324388976004,28791.859684,44113.52402842883,44113.52402842883,44113.52402842883,23159
Poisson,61,18-44,0.703939,1.7906473625336428,1.7906473625336428,1.7906473625336428,98383.160257,104076.93397886166,104076.93397886166,104076.93397886166,97643
Poisson,61,45-64,0.685173,1.920293758264422,1.920293758264422,1.920293758264422,49374.886077,45051.83815050707,45051.83815050707,45051.83815050707,47999
Poisson,61,65+,0.592201,1.5062433689018901,1.5062433689018901,1.5062433689018901,9248.22181,7619.661585878726,7619.661585878726,7619.661585878726,7014
Poisson,62,0-5,0.958707,1.7371254777908913,1.7371254777908913,1.7371254777908913,14047.343937,16529.5819593356,16529.5819593356,16529.5819593356,12124
Poisson,62,6-11,0.985538,1.705430028189741,1.705430028189741,1.705430028189741,7979.195779,9660.546775423456,9660.546775423456,9660.546775423456,8122
Poisson,62,12-17,1.141086,1.3837387431550434,1.3837387431550434,1.3837387431550434,26386.091245,39058.258474920876,39058.258474920876,39058.258474920876,21070
Poisson,62,18-44,0.703495,1.2699855259276336,1.2699855259276336,1.2699855259276336,92836.6709,129524.14219668647,129524.14219668647,129524.14219668647,66314
Poisson,62,45-64,0.685971,1.2328517621956305,1.2328517621956305,1.2328517621956305,47117.966628,69555.79337193421,69555.79337193421,69555.79337193421,39116
Poisson,62,65+,0.593945,0.9726942063487388,0.9726942063487388,0.9726942063487388,8891.125032,8201.438161967671,8201.438161967671,8201.438161967671,6535
Poisson,63,0-5,0.95347,0.900135164405444,0.900135164405444,0.900135164405444,12830.579981,18599.013006149326,18599.013006149326,18599.013006149326,16220
Poisson,63,6-11,0.98099,0.8515066046657472,0.8515066046657472,0.8515066046657472,7179.496144,10061.104358495213,10061.104358495213,10061.104358495213,5187
Poisson,63,12-17,1.134813,0.7165645566830984,0.7165645566830984,0.7165645566830984,24137.865017,31831.380321614677,31831.380321614677,31831.380321614677,27894
Poisson,63,18-44,0.703262,0.6564802145924657,0.6564802145924657,0.6564802145924657,87456.81861,146459.5089607397,146459.5089607397,146459.5089607397,83645
Poisson,63,45-64,0.686924,0.6528597990256375,0.6528597990256375,0.6528597990256375,44858.031087,86858.58131656819,86858.58131656819,86858.58131656819,46636
Poisson,63,65+,0.595787,0.5682082091902844,0.5682082091902844,0.5682082091902844,8528.087415,8534.14403552824,8534.14403552824,8534.14403552824,9861
Poisson,64,0-5,0.948763,0.45263749997702885,0.45263749997702885,0.45263749997702885,11716.002434,18387.411061846884,18387.411061846884,18387.411061846884,13571
Poisson,64,6-11,0.976944,0.4454674980372717,0.4454674980372717,0.4454674980372717,6473.306487,9410.926129781175,9410.926129781175,9410.926129781175,6625
Poisson,64,12-17,1.129261,0.4158458398877033,0.4158458398877033,0.4158458398877033,22048.89064,24475.58305887063,24475.58305887063,24475.58305887063,19562
Poisson,64,18-44,0.703222,0.3413834871750439,0.3413834871750439,0.3413834871750439,82265.525056,144887.82234001672,144887.82234001672,144887.82234001672,63106
Poisson,64,45-64,0.688021,0.34838818681942785,0.34838818681942785,0.34838818681942785,42615.254318,89310.321825827,89310.321825827,89310.321825827,39278
Poisson,64,65+,0.59772,0.3350577880767057,0.3350577880767057,0.3350577880767057,8162.504165,8856.376416244544,8856.376416244544,8856.376416244544,7830
Poisson,65,0-5,0.944537,0.2553218108111206,0.2553218108111206,0.2553218108111206,10697.092399,16207.948723881971,16207.948723881971,16207.948723881971,12086
Poisson,65,6-11,0.97335,0.27070815151855426,0.27070815151855426,0.27070815151855426,5847.547901,8000.028279751539,8000.028279751539,8000.028279751539,6546
Poisson,65,12-17,1.124363,0.3231756266297714,0.3231756266297714,0.3231756266297714,20117.351102,18304.723373271758,18304.723373271758,18304.723373271758,18246
Poisson,65,18-44,0.70336,0.21075829747408148,0.21075829747408148,0.21075829747408148,77279.011456,127636.72072944231,127636.72072944231,127636.72072944231,57212
Poisson,65,45-64,0.689248,0.24384018994021778,0.24384018994021778,0.24384018994021778,40406.657293,80187.82476453157,80187.82476453157,80187.82476453157,39763
Poisson,65,65+,0.599735,0.3430077911742889,0.3430077911742889,0.3430077911742889,7797.375142,9209.234205281304,9209.234205281304,9209.234205281304,11783
Poisson,66,0-5,0.940745,0.13884316679684278,0.13884316679684278,0.13884316679684278,9767.080342,13113.89776579081,13113.89776579081,13113.89776579081,9256
Poisson,66,6-11,0.970162,0.16232101515128244,0.16232101515128244,0.16232101515128244,5291.249659,6337.018505957909,6337.018505957909,6337.018505957909,6020
Poisson,66,12-17,1.120057,0.2625028410305548,0.2625028410305548,0.2625028410305548,18338.758705,13702.14653487713,13702.14653487713,13702.14653487713,16136
Poisson,66,18-44,0.703657,0.11766607788994024,0.11766607788994024,0.11766607788994024,72508.525132,103014.94568528049,103014.94568528049,103014.94568528049,67106
Poisson,66,45-64,0.690594,0.13499901237873502,0.13499901237873502,0.13499901237873502,38246.293234,65567.79813187779,65567.79813187779,65567.79813187779,40979
Poisson,66,65+,0.601824,0.17833607463893256,0.17833607463893256,0.17833607463893256,7435.310428,9869.605456944613,9869.605456944613,9869.605456944613,6930
Poisson,67,0-5,0.937344,0.12095826103863967,0.12095826103863967,0.12095826103863967,8919.184744,9990.36464907974,9990.36464907974,9990.36464907974,6600
Poisson,67,6-11,0.967338,0.15593685210580882,0.15593685210580882,0.15593685210580882,4795.1944,4797.958238276187,4797.958238276187,4797.958238276187,4196
Poisson,67,12-17,1.116285,0.4134730365781616,0.4134730365781616,0.4134730365781616,16706.692753,10581.815807422856,10581.815807422856,10581.815807422856,14174
Poisson,67,18-44,0.7041,0.09132844076465527,0.09132844076465527,0.09132844076465527,67961.03084,78065.96425422607,78065.96425422607,78065.96425422607,52256
Poisson,67,45-64,0.692047,0.10027093311556667,0.10027093311556667,0.10027093311556667,36145.479168,50108.91255685827,50108.91255685827,50108.91255685827,40767
Poisson,67,65+,0.603978,0.10637548581833167,0.10637548581833167,0.10637548581833167,7078.543787,9465.492805404298,9465.492805404298,9465.492805404298,7916
Poisson,68,0-5,0.934296,0.1653094037623495,0.1653094037623495,0.1653094037623495,8146.782586,7371.47773349518,7371.47773349518,7371.47773349518,7216
Poisson,68,6-11,0.964841,0.22571118507266422,0.22571118507266422,0.22571118507266422,4351.616738,3572.570128546562,3572.570128546562,3572.570128546562,3427
Poisson,68,12-17,1.112991,0.7724714945521262,0.7724714945521262,0.7724714945521262,15213.417348,9032.406916899141,9032.406916899141,9032.406916899141,18688
Poisson,68,18-44,0.704672,0.13759057251947096,0.13759057251947096,0.13759057251947096,63639.857119,56711.60835817363,56711.60835817363,56711.60835817363,97240
Poisson,68,45-64,0.693594,0.15094903595837306,0.15094903595837306,0.15094903595837306,34113.055047,36481.621268929215,36481.621268929215,36481.621268929215,26908
Poisson,68,65+,0.606191,0.144069124324957,0.144069124324957,0.144069124324957,6728.952287,8149.746123524266,8149.746123524266,8149.746123524266,5849
Poisson,69,0-5,0.931564,0.2637062916742942,0.2637062916742942,0.2637062916742942,7443.525576,5378.991914605489,5378.991914605489,5378.991914605489,12837
Poisson,69,6-11,0.962634,0.3590770947066217,0.3590770947066217,0.3590770947066217,3953.950807,2662.019479509443,2662.019479509443,2662.019479509443,3459
Poisson,69,12-17,1.110126,1.3876997511816398,1.3876997511816398,1.3876997511816398,13850.385101,9081.870961676352,9081.870961676352,9081.870961676352,13443
Poisson,69,18-44,0.705361,0.2334469777776039,0.2334469777776039,0.2334469777776039,59545.291032,40491.888359295204,40491.888359295204,40491.888359295204,60660
Poisson,69,45-64,0.695226,0.24922488435927526,0.24922488435927526,0.24922488435927526,32155.655579,25788.824398627738,25788.824398627738,25788.824398627738,34857
Poisson,69,65+,0.608455,0.21260348648904603,0.21260348648904603,0.21260348648904603,6388.080458,6673.98299233889,6673.98299233889,6673.98299233889,8540
Poisson,70,0-5,0.929115,0.497325837108215,0.497325837108215,0.497325837108215,6803.414233,3968.251281472156,3968.251281472156,3968.251281472156,6353
Poisson,70,6-11,0.960687,0.685356680236573,0.685356680236573,0.685356680236573,3596.621004,2025.432426459156,2025.432426459156,2025.432426459156,4476
Poisson,70,12-17,1.107642,2.6049251071648993,2.6049251071648993,2.6049251071648993,12608.637085,11176.655534288147,11176.655534288147,11176.655534288147,13721
Poisson,70,18-44,0.706151,0.4458634641638971,0.4458634641638971,0.4458634641638971,55675.117432,29353.007855668664,29353.007855668664,29353.007855668664,73494
Poisson,70,45-64,0.696931,0.47510170807826774,0.47510170807826774,0.47510170807826774,30277.982938,18031.34979306371,18031.34979306371,18031.34979306371,41547
Poisson,70,65+,0.610762,0.4050732743356982,0.4050732743356982,0.4050732743356982,6057.167489,5438.810388088226,5438.810388088226,5438.810388088226,6480
Poisson,71,0-5,0.926917,0.8798064590045075,0.8798064590045075,0.8798064590045075,6220.840038,3077.3735904386267,3077.3735904386267,3077.3735904386267,9413
Poisson,71,6-11,0.958969,1.0028668269062921,1.0028668269062921,1.0028668269062921,3274.86989,1659.7922124019824,1659.7922124019824,1659.7922124019824,2526
Poisson,71,12-17,1.105496,1.6937921613077684,1.6937921613077684,1.6937921613077684,11479.111743,15329.013038479723,15329.013038479723,15329.013038479723,12720
Poisson,71,18-44,0.707032,0.6419746499392266,0.6419746499392266,0.6419746499392266,52025.101273,22719.80476502329,22719.80476502329,22719.80476502329,44066
Poisson,71,45-64,0.698699,0.6154823976353172,0.6154823976353172,0.6154823976353172,28483.071358,12882.33151493338,12882.33151493338,12882.33151493338,27841
Poisson,71,65+,0.613105,0.6325121542233942,0.6325121542233942,0.6325121542233942,5737.176142,4688.64248285658,4688.64248285658,4688.64248285658,5810
Poisson,72,0-5,0.924943,1.630612111115634,1.630612111115634,1.630612111115634,5690.604007,2667.8034073885065,2667.8034073885065,2667.8034073885065,5705
Poisson,72,6-11,0.957455,1.6900877876283666,1.6900877876283666,1.6900877876283666,2984.61745,1580.9602322666906,1580.9602322666906,1580.9602322666906,2710
Poisson,72,12-17,1.103649,1.5179178907496953,1.5179178907496953,1.5179178907496953,10452.876198,17863.333317270037,17863.333317270037,17863.333317270037,12213
Poisson,72,18-44,0.70799,1.0862173168512066,1.0862173168512066,1.0862173168512066,48589.413382,20327.15059785545,20327.15059785545,20327.15059785545,56092
Poisson,72,45-64,0.70052,0.9951610370504678,0.9951610370504678,0.9951610370504678,26772.537159,10014.254796920577,10014.254796920577,10014.254796920577,31039
Poisson,72,65+,0.615478,1.104535468327787,1.104535468327787,1.104535468327787,5428.822293,4574.806974314037,4574.806974314037,4574.806974314037,5268
Poisson,73,0-5,0.923165,3.044723224587252,3.044723224587252,3.044723224587252,5207.918358,2835.2887663305737,2835.2887663305737,2835.2887663305737,4366
Poisson,73,6-11,0.956118,3.1719225364585975,3.1719225364585975,3.1719225364585975,2722.346386,1901.151570701506,1901.151570701506,1901.151570701506,3576
Poisson,73,12-17,1.102064,1.9953504266854978,1.9953504266854978,1.9953504266854978,9521.293105,17721.31858545053,17721.31858545053,17721.31858545053,8892
Poisson,73,18-44,0.709014,1.9708507098017352,1.9708507098017352,1.9708507098017352,45361.001664,22850.876540400088,22850.876540400088,22850.876540400088,47881
Poisson,73,45-64,0.702385,1.7612602057141982,1.7612602057141982,1.7612602057141982,25146.809907,9330.074751734035,9330.074751734035,9330.074751734035,20248
Poisson,73,65+,0.617875,1.968096458501604,1.968096458501604,1.968096458501604,5132.604168,5386.265686675673,5386.265686675673,5386.265686675673,6070
Poisson,74,0-5,0.921561,4.258890902939539,4.258890902939539,4.258890902939539,4768.396491,3689.5544535114896,3689.5544535114896,3689.5544535114896,3974
Poisson,74,6-11,0.954937,4.184246488986874,4.184246488986874,4.184246488986874,2485.008817,2671.417852769606,2671.417852769606,2671.417852769606,2668
Poisson,74,12-17,1.100708,3.032021237977616,3.032021237977616,3.032021237977616,8676.135176,15637.109595159302,15637.109595159302,15637.109595159302,5805
Poisson,74,18-44,0.710094,3.272786968961215,3.272786968961215,3.272786968961215,42331.91077,34213.78477832489,34213.78477832489,34213.78477832489,40858
Poisson,74,45-64,0.704286,2.8293780339756145,2.8293780339756145,2.8293780339756145,23605.342246,11469.55459227576,11469.55459227576,11469.55459227576,31428
Poisson,74,65+,0.620288,2.4027561248983087,2.4027561248983087,2.4027561248983087,4848.830609,7123.995828695595,7123.995828695595,7123.995828695595,4443
Poisson,75,0-5,0.920107,2.5317379277827787,2.5317379277827787,2.5317379277827787,4368.035253,4820.908627871657,4820.908627871657,4820.908627871657,3389
Poisson,75,6-11,0.953891,2.6902018254233004,2.6902018254233004,2.6902018254233004,2269.950396,3295.97105719056,3295.97105719056,3295.97105719056,2685
Poisson,75,12-17,1.09955,2.5831797774578753,2.5831797774578753,2.5831797774578753,7909.658184,12690.22561205132,12690.22561205132,12690.22561205132,8049
Poisson,75,18-44,0.71122,2.3135332582058905,2.3135332582058905,2.3135332582058905,39493.554038,57544.24045701418,57544.24045701418,57544.24045701418,27566
Poisson,75,45-64,0.706214,2.5409665548411318,2.5409665548411318,2.5409665548411318,22146.797279,19896.043328326894,19896.043328326894,19896.043328326894,22851
Poisson,75,65+,0.622713,2.0534919517163712,2.0534919517163712,2.0534919517163712,4577.647816,8441.871133370441,8441.871133370441,8441.871133370441,6677
Poisson,76,0-5,0.918783,1.2522928372812878,1.2522928372812878,1.2522928372812878,4003.192494,5803.4789079076145,5803.4789079076145,5803.4789079076145,3544
Poisson,76,6-11,0.952961,1.3221691617608333,1.3221691617608333,1.3221691617608333,2074.848527,3647.285231792368,3647.285231792368,3647.285231792368,1780
Poisson,76,12-17,1.098564,1.2869612386197182,1.2869612386197182,1.2869612386197182,7214.641744,9708.626861864235,9708.626861864235,9708.626861864235,10109
Poisson,76,18-44,0.712382,1.1402019429317813,1.1402019429317813,1.1402019429317813,36836.941958,75894.93124589138,75894.93124589138,75894.93124589138,28510
Poisson,76,45-64,0.708162,1.2551783154835001,1.2551783154835001,1.2551783154835001,20769.213518,37888.033661032096,37888.033661032096,37888.033661032096,14916
Poisson,76,65+,0.625143,1.0146500428491758,1.0146500428491758,1.0146500428491758,4319.064232,8856.49145291088,8856.49145291088,8856.49145291088,3799
Poisson,77,0-5,0.917571,0.6405353597102986,0.6405353597102986,0.6405353597102986,3670.562094,6101.769321254222,6101.769321254222,6101.769321254222,3305
Poisson,77,6-11,0.952128,0.679788430786585,0.679788430786585,0.679788430786585,1897.661917,3585.109317107592,3585.109317107592,3585.109317107592,1760
Poisson,77,12-17,1.097722,0.699622465084482,0.699622465084482,0.699622465084482,6584.405666,7162.725141931558,7162.725141931558,7162.725141931558,4987
Poisson,77,18-44,0.713572,0.5861166572297242,0.5861166572297242,0.5861166572297242,34352.871619,82002.93263503443,82002.93263503443,82002.93263503443,37101
Poisson,77,45-64,0.710121,0.6522085547139971,0.6522085547139971,0.6522085547139971,19470.148163,51530.57428744575,51530.57428744575,51530.57428744575,18640
Poisson,77,65+,0.627574,0.5256759593033303,0.5256759593033303,0.5256759593033303,4072.973328,8412.516085395706,8412.516085395706,8412.516085395706,5933
Poisson,78,0-5,0.916454,0.34176253037667575,0.34176253037667575,0.34176253037667575,3367.148007,5670.646868556505,5670.646868556505,5670.646868556505,2739
Poisson,78,6-11,0.951377,0.3737651292045675,0.3737651292045675,0.3737651292045675,1736.589252,3183.602122449316,3183.602122449316,3183.602122449316,2168
Poisson,78,12-17,1.097002,0.44181214515180844,0.44181214515180844,0.44181214515180844,6012.808321,5241.160613197833,5241.160613197833,5241.160613197833,5190
Poisson,78,18-44,0.71478,0.31662879303789143,0.31662879303789143,0.31662879303789143,32032.081574,76928.77098891884,76928.77098891884,76928.77098891884,42273
Poisson,78,45-64,0.712086,0.35147115777634347,0.35147115777634347,0.35147115777634347,18246.79999,55278.17332097702,55278.17332097702,55278.17332097702,18001
Poisson,78,65+,0.629999,0.2797208165735378,0.2797208165735378,0.2797208165735378,3839.174205,7332.165787467384,7332.165787467384,7332.165787467384,3620
Poisson,79,0-5,0.915414,0.17601280350511647,0.17601280350511647,0.17601280350511647,3090.23844,4781.394898022758,4781.394898022758,4781.394898022758,2995
Poisson,79,6-11,0.950693,0.2057462743233355,0.2057462743233355,0.2057462743233355,1590.035166,2616.070423189085,2616.070423189085,2616.070423189085,1943
Poisson,79,12-17,1.096383,0.3086772482049621,0.3086772482049621,0.3086772482049621,5494.232166,3938.22447269829,3938.22447269829,3938.22447269829,3961
Poisson,79,18-44,0.716001,0.17032991731662334,0.17032991731662334,0.17032991731662334,29865.376471,65259.99048993364,65259.99048993364,65259.99048993364,26373
Poisson,79,45-64,0.714049,0.1915279812269935,0.1915279812269935,0.1915279812269935,17096.113497,50926.10068191821,50926.10068191821,50926.10068191821,21133
Poisson,79,65+,0.632415,0.14919189370362138,0.14919189370362138,0.14919189370362138,3617.389964,5939.649659657443,5939.649659657443,5939.649659657443,3671
Poisson,80,0-5,0.914439,0.11925464109770346,0.11925464109770346,0.11925464109770346,2837.380848,3752.3370536970906,3752.3370536970906,3752.3370536970906,2259
Poisson,80,6-11,0.950063,0.15670785351770553,0.15670785351770553,0.15670785351770553,1456.582078,2038.8292563846335,2038.8292563846335,2038.8292563846335,1296
Poisson,80,12-17,1.095845,0.2957155076478689,0.2957155076478689,0.2957155076478689,5023.560512,3111.785785644548,3111.785785644548,3111.785785644548,6465
Poisson,80,18-44,0.717225,0.10015374668245364,0.10015374668245364,0.10015374668245364,27843.725495,51360.940650653094,51360.940650653094,51360.940650653094,28095
Poisson,80,45-64,0.716005,0.11152981581591843,0.11152981581591843,0.11152981581591843,16014.866088,42319.71107535949,42319.71107535949,42319.71107535949,15546
Poisson,80,65+,0.634817,0.08467629679366423,0.08467629679366423,0.08467629679366423,3407.283915,4535.636249295785,4535.636249295785,4535.636249295785,3492
Poisson,81,0-5,0.913513,0.11934381052445428,0.11934381052445428,0.11934381052445428,2606.35823,2836.0099718428683,2836.0099718428683,2836.0099718428683,2620
Poisson,81,6-11,0.949472,0.17327901180998226,0.17327901180998226,0.17327901180998226,1334.966727,1569.806239332538,1569.806239332538,1569.806239332538,1637
Poisson,81,12-17,1.095371,0.45311204626221085,0.45311204626221085,0.45311204626221085,4596.148715,2687.296568182064,2687.296568182064,2687.296568182064,4541
Poisson,81,18-44,0.718448,0.08207321453055866,0.08207321453055866,0.08207321453055866,25958.338424,38177.631734109484,38177.631734109484,38177.631734109484,22445
Poisson,81,45-64,0.717947,0.08962175588576445,0.08962175588576445,0.08962175588576445,14999.740158,32678.743563635275,32678.743563635275,32678.743563635275,12107
Poisson,81,65+,0.6372,0.06534531282156178,0.06534531282156178,0.06534531282156178,3208.473716,3320.006210195599,3320.006210195599,3320.006210195599,2824
Poisson,82,0-5,0.912626,0.16354262256535443,0.16354262256535443,0.16354262256535443,2395.166974,2127.391210072674,2127.391210072674,2127.391210072674,2241
Poisson,82,6-11,0.948911,0.25713554985205267,0.25713554985205267,0.25713554985205267,1224.060502,1236.2551555931568,1236.2551555931568,1236.2551555931568,1250
Poisson,82,12-17,1.094944,0.8004563877635152,0.8004563877635152,0.8004563877635152,4207.792174,2683.58836892643,2683.58836892643,2683.58836892643,2801
Poisson,82,18-44,0.719661,0.11399235460207396,0.11399235460207396,0.11399235460207396,24200.722704,27237.19903515838,27237.19903515838,27237.19903515838,22433
Poisson,82,45-64,0.71987,0.11807483526392325,0.11807483526392325,0.11807483526392325,14047.381915,23920.06563112745,23920.06563112745,23920.06563112745,10594
Poisson,82,65+,0.639561,0.08232860079973302,0.08232860079973302,0.08232860079973302,3020.543563,2377.1337990789325,2377.1337990789325,2377.1337990789325,1755
Poisson,83,0-5,0.911765,0.2463844404129946,0.2463844404129946,0.2463844404129946,2201.996369,1619.6354604142252,1619.6354604142252,1619.6354604142252,1839
Poisson,83,6-11,0.948368,0.3553962965719905,0.3553962965719905,0.3553962965719905,1122.852833,1019.848120088689,1019.848120088689,1019.848120088689,1402
Poisson,83,12-17,1.09455,0.8893463461420128,0.8893463461420128,0.8893463461420128,3854.692944,3034.607889794279,3034.607889794279,3034.607889794279,3437
Poisson,83,18-44,0.720859,0.14582318152719353,0.14582318152719353,0.14582318152719353,22562.72463,18995.98057783954,18995.98057783954,18995.98057783954,27224
Poisson,83,45-64,0.721769,0.14194522501290932,0.14194522501290932,0.14194522501290932,13154.448672,16843.57325893035,16843.57325893035,16843.57325893035,9484
Poisson,83,65+,0.641895,0.09854251711879461,0.09854251711879461,0.09854251711879461,2843.054607,1696.5432959314203,1696.5432959314203,1696.5432959314203,3082
Poisson,84,0-5,0.91092,0.3760752243458873,0.3760752243458873,0.3760752243458873,2025.209824,1285.2736553007271,1285.2736553007271,1285.2736553007271,2054
Poisson,84,6-11,0.947834,0.47900200917874663,0.47900200917874663,0.47900200917874663,1030.437079,895.6514618289657,895.6514618289657,895.6514618289657,981
Poisson,84,12-17,1.094175,0.7251699368277621,0.7251699368277621,0.7251699368277621,3533.426253,3390.2233108757064,3390.2233108757064,3390.2233108757064,3505
Poisson,84,18-44,0.722038,0.19644354034611944,0.19644354034611944,0.19644354034611944,21036.557339,13162.846526770853,13162.846526770853,13162.846526770853,25455
Poisson,84,45-64,0.723639,0.17391701618361988,0.17391701618361988,0.17391701618361988,12317.646236,11583.88223192608,11583.88223192608,11583.88223192608,17765
Poisson,84,65+,0.644198,0.1424487273108242,0.1424487273108242,0.1424487273108242,2675.553738,1218.5129567834665,1218.5129567834665,1218.5129567834665,1909
Poisson,85,0-5,0.910081,0.7267287923028835,0.7267287923028835,0.7267287923028835,1863.327747,1095.8672851196025,1095.8672851196025,1095.8672851196025,2167
Poisson,85,6-11,0.9473,0.7734931626646889,0.7734931626646889,0.7734931626646889,945.998449,843.60921762418,843.60921762418,843.60921762418,748
Poisson,85,12-17,1.093807,0.7259403131508753,0.7259403131508753,0.7259403131508753,3240.907839,3465.220469776541,3465.220469776541,3465.220469776541,2688
Poisson,85,18-44,0.72319,0.3367048024972913,0.3367048024972913,0.3367048024972913,19614.818001,9307.228014825843,9307.228014825843,9307.228014825843,12733
Poisson,85,45-64,0.725476,0.26898396809680486,0.26898396809680486,0.26898396809680486,11533.757881,7898.827200058382,7898.827200058382,7898.827200058382,10884
Poisson,85,65+,0.646468,0.2300463047342574,0.2300463047342574,0.2300463047342574,2517.580922,903.8094403923606,903.8094403923606,903.8094403923606,2035
Poisson,86,0-5,0.909241,1.2669165836649554,1.2669165836649554,1.2669165836649554,1715.012017,1057.882560290629,1057.882560290629,1057.882560290629,1854
Poisson,86,6-11,0.946757,1.06286177815103,1.06286177815103,1.06286177815103,868.803605,847.2248390507884,847.2248390507884,847.2248390507884,848
Poisson,86,12-17,1.093435,0.8980423292705079,0.8980423292705079,0.8980423292705079,2974.362717,3290.8042787625454,3290.8042787625454,3290.8042787625454,3038
Poisson,86,18-44,0.724313,0.5763647423766228,0.5763647423766228,0.5763647423766228,18290.496243,7052.588596212678,7052.588596212678,7052.588596212678,24683
Poisson,86,45-64,0.727275,0.4528296669147288,0.4528296669147288,0.4528296669147288,10799.666217,5432.650815234054,5432.650815234054,5432.650815234054,9819
Poisson,86,65+,0.6487,0.4021654085644339,0.4021654085644339,0.4021654085644339,2368.675246,712.2953216595924,712.2953216595924,712.2953216595924,1993
Poisson,87,0-5,0.90839,1.497390728135339,1.497390728135339,1.4991252864338211,1579.051949,1130.3775134582538,1130.3775134582538,1130.3775134582538,1500
Poisson,87,6-11,0.946198,1.4369430406332864,1.4369430406332864,1.4566539303887673,798.191647,856.2658556033857,856.2658556033857,857.7904399200343,783
Poisson,87,12-17,1.093047,1.100882527111533,1.100882527111533,1.1024593982919715,2731.295777,2980.079650887288,2980.079650887288,2980.079650887288,3235
Poisson,87,18-44,0.7254,0.9379269495500109,0.9379269495500109,0.9395563831031308,17056.975586,6132.3494588574395,6132.3494588574395,6132.3494588574395,20106
Poisson,87,45-64,0.729032,0.7795608168552539,0.7795608168552539,0.7802966900727919,10112.369144,3876.4689191994257,3876.4689191994257,3876.4689191994257,8802
Poisson,87,65+,0.650892,0.7060444352461221,0.7060444352461221,0.7067277460909789,2228.379826,625.6704659484676,625.6704659484676,625.6704659484676,3120
Poisson,88,0-5,0.907521,2.1950807308850084,2.1949908284627773,2.1977215461919495,1454.351632,1188.7977326805703,1188.7977326805703,1188.7977326805703,1133
Poisson,88,6-11,0.945615,2.085208007652444,2.084186389218,2.115217272504046,733.566273,840.3046990968287,811.6712326719426,846.2960486039519,889
Poisson,88,12-17,1.092636,1.6069512834528192,1.6068695539780637,1.6093520246409476,2509.464408,2564.9099356757943,2564.9099356757943,2564.9099356757943,1884
Poisson,88,18-44,0.726449,1.6013091425731332,1.6012246887825523,1.6037899084675322,15908.029376,6593.089943142608,6593.089943142608,6593.089943142608,15598
Poisson,88,45-64,0.730743,1.381027002877637,1.3809888624560844,1.38214734876543,9468.990915,3050.550257927738,3050.550257927738,3050.550257927738,10230
Poisson,88,65+,0.65304,1.2797136944237022,1.2796782783179748,1.2807540156052244,2096.245738,652.4549349818844,652.4549349818844,652.4549349818844,1677
Poisson,89,0-5,0.906628,3.310051311586633,3.310051311586633,3.3135593604354137,1339.91854,1210.8336743973196,1210.8336743973196,1210.8336743973196,1119
Poisson,89,6-11,0.945004,3.4732396590108947,3.4732396590108947,3.5131038504743115,674.388904,788.1900203595869,781.296888189856,795.8463979135267,860
Poisson,89,12-17,1.092192,2.8583015039214756,2.8583015039214756,2.861490639238549,2306.853268,2122.3220906495117,2122.3220906495117,2122.3220906495117,1305
Poisson,89,18-44,0.727454,2.922441660662344,2.922441660662344,2.9257371004899864,14837.812471,9161.00726201851,9161.00726201851,9161.00726201851,14166
Poisson,89,45-64,0.732405,2.5861928049834817,2.5861928049834817,2.5876810681314493,8866.789195,2955.1869545620866,2955.1869545620866,2955.1869545620866,11253
