day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
4,2009-09-02,36,65+,731.5714,689.2825,598.6651,794.8176,0.9804,0.8434,1.1421,1.7078
5,2009-09-03,36,0-5,493.1429,465.7924,400.0705,534.5596,1.3732,1.1795,1.6065,1.9301
5,2009-09-03,36,6-11,441.4286,417.0909,358.1199,486.3023,1.5882,1.3795,1.8276,2.1433
5,2009-09-03,36,12-17,645.8571,603.5634,525.4911,697.0409,1.6475,1.4172,1.9239,2.1402
5,2009-09-03,36,18-44,1320.7143,1301.4511,1113.9155,1502.5512,0.8159,0.7095,0.9386,1.1396
5,2009-09-03,36,45-64,555.8571,537.7359,461.7621,628.2731,0.7860,0.6892,0.8943,1.1131
5,2009-09-03,36,65+,732.7143,697.1322,601.4025,816.4461,0.9245,0.7904,1.0808,1.3566
6,2009-09-04,36,0-5,518.1429,487.5049,419.8342,561.5188,1.2783,1.0921,1.4933,1.7409
6,2009-09-04,36,6-11,476.7143,448.2725,387.5574,522.6754,1.4811,1.2833,1.7131,1.9541
6,2009-09-04,36,12-17,716.1429,664.4177,577.0604,771.0607,1.5310,1.3075,1.7920,1.9718
6,2009-09-04,36,18-44,1408.2857,1355.6801,1167.1256,1564.4400,0.7601,0.6615,0.8761,1.0275
6,2009-09-04,36,45-64,566.5714,553.1813,475.4615,643.5694,0.7356,0.6447,0.8391,0.9940
6,2009-09-04,36,65+,726.7143,706.7145,609.7868,827.1725,0.8743,0.7486,1.0270,1.1892
7,2009-09-05,36,0-5,509.1429,501.8155,433.7613,575.6076,1.2032,1.0233,1.4138,1.5406
7,2009-09-05,36,6-11,476.0000,473.2802,409.8859,549.3584,1.4018,1.2102,1.6235,1.7387
7,2009-09-05,36,12-17,724.8571,713.4909,621.3300,829.0671,1.4482,1.2358,1.7029,1.7606
7,2009-09-05,36,18-44,1404.0000,1397.1128,1208.6048,1613.4604,0.7205,0.6277,0.8324,0.9150
7,2009-09-05,36,45-64,562.8571,567.0058,488.0152,657.8295,0.6998,0.6127,0.7993,0.8863
7,2009-09-05,36,65+,713.0000,714.4502,619.3756,832.9364,0.8407,0.7151,0.9935,1.0599
8,2009-09-06,37,0-5,504.7143,507.3226,440.1986,584.5283,1.1596,0.9862,1.3618,1.4268
8,2009-09-06,37,6-11,482.0000,489.7648,425.4856,568.3544,1.3540,1.1673,1.5656,1.6206
8,2009-09-06,37,12-17,730.5714,748.3674,650.2728,872.2760,1.3911,1.1902,1.6345,1.6311
8,2009-09-06,37,18-44,1407.8571,1429.4520,1245.3859,1658.0488,0.6994,0.6107,0.8041,0.8513
8,2009-09-06,37,45-64,563.1429,576.0762,495.4776,665.1166,0.6801,0.5970,0.7749,0.8257
8,2009-09-06,37,65+,711.4286,720.9326,625.3294,837.6615,0.8226,0.7002,0.9680,0.9909
9,2009-09-07,37,0-5,500.5714,506.0134,438.1638,584.2440,1.1358,0.9657,1.3327,1.3641
9,2009-09-07,37,6-11,500.0000,500.8362,434.0399,578.6634,1.3277,1.1453,1.5440,1.5753
9,2009-09-07,37,12-17,757.1429,773.9700,669.3966,898.8574,1.3688,1.1694,1.6086,1.5822
9,2009-09-07,37,18-44,1427.4286,1451.9936,1262.4560,1687.8741,0.6910,0.6008,0.7950,0.8208
9,2009-09-07,37,45-64,564.7143,578.8662,498.8944,674.5625,0.6728,0.5889,0.7663,0.7968
9,2009-09-07,37,65+,718.7143,726.9870,629.4920,844.8036,0.8157,0.6944,0.9595,0.9587
10,2009-09-08,37,0-5,500.2857,499.4467,431.1910,575.3833,1.1270,0.9574,1.3282,1.3201
10,2009-09-08,37,6-11,503.1429,506.1316,437.6854,586.3453,1.3238,1.1408,1.5366,1.5226
10,2009-09-08,37,12-17,794.7143,788.7628,681.6553,914.1472,1.3626,1.1628,1.6051,1.5575
10,2009-09-08,37,18-44,1428.7143,1461.0562,1271.5382,1695.0581,0.6918,0.5998,0.8044,0.7934
10,2009-09-08,37,45-64,556.7143,579.0492,499.1193,673.0102,0.6748,0.5898,0.7741,0.7698
10,2009-09-08,37,65+,714.4286,729.3376,626.8865,850.3813,0.8189,0.6958,0.9684,0.9259
11,2009-09-09,37,0-5,469.0000,489.1717,422.5129,563.6105,1.1424,0.9699,1.3438,1.2304
11,2009-09-09,37,6-11,484.8571,506.9428,436.9972,586.6929,1.3435,1.1647,1.5617,1.4300
11,2009-09-09,37,12-17,777.4286,799.9711,693.4796,924.1909,1.3777,1.1754,1.6130,1.4666
11,2009-09-09,37,18-44,1384.0000,1469.1452,1269.0613,1697.6725,0.7068,0.6145,0.8143,0.7486
11,2009-09-09,37,45-64,538.5714,576.6253,498.7525,670.5154,0.6895,0.6031,0.7865,0.7298
11,2009-09-09,37,65+,705.8571,730.3502,631.8874,852.2943,0.8337,0.7068,0.9841,0.8866
12,2009-09-10,37,0-5,456.4286,478.4209,412.9258,548.0624,1.1737,0.9994,1.3745,1.2041
12,2009-09-10,37,6-11,485.2857,505.8394,437.7178,587.1877,1.3806,1.1920,1.5993,1.4085
12,2009-09-10,37,12-17,781.0000,808.5392,699.7000,933.2434,1.4010,1.1990,1.6421,1.4394
12,2009-09-10,37,18-44,1382.4286,1473.7103,1277.9120,1712.1882,0.7293,0.6324,0.8482,0.7373
12,2009-09-10,37,45-64,537.1429,573.0677,498.3604,669.5657,0.7101,0.6199,0.8146,0.7197
12,2009-09-10,37,65+,705.5714,728.2421,628.1441,847.4750,0.8558,0.7265,1.0078,0.8765
13,2009-09-11,37,0-5,444.8571,467.9375,403.2628,540.9157,1.2112,1.0287,1.4181,1.1965
13,2009-09-11,37,6-11,484.7143,505.2455,436.9944,584.2235,1.4281,1.2300,1.6529,1.4061
13,2009-09-11,37,12-17,788.7143,813.2680,703.9199,941.9316,1.4402,1.2294,1.6901,1.4370
13,2009-09-11,37,18-44,1403.0000,1484.1165,1286.2082,1715.4902,0.7569,0.6572,0.8784,0.7401
13,2009-09-11,37,45-64,547.8571,572.6966,494.4181,666.1471,0.7348,0.6429,0.8402,0.7232
13,2009-09-11,37,65+,704.8571,726.0412,625.5273,846.8359,0.8796,0.7506,1.0307,0.8775
14,2009-09-12,37,0-5,442.8571,458.0500,395.2444,530.4979,1.2437,1.0609,1.4614,1.2180
14,2009-09-12,37,6-11,495.4286,505.0498,436.1340,587.3724,1.4671,1.2659,1.6999,1.4376
14,2009-09-12,37,12-17,799.7143,818.8969,709.4104,953.1446,1.4739,1.2600,1.7279,1.4552
14,2009-09-12,37,18-44,1452.8571,1500.9687,1297.8310,1737.8193,0.7804,0.6771,0.9060,0.7592
14,2009-09-12,37,45-64,568.0000,572.4206,490.3239,668.5280,0.7539,0.6584,0.8627,0.7418
14,2009-09-12,37,65+,720.2857,722.8740,625.5651,844.3225,0.8943,0.7611,1.0530,0.8985
15,2009-09-13,38,0-5,440.2857,450.5272,388.9024,524.9630,1.2695,1.0817,1.4903,1.2283
15,2009-09-13,38,6-11,499.4286,506.0131,437.8706,585.3104,1.4984,1.2952,1.7352,1.4472
15,2009-09-13,38,12-17,809.2857,825.4698,718.5786,964.9720,1.4977,1.2796,1.7605,1.4584
15,2009-09-13,38,18-44,1491.7143,1523.1187,1322.2173,1779.4922,0.7977,0.6914,0.9286,0.7657
15,2009-09-13,38,45-64,565.7143,572.7727,493.1763,669.5362,0.7672,0.6704,0.8786,0.7443
15,2009-09-13,38,65+,719.0000,720.2561,623.6683,841.1658,0.9046,0.7703,1.0616,0.8972
16,2009-09-14,38,0-5,435.5714,444.5248,386.1462,516.4841,1.2799,1.0895,1.4974,1.2377
16,2009-09-14,38,6-11,491.8571,509.7945,440.8197,589.6861,1.5105,1.3006,1.7484,1.4457
16,2009-09-14,38,12-17,814.1429,837.5221,726.4367,975.3940,1.5118,1.2935,1.7729,1.4623
16,2009-09-14,38,18-44,1549.2857,1554.9515,1354.8969,1819.0278,0.8037,0.6950,0.9300,0.7762
16,2009-09-14,38,45-64,577.5714,574.9616,493.5727,670.3410,0.7711,0.6735,0.8810,0.7520
16,2009-09-14,38,65+,715.2857,717.4773,619.4640,833.8202,0.9039,0.7718,1.0623,0.8980
17,2009-09-15,38,0-5,435.1429,441.8546,383.0236,513.6944,1.2657,1.0835,1.4876,1.2606
17,2009-09-15,38,6-11,516.7143,516.6578,446.0688,596.7925,1.4989,1.2924,1.7454,1.4965
17,2009-09-15,38,12-17,852.5714,851.4729,736.9710,992.2355,1.5075,1.2864,1.7801,1.5079
17,2009-09-15,38,18-44,1624.1429,1591.2794,1381.6928,1858.9672,0.7946,0.6865,0.9260,0.7973
17,2009-09-15,38,45-64,591.1429,578.4672,498.5359,669.3939,0.7604,0.6644,0.8731,0.7688
17,2009-09-15,38,65+,719.1429,715.3945,619.6685,827.1327,0.8878,0.7570,1.0441,0.9085
18,2009-09-16,38,0-5,453.4286,440.0805,382.6770,509.5970,1.2358,1.0507,1.4526,1.3056
18,2009-09-16,38,6-11,535.8571,522.9854,448.3326,604.8488,1.4673,1.2680,1.6999,1.5374
18,2009-09-16,38,12-17,887.0000,866.3831,750.7203,1010.8619,1.4841,1.2649,1.7357,1.5442
18,2009-09-16,38,18-44,1706.1429,1621.7931,1403.0233,1882.7713,0.7743,0.6692,0.9002,0.8199
18,2009-09-16,38,45-64,609.2857,581.5443,502.2784,669.1413,0.7402,0.6463,0.8478,0.7864
18,2009-09-16,38,65+,731.2857,711.4436,613.7679,825.6004,0.8625,0.7370,1.0136,0.9233
19,2009-09-17,38,0-5,462.0000,437.4538,380.0003,507.0070,1.1964,1.0173,1.4042,1.3056
19,2009-09-17,38,6-11,541.7143,528.8646,452.0703,610.8117,1.4247,1.2305,1.6524,1.5251
19,2009-09-17,38,12-17,894.5714,881.1147,763.9250,1022.7592,1.4450,1.2325,1.7050,1.5250
19,2009-09-17,38,18-44,1729.7143,1643.9471,1422.9714,1909.4351,0.7485,0.6483,0.8708,0.8134
19,2009-09-17,38,45-64,612.8571,581.3631,502.4067,672.3719,0.7155,0.6257,0.8200,0.7783
19,2009-09-17,38,65+,733.4286,706.0802,612.8405,820.4660,0.8362,0.7122,0.9823,0.9137
20,2009-09-18,38,0-5,456.5714,435.3485,377.9788,506.1199,1.1488,0.9756,1.3524,1.2715
20,2009-09-18,38,6-11,542.0000,532.1011,456.7758,613.1193,1.3802,1.1858,1.6061,1.4892
20,2009-09-18,38,12-17,903.1429,894.9400,775.6545,1038.9279,1.4085,1.1973,1.6567,1.4946
20,2009-09-18,38,18-44,1720.5714,1655.8807,1440.9712,1909.5078,0.7190,0.6213,0.8386,0.7914
20,2009-09-18,38,45-64,604.4286,580.5844,502.7787,671.4329,0.6890,0.6016,0.7902,0.7559
20,2009-09-18,38,65+,717.4286,700.2599,603.0776,816.0033,0.8084,0.6915,0.9504,0.8844
21,2009-09-19,38,0-5,445.1429,430.7888,374.3809,500.5069,1.1117,0.9474,1.3101,1.2276
21,2009-09-19,38,6-11,545.7143,535.2211,459.7507,615.8608,1.3390,1.1559,1.5586,1.4548
21,2009-09-19,38,12-17,912.8571,909.3048,788.8820,1051.6173,1.3743,1.1686,1.6192,1.4632
21,2009-09-19,38,18-44,1689.0000,1651.7584,1435.0104,1908.9619,0.6947,0.6018,0.8122,0.7645
21,2009-09-19,38,45-64,582.2857,578.8693,499.5396,668.2605,0.6669,0.5826,0.7654,0.7286
21,2009-09-19,38,65+,696.8571,696.8157,599.0392,810.6228,0.7850,0.6695,0.9191,0.8511
22,2009-09-20,39,0-5,430.4286,425.0252,370.1838,493.4408,1.0880,0.9225,1.2800,1.1886
22,2009-09-20,39,6-11,544.4286,536.6000,462.6209,619.0614,1.3147,1.1309,1.5289,1.4243
22,2009-09-20,39,12-17,917.0000,917.0365,797.7873,1059.7492,1.3475,1.1468,1.5913,1.4387
22,2009-09-20,39,18-44,1653.4286,1641.2090,1427.0196,1900.1423,0.6787,0.5847,0.7895,0.7449
22,2009-09-20,39,45-64,575.4286,575.7277,496.5395,663.3970,0.6519,0.5669,0.7465,0.7119
22,2009-09-20,39,65+,686.0000,690.8381,596.4281,801.5544,0.7700,0.6530,0.9074,0.8332
23,2009-09-21,39,0-5,422.8571,418.8716,363.4405,483.0172,1.0790,0.9135,1.2690,1.1635
23,2009-09-21,39,6-11,544.1429,534.9288,460.0259,622.4506,1.2977,1.1143,1.5061,1.3996
23,2009-09-21,39,12-17,929.0000,921.0083,804.5793,1065.5703,1.3239,1.1310,1.5559,1.4225
23,2009-09-21,39,18-44,1608.5714,1615.1415,1405.2443,1877.9754,0.6699,0.5755,0.7785,0.7261
23,2009-09-21,39,45-64,556.1429,569.2830,491.3936,656.4991,0.6429,0.5602,0.7359,0.6932
23,2009-09-21,39,65+,666.2857,683.4732,588.3580,793.6337,0.7619,0.6507,0.8971,0.8110
24,2009-09-22,39,0-5,409.2857,412.8070,356.1079,477.7041,1.0856,0.9227,1.2708,1.1289
24,2009-09-22,39,6-11,523.1429,531.9963,458.0707,619.2229,1.2988,1.1179,1.5082,1.3486
24,2009-09-22,39,12-17,907.8571,920.7011,804.3311,1068.6984,1.3079,1.1120,1.5325,1.3778
24,2009-09-22,39,18-44,1543.1429,1583.1291,1376.2556,1831.7939,0.6662,0.5752,0.7696,0.7028
24,2009-09-22,39,45-64,541.4286,560.8999,484.9027,649.2836,0.6385,0.5571,0.7297,0.6733
24,2009-09-22,39,65+,651.7143,675.8526,581.8798,781.6302,0.7570,0.6446,0.8900,0.7929
25,2009-09-23,39,0-5,401.1429,407.4085,350.4529,470.9658,1.1018,0.9346,1.2975,1.1157
25,2009-09-23,39,6-11,519.2857,528.2494,456.1038,614.0785,1.3120,1.1310,1.5105,1.3356
25,2009-09-23,39,12-17,898.8571,914.0247,793.4873,1058.0464,1.3007,1.1058,1.5292,1.3596
25,2009-09-23,39,18-44,1491.8571,1551.0435,1344.2746,1795.1177,0.6688,0.5790,0.7722,0.6925
25,2009-09-23,39,45-64,529.0000,552.5887,473.6845,640.4476,0.6390,0.5588,0.7299,0.6652
25,2009-09-23,39,65+,648.2857,664.2886,572.9805,769.1069,0.7537,0.6455,0.8862,0.7903
26,2009-09-24,39,0-5,396.8571,403.5803,347.3687,466.9016,1.1323,0.9599,1.3337,1.1229
26,2009-09-24,39,6-11,516.5714,526.1550,455.4175,609.5658,1.3303,1.1464,1.5448,1.3430
26,2009-09-24,39,12-17,906.8571,902.7353,781.0548,1053.5342,1.2927,1.0973,1.5188,1.3726
26,2009-09-24,39,18-44,1476.8571,1514.6334,1310.7746,1749.3332,0.6737,0.5823,0.7820,0.6971
26,2009-09-24,39,45-64,526.0000,541.6361,466.4260,630.1826,0.6409,0.5593,0.7335,0.6705
26,2009-09-24,39,65+,647.1429,650.2428,562.5260,748.2008,0.7530,0.6429,0.8858,0.7984
27,2009-09-25,39,0-5,387.4286,403.0220,345.2069,465.8425,1.1681,0.9901,1.3739,1.1175
27,2009-09-25,39,6-11,518.4286,525.3232,452.0399,608.2897,1.3527,1.1647,1.5641,1.3484
27,2009-09-25,39,12-17,892.1429,885.2004,768.7486,1024.1548,1.2762,1.0903,1.5078,1.3623
27,2009-09-25,39,18-44,1442.4286,1476.3429,1279.6946,1703.7482,0.6779,0.5884,0.7821,0.6955
27,2009-09-25,39,45-64,523.7143,532.3580,458.6941,619.0424,0.6405,0.5603,0.7323,0.6711
27,2009-09-25,39,65+,647.8571,632.5400,549.0566,726.9825,0.7491,0.6399,0.8787,0.8045
28,2009-09-26,39,0-5,381.8571,406.5727,347.4253,471.2389,1.2130,1.0255,1.4250,1.1177
28,2009-09-26,39,6-11,507.4286,525.3026,453.0144,610.5638,1.3765,1.1796,1.6023,1.3383
28,2009-09-26,39,12-17,869.0000,864.2436,751.7635,1000.4757,1.2651,1.0812,1.4841,1.3447
28,2009-09-26,39,18-44,1421.4286,1439.0886,1251.7061,1661.3750,0.6827,0.5932,0.7925,0.6932
28,2009-09-26,39,45-64,521.2857,523.6324,452.7182,605.4536,0.6399,0.5596,0.7337,0.6678
28,2009-09-26,39,65+,628.2857,613.4197,531.0574,705.1665,0.7428,0.6330,0.8713,0.7964
29,2009-09-27,40,0-5,376.8571,416.6494,355.9540,485.2081,1.2539,1.0633,1.4813,1.1220
29,2009-09-27,40,6-11,500.5714,529.7012,459.4133,617.7172,1.4027,1.2020,1.6346,1.3379
29,2009-09-27,40,12-17,840.8571,838.4037,727.9615,969.8545,1.2519,1.0656,1.4714,1.3294
29,2009-09-27,40,18-44,1406.5714,1401.5295,1220.1056,1618.8788,0.6899,0.5993,0.7971,0.6949
29,2009-09-27,40,45-64,520.7143,515.0435,446.8390,597.1134,0.6426,0.5603,0.7367,0.6693
29,2009-09-27,40,65+,619.2857,591.9890,512.9166,685.4416,0.7431,0.6319,0.8745,0.7976
30,2009-09-28,40,0-5,457.4286,431.3769,370.9595,502.0715,1.2908,1.0952,1.5279,1.2771
30,2009-09-28,40,6-11,572.1429,537.6883,464.7302,624.8586,1.4274,1.2276,1.6660,1.4733
30,2009-09-28,40,12-17,857.2857,806.5922,702.9643,931.4724,1.2489,1.0699,1.4770,1.3841
30,2009-09-28,40,18-44,1435.7143,1365.9384,1193.3626,1573.8245,0.6989,0.6072,0.8091,0.7375
30,2009-09-28,40,45-64,543.4286,507.6317,440.9284,590.0197,0.6496,0.5669,0.7439,0.6969
30,2009-09-28,40,65+,607.0000,568.9996,490.8245,658.7153,0.7527,0.6410,0.8827,0.8162
31,2009-09-29,40,0-5,460.2857,451.3149,387.8994,524.3904,1.3228,1.1251,1.5609,1.2253
31,2009-09-29,40,6-11,553.8571,548.3938,470.6491,637.0287,1.4523,1.2461,1.6874,1.3839
31,2009-09-29,40,12-17,767.5714,777.1896,678.3072,898.6634,1.2568,1.0730,1.4749,1.2565
31,2009-09-29,40,18-44,1320.1429,1337.6010,1167.5343,1541.7879,0.7094,0.6171,0.8226,0.6799
31,2009-09-29,40,45-64,488.1429,503.1524,437.0817,586.3560,0.6605,0.5763,0.7582,0.6311
31,2009-09-29,40,65+,516.7143,550.2151,474.2450,639.5177,0.7693,0.6572,0.9042,0.7240
32,2009-09-30,40,0-5,456.5714,476.0364,410.6157,552.9772,1.3460,1.1433,1.5801,1.1984
32,2009-09-30,40,6-11,543.7143,561.0485,485.4618,650.5822,1.4682,1.2685,1.6987,1.3529
32,2009-09-30,40,12-17,727.4286,748.9833,649.3416,859.2642,1.2678,1.0891,1.4858,1.2245
32,2009-09-30,40,18-44,1274.1429,1317.2288,1147.5963,1523.1332,0.7195,0.6258,0.8313,0.6656
32,2009-09-30,40,45-64,471.2857,502.4765,435.5770,584.7132,0.6743,0.5891,0.7717,0.6197
32,2009-09-30,40,65+,504.5714,538.3803,463.5664,624.3240,0.7951,0.6794,0.9324,0.7166
33,2009-10-01,40,0-5,470.4286,502.4260,436.2553,582.2205,1.3492,1.1489,1.5898,1.2323
33,2009-10-01,40,6-11,555.4286,571.4516,499.1491,668.0124,1.4746,1.2708,1.7295,1.3935
33,2009-10-01,40,12-17,727.2857,720.2194,624.5125,827.7121,1.2903,1.1084,1.5100,1.2689
33,2009-10-01,40,18-44,1300.4286,1304.6176,1134.2147,1512.8038,0.7288,0.6356,0.8375,0.6901
33,2009-10-01,40,45-64,484.1429,504.1046,433.9705,585.7640,0.6901,0.6035,0.7879,0.6449
33,2009-10-01,40,65+,508.0000,534.6080,459.5215,618.1357,0.8255,0.7046,0.9718,0.7451
34,2009-10-02,40,0-5,556.8571,526.8550,457.4045,610.0255,1.3399,1.1370,1.5830,1.3598
34,2009-10-02,40,6-11,604.1429,584.3088,509.8431,684.6446,1.4814,1.2741,1.7229,1.4755
34,2009-10-02,40,12-17,690.0000,696.4792,603.1843,805.2520,1.3256,1.1376,1.5620,1.2705
34,2009-10-02,40,18-44,1298.0000,1292.0147,1118.3700,1502.4830,0.7370,0.6428,0.8479,0.7162
34,2009-10-02,40,45-64,496.1429,506.1098,435.2881,588.0330,0.7072,0.6190,0.8085,0.6603
34,2009-10-02,40,65+,496.8571,536.1501,460.2837,623.8494,0.8581,0.7302,1.0069,0.7593
35,2009-10-03,40,0-5,595.4286,546.4458,476.9034,635.0195,1.3169,1.1126,1.5514,1.4049
35,2009-10-03,40,6-11,634.8571,594.5925,517.9133,692.9013,1.4776,1.2785,1.7195,1.5273
35,2009-10-03,40,12-17,689.7143,677.9608,586.7539,788.8068,1.3712,1.1751,1.6049,1.3136
35,2009-10-03,40,18-44,1319.4286,1280.3778,1104.7417,1488.2556,0.7430,0.6473,0.8540,0.7411
35,2009-10-03,40,45-64,515.5714,509.6747,438.4227,594.0811,0.7228,0.6325,0.8253,0.6884
35,2009-10-03,40,65+,524.1429,546.7735,468.6952,633.6310,0.8869,0.7568,1.0466,0.8019
36,2009-10-04,41,0-5,623.1429,563.5371,489.7921,652.7417,1.2933,1.0982,1.5228,1.4062
36,2009-10-04,41,6-11,654.1429,601.8398,521.9921,702.6428,1.4848,1.2807,1.7254,1.5350
36,2009-10-04,41,12-17,679.4286,670.1913,577.1329,780.4663,1.4232,1.2155,1.6850,1.3243
36,2009-10-04,41,18-44,1313.4286,1275.0629,1106.2517,1483.2494,0.7478,0.6531,0.8588,0.7444
36,2009-10-04,41,45-64,522.4286,515.8604,444.0800,601.6047,0.7346,0.6438,0.8373,0.6976
36,2009-10-04,41,65+,548.5714,565.2300,484.8657,654.3057,0.9085,0.7722,1.0647,0.8258
37,2009-10-05,41,0-5,560.1429,571.6282,496.7443,663.4391,1.2810,1.0912,1.5074,1.2507
37,2009-10-05,41,6-11,585.2857,609.9942,526.7912,712.0815,1.5070,1.2987,1.7515,1.3840
37,2009-10-05,41,12-17,614.8571,675.3744,580.6161,786.7295,1.4974,1.2760,1.7637,1.2344
37,2009-10-05,41,18-44,1228.0000,1282.7506,1108.0535,1488.4399,0.7534,0.6582,0.8674,0.6926
37,2009-10-05,41,45-64,503.7143,523.6166,451.9819,611.5973,0.7428,0.6526,0.8462,0.6671
37,2009-10-05,41,65+,576.1429,589.8560,507.0483,683.3637,0.9150,0.7821,1.0734,0.8203
38,2009-10-06,41,0-5,567.4286,577.1555,499.8915,670.1716,1.2777,1.0851,1.5082,1.2880
38,2009-10-06,41,6-11,611.1429,621.7508,539.7037,724.5858,1.5424,1.3274,1.7868,1.4665
38,2009-10-06,41,12-17,683.8571,697.1766,597.0936,810.8505,1.5799,1.3404,1.8558,1.3798
38,2009-10-06,41,18-44,1305.2857,1294.9092,1117.1955,1500.9531,0.7589,0.6616,0.8752,0.7459
38,2009-10-06,41,45-64,551.8571,533.2410,463.1329,619.8097,0.7463,0.6546,0.8519,0.7347
38,2009-10-06,41,65+,669.7143,616.1453,532.6105,713.6034,0.9068,0.7729,1.0650,0.9226
39,2009-10-07,41,0-5,581.8571,579.3065,499.7536,671.8636,1.2912,1.0957,1.5193,1.3107
39,2009-10-07,41,6-11,639.0000,638.2714,554.2071,741.4674,1.5943,1.3763,1.8489,1.5128
39,2009-10-07,41,12-17,725.5714,739.3157,631.2252,860.7122,1.6835,1.4232,1.9694,1.4502
39,2009-10-07,41,18-44,1341.4286,1316.0599,1137.1783,1524.8578,0.7695,0.6718,0.8846,0.7640
39,2009-10-07,41,45-64,576.0000,539.8848,467.4144,627.3768,0.7497,0.6583,0.8534,0.7519
39,2009-10-07,41,65+,677.1429,638.1414,553.9039,737.9287,0.8911,0.7613,1.0533,0.9292
40,2009-10-08,41,0-5,573.7143,581.3569,501.2101,677.3267,1.3159,1.1215,1.5518,1.2752
40,2009-10-08,41,6-11,644.8571,660.9836,575.1773,771.7067,1.6668,1.4299,1.9309,1.4891
40,2009-10-08,41,12-17,734.5714,804.9247,687.2330,942.5195,1.7863,1.5100,2.1235,1.4352
40,2009-10-08,41,18-44,1317.4286,1342.2142,1154.8463,1562.1131,0.7837,0.6851,0.9038,0.7433
40,2009-10-08,41,45-64,562.5714,543.2705,471.1733,628.7613,0.7547,0.6628,0.8595,0.7302
40,2009-10-08,41,65+,675.0000,650.9332,565.7805,757.2183,0.8772,0.7518,1.0292,0.9006
41,2009-10-09,41,0-5,554.4286,586.0416,505.1767,688.2912,1.3616,1.1591,1.5977,1.2554
41,2009-10-09,41,6-11,688.2857,700.6688,600.4993,819.5343,1.7531,1.5131,2.0491,1.5429
41,2009-10-09,41,12-17,918.1429,901.5550,775.2755,1062.4399,1.9075,1.6130,2.2657,1.6256
41,2009-10-09,41,18-44,1352.8571,1380.2872,1185.8946,1597.8381,0.8049,0.7045,0.9297,0.7539
41,2009-10-09,41,45-64,550.0000,546.3099,472.3659,629.0185,0.7632,0.6709,0.8703,0.7406
41,2009-10-09,41,65+,681.0000,658.4634,570.9629,763.8157,0.8649,0.7373,1.0152,0.8962
42,2009-10-10,41,0-5,581.5714,596.2719,512.1432,700.0298,1.4106,1.1975,1.6546,1.2879
42,2009-10-10,41,6-11,742.7143,755.2388,648.3900,882.2379,1.8601,1.6005,2.1595,1.5910
42,2009-10-10,41,12-17,1042.4286,1039.6712,886.2082,1216.6908,2.0243,1.7125,2.4107,1.7018
42,2009-10-10,41,18-44,1389.2857,1431.8186,1231.2406,1668.6588,0.8313,0.7242,0.9583,0.7586
