day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
95,2011-11-30,49,65+,73.8571,71.2182,60.6935,84.2770,0.9483,0.8136,1.1025,1.0128
96,2011-12-01,49,0-5,40.8571,39.4061,32.9757,47.2373,1.2622,1.0681,1.4920,1.3028
96,2011-12-01,49,6-11,46.4286,46.0321,38.6453,54.6822,1.4811,1.2730,1.7267,1.5385
96,2011-12-01,49,12-17,39.5714,39.7993,33.1807,47.8943,1.3958,1.2038,1.6234,1.4264
96,2011-12-01,49,18-44,157.2857,157.5138,135.6994,184.8018,0.8436,0.7283,0.9745,0.8764
96,2011-12-01,49,45-64,140.4286,141.7837,121.6643,166.0596,0.8906,0.7645,1.0347,0.9245
96,2011-12-01,49,65+,74.2857,70.7182,60.4077,83.8887,0.9419,0.8046,1.1020,1.0005
97,2011-12-02,49,0-5,42.2857,40.7413,33.9931,48.8836,1.2540,1.0621,1.4801,1.2910
97,2011-12-02,49,6-11,47.2857,47.1473,39.5029,55.8635,1.4605,1.2542,1.7010,1.5101
97,2011-12-02,49,12-17,38.1429,40.1015,33.7062,48.3487,1.3970,1.2069,1.6207,1.3801
97,2011-12-02,49,18-44,156.0000,157.2273,135.6390,184.7184,0.8380,0.7258,0.9714,0.8530
97,2011-12-02,49,45-64,139.4286,143.4129,123.4769,168.8210,0.8887,0.7650,1.0345,0.8909
97,2011-12-02,49,65+,65.4286,70.4169,59.9112,83.2579,0.9397,0.8060,1.1001,0.9328
98,2011-12-03,49,0-5,42.4286,41.9779,35.0282,50.1834,1.2457,1.0556,1.4711,1.2894
98,2011-12-03,49,6-11,50.0000,47.8580,40.0362,56.6601,1.4386,1.2368,1.6692,1.5480
98,2011-12-03,49,12-17,41.1429,40.6832,34.1216,48.9855,1.3975,1.2014,1.6240,1.4415
98,2011-12-03,49,18-44,159.0000,157.2063,135.5866,184.7584,0.8346,0.7214,0.9683,0.8686
98,2011-12-03,49,45-64,143.5714,144.8205,124.9143,169.6998,0.8892,0.7624,1.0331,0.9123
98,2011-12-03,49,65+,67.0000,70.1179,59.6253,82.7084,0.9423,0.8057,1.0996,0.9550
99,2011-12-04,50,0-5,43.7143,42.9410,36.0465,51.3790,1.2339,1.0393,1.4623,1.2909
99,2011-12-04,50,6-11,51.2857,48.0329,40.1568,56.9355,1.4164,1.2213,1.6458,1.5444
99,2011-12-04,50,12-17,39.8571,41.0667,34.5540,49.0819,1.3948,1.1999,1.6210,1.4168
99,2011-12-04,50,18-44,159.2857,156.7767,134.3552,183.5164,0.8315,0.7186,0.9661,0.8664
99,2011-12-04,50,45-64,145.5714,145.8571,125.2554,170.7553,0.8884,0.7646,1.0349,0.9112
99,2011-12-04,50,65+,66.8571,69.8907,59.5881,82.3070,0.9441,0.8099,1.1043,0.9549
100,2011-12-05,50,0-5,43.5714,43.8541,36.9117,52.1833,1.2307,1.0441,1.4493,1.2646
100,2011-12-05,50,6-11,50.1429,47.9350,40.0082,56.6613,1.3996,1.2080,1.6290,1.5077
100,2011-12-05,50,12-17,41.7143,41.5511,34.9353,49.7177,1.3904,1.1938,1.6130,1.4420
100,2011-12-05,50,18-44,155.4286,156.6342,133.9804,183.3968,0.8328,0.7199,0.9649,0.8628
100,2011-12-05,50,45-64,150.2857,147.3299,126.7058,172.1835,0.8913,0.7647,1.0391,0.9244
100,2011-12-05,50,65+,72.7143,69.7846,59.4675,81.9884,0.9455,0.8105,1.1039,0.9911
101,2011-12-06,50,0-5,45.0000,44.4396,37.3520,52.7467,1.2308,1.0437,1.4525,1.2611
101,2011-12-06,50,6-11,49.0000,47.4007,39.6439,55.9201,1.3908,1.1990,1.6148,1.4677
101,2011-12-06,50,12-17,43.7143,41.8343,34.9698,50.1932,1.3829,1.1916,1.6066,1.4407
101,2011-12-06,50,18-44,154.8571,156.7851,133.8905,185.2723,0.8345,0.7209,0.9681,0.8457
101,2011-12-06,50,45-64,146.4286,148.6626,127.3987,173.4495,0.8935,0.7688,1.0446,0.9009
101,2011-12-06,50,65+,70.1429,69.9812,59.6012,82.5049,0.9471,0.8126,1.1063,0.9588
102,2011-12-07,50,0-5,44.8571,45.0246,37.6915,53.3376,1.2339,1.0520,1.4560,1.2504
102,2011-12-07,50,6-11,47.7143,46.6745,39.2422,55.3690,1.3920,1.2023,1.6130,1.4470
102,2011-12-07,50,12-17,45.0000,41.9529,35.0456,49.9595,1.3784,1.1877,1.5982,1.4531
102,2011-12-07,50,18-44,156.2857,157.5674,134.5886,186.3615,0.8388,0.7249,0.9699,0.8467
102,2011-12-07,50,45-64,149.4286,149.9961,129.0482,175.5449,0.8982,0.7715,1.0452,0.9054
102,2011-12-07,50,65+,69.8571,70.0892,59.5653,83.0059,0.9495,0.8136,1.1068,0.9586
103,2011-12-08,50,0-5,45.8571,45.3964,37.7988,53.8926,1.2441,1.0579,1.4693,1.2505
103,2011-12-08,50,6-11,44.8571,45.8560,38.5564,54.6624,1.4055,1.2106,1.6318,1.4022
103,2011-12-08,50,12-17,43.0000,41.9345,35.0644,49.6906,1.3773,1.1883,1.5999,1.4092
103,2011-12-08,50,18-44,156.1429,159.1644,136.0619,187.1479,0.8454,0.7296,0.9780,0.8393
103,2011-12-08,50,45-64,150.7143,151.6974,130.8224,177.7397,0.9020,0.7758,1.0500,0.8985
103,2011-12-08,50,65+,69.4286,70.1297,59.5322,83.5426,0.9519,0.8158,1.1100,0.9512
104,2011-12-09,50,0-5,46.1429,45.7805,38.6028,54.2462,1.2592,1.0696,1.4744,1.2662
104,2011-12-09,50,6-11,43.2857,45.1664,38.0284,54.0592,1.4327,1.2326,1.6611,1.4052
104,2011-12-09,50,12-17,41.0000,41.6631,34.9448,49.8467,1.3828,1.1889,1.6043,1.3952
104,2011-12-09,50,18-44,162.2857,161.2578,137.9121,188.5198,0.8531,0.7348,0.9873,0.8570
104,2011-12-09,50,45-64,154.2857,153.3380,132.1537,179.3242,0.9066,0.7771,1.0556,0.9186
104,2011-12-09,50,65+,72.8571,70.2454,59.7730,83.7498,0.9538,0.8158,1.1117,0.9810
105,2011-12-10,50,0-5,46.5714,46.1106,39.2193,54.5811,1.2792,1.0842,1.5109,1.2598
105,2011-12-10,50,6-11,42.4286,45.0188,37.5737,53.9454,1.4682,1.2660,1.7056,1.3930
105,2011-12-10,50,12-17,39.8571,41.3831,34.7948,49.5388,1.3895,1.1982,1.6084,1.3772
105,2011-12-10,50,18-44,161.0000,162.8847,138.8324,191.0922,0.8600,0.7431,0.9937,0.8517
105,2011-12-10,50,45-64,157.2857,154.8952,132.7630,180.4425,0.9079,0.7803,1.0542,0.9144
105,2011-12-10,50,65+,70.8571,70.2467,59.6270,83.7660,0.9513,0.8169,1.1104,0.9675
106,2011-12-11,51,0-5,47.2857,46.7500,39.6220,55.1068,1.3033,1.1084,1.5380,1.2786
106,2011-12-11,51,6-11,43.2857,45.4163,37.7966,54.1984,1.5068,1.2977,1.7457,1.4292
106,2011-12-11,51,12-17,42.4286,41.2235,34.7033,48.9698,1.3950,1.2023,1.6182,1.4296
106,2011-12-11,51,18-44,165.7143,165.3859,141.1062,193.5719,0.8654,0.7477,1.0013,0.8686
106,2011-12-11,51,45-64,160.1429,155.5820,133.3538,181.6129,0.9084,0.7807,1.0553,0.9304
106,2011-12-11,51,65+,71.1429,70.2243,59.5528,83.3033,0.9528,0.8168,1.1118,0.9775
107,2011-12-12,51,0-5,45.1429,47.5936,40.1294,56.4232,1.3376,1.1358,1.5768,1.2424
107,2011-12-12,51,6-11,44.2857,46.5082,38.7564,55.5012,1.5535,1.3397,1.8033,1.4335
107,2011-12-12,51,12-17,40.4286,41.1609,34.6333,49.0828,1.4056,1.2114,1.6289,1.3878
107,2011-12-12,51,18-44,167.5714,167.9389,143.2919,195.9450,0.8738,0.7568,1.0131,0.8555
107,2011-12-12,51,45-64,157.2857,155.6602,133.2410,182.6286,0.9100,0.7825,1.0586,0.9103
107,2011-12-12,51,65+,68.0000,70.1948,59.6406,82.8867,0.9571,0.8199,1.1179,0.9473
108,2011-12-13,51,0-5,47.7143,48.9351,41.3515,58.4179,1.3810,1.1744,1.6252,1.2783
108,2011-12-13,51,6-11,47.8571,48.2841,40.3697,57.5473,1.6021,1.3803,1.8644,1.4887
108,2011-12-13,51,12-17,40.2857,41.2410,34.7970,49.3468,1.4221,1.2272,1.6467,1.3923
108,2011-12-13,51,18-44,167.7143,170.2981,145.9347,198.3839,0.8866,0.7680,1.0263,0.8645
108,2011-12-13,51,45-64,158.0000,155.6683,133.6327,182.2072,0.9170,0.7893,1.0663,0.9174
108,2011-12-13,51,65+,71.1429,70.5614,59.6328,82.9748,0.9663,0.8275,1.1276,0.9665
109,2011-12-14,51,0-5,47.8571,50.9336,42.7414,60.9304,1.4288,1.2155,1.6839,1.2748
109,2011-12-14,51,6-11,49.5714,50.8429,42.8183,60.6142,1.6476,1.4190,1.9186,1.5001
109,2011-12-14,51,12-17,39.4286,41.4683,34.9500,49.6326,1.4365,1.2411,1.6658,1.3707
109,2011-12-14,51,18-44,169.8571,172.9101,148.7180,202.2084,0.8973,0.7789,1.0376,0.8581
109,2011-12-14,51,45-64,154.2857,155.2926,132.1156,180.6966,0.9214,0.7941,1.0686,0.9033
109,2011-12-14,51,65+,69.8571,71.1152,60.3185,83.8699,0.9718,0.8351,1.1307,0.9494
110,2011-12-15,51,0-5,49.5714,53.7625,45.0758,64.3697,1.4716,1.2511,1.7439,1.3016
110,2011-12-15,51,6-11,54.0000,53.8311,45.4046,64.1785,1.6971,1.4573,1.9662,1.5579
110,2011-12-15,51,12-17,39.5714,42.0487,35.3154,50.0912,1.4485,1.2544,1.6756,1.3839
110,2011-12-15,51,18-44,173.2857,176.0077,151.8798,206.5821,0.9089,0.7902,1.0472,0.8701
110,2011-12-15,51,45-64,155.2857,154.3042,132.4304,180.3300,0.9275,0.8039,1.0758,0.9108
110,2011-12-15,51,65+,70.0000,71.7428,61.0794,85.2949,0.9803,0.8457,1.1402,0.9550
111,2011-12-16,51,0-5,58.1429,57.4016,48.1223,68.3757,1.5164,1.2891,1.7787,1.4103
111,2011-12-16,51,6-11,59.2857,57.7098,48.8022,68.8719,1.7369,1.4922,2.0258,1.6289
111,2011-12-16,51,12-17,45.1429,42.6695,36.0039,50.8368,1.4541,1.2566,1.6834,1.4646
111,2011-12-16,51,18-44,177.1429,178.9352,154.1007,209.5764,0.9171,0.7980,1.0580,0.8901
111,2011-12-16,51,45-64,152.4286,154.1954,132.0377,180.7095,0.9333,0.8081,1.0806,0.9175
111,2011-12-16,51,65+,70.8571,72.6570,61.5999,85.4152,0.9877,0.8527,1.1469,0.9610
112,2011-12-17,51,0-5,63.0000,62.0315,51.9659,73.6496,1.5432,1.3116,1.8177,1.4574
112,2011-12-17,51,6-11,63.7143,62.4610,52.6365,74.3667,1.7662,1.5184,2.0531,1.6671
112,2011-12-17,51,12-17,45.1429,43.3731,36.6878,51.5286,1.4483,1.2494,1.6774,1.4580
112,2011-12-17,51,18-44,184.8571,182.0471,156.1979,212.9711,0.9178,0.7987,1.0577,0.9014
112,2011-12-17,51,45-64,150.1429,154.3363,131.9665,181.8913,0.9320,0.8054,1.0808,0.9193
112,2011-12-17,51,65+,73.0000,73.7542,62.5009,86.7649,0.9904,0.8514,1.1534,0.9696
113,2011-12-18,52,0-5,68.0000,67.3900,57.0145,79.6901,1.5664,1.3331,1.8450,1.4779
113,2011-12-18,52,6-11,67.8571,68.0051,57.3141,80.7380,1.7866,1.5343,2.0762,1.6792
113,2011-12-18,52,12-17,44.8571,44.0229,37.3174,52.3334,1.4391,1.2425,1.6667,1.4430
113,2011-12-18,52,18-44,186.8571,185.3629,158.8713,216.9326,0.9162,0.7973,1.0538,0.9030
113,2011-12-18,52,45-64,151.7143,155.6172,132.6441,182.4597,0.9282,0.8018,1.0771,0.9232
113,2011-12-18,52,65+,78.2857,75.0658,63.8228,88.5271,0.9861,0.8487,1.1427,0.9926
114,2011-12-19,52,0-5,76.7143,73.7264,62.5790,86.9471,1.5880,1.3455,1.8632,1.5360
114,2011-12-19,52,6-11,72.5714,74.3337,62.7737,88.3435,1.7973,1.5445,2.0893,1.7014
114,2011-12-19,52,12-17,46.0000,44.6987,37.7444,53.4697,1.4268,1.2340,1.6483,1.4524
114,2011-12-19,52,18-44,192.8571,188.7024,161.2893,220.0231,0.9098,0.7936,1.0440,0.9129
114,2011-12-19,52,45-64,155.5714,157.4388,134.6198,185.0426,0.9202,0.7927,1.0651,0.9274
114,2011-12-19,52,65+,77.8571,76.2681,65.0398,90.3242,0.9780,0.8397,1.1355,0.9884
115,2011-12-20,52,0-5,81.4286,81.3873,68.5419,95.7567,1.6149,1.3658,1.9029,1.5390
115,2011-12-20,52,6-11,82.4286,81.6580,68.9755,96.8563,1.8068,1.5516,2.1013,1.7662
115,2011-12-20,52,12-17,46.2857,45.2708,38.0277,54.2137,1.4136,1.2217,1.6333,1.4591
115,2011-12-20,52,18-44,198.4286,192.3546,165.5001,223.9478,0.9020,0.7861,1.0358,0.9224
115,2011-12-20,52,45-64,163.8571,160.5748,138.0940,188.2170,0.9085,0.7846,1.0545,0.9388
115,2011-12-20,52,65+,78.1429,77.7101,66.3418,92.4420,0.9685,0.8296,1.1276,0.9921
116,2011-12-21,52,0-5,91.7143,90.2125,76.4380,106.2353,1.6439,1.3937,1.9333,1.5785
116,2011-12-21,52,6-11,90.7143,89.8194,75.6287,106.9260,1.8127,1.5631,2.1132,1.7906
116,2011-12-21,52,12-17,47.2857,46.0022,38.6385,54.8098,1.4001,1.2118,1.6210,1.4546
116,2011-12-21,52,18-44,201.7143,196.1446,168.4817,227.7273,0.8959,0.7822,1.0267,0.9214
116,2011-12-21,52,45-64,167.5714,164.1121,141.6819,192.5986,0.8982,0.7762,1.0412,0.9346
116,2011-12-21,52,65+,80.0000,79.2616,67.5114,93.9245,0.9582,0.8207,1.1168,0.9899
117,2011-12-22,52,0-5,92.5714,101.1254,85.5741,118.5695,1.6754,1.4168,1.9801,1.4931
117,2011-12-22,52,6-11,92.2857,98.9872,83.5160,118.2107,1.8096,1.5561,2.1232,1.7044
117,2011-12-22,52,12-17,46.7143,46.8108,39.2194,55.6094,1.3872,1.1992,1.6086,1.3992
117,2011-12-22,52,18-44,199.5714,200.1930,171.7862,233.3935,0.8872,0.7747,1.0200,0.8808
117,2011-12-22,52,45-64,167.0000,168.4854,144.8573,196.6032,0.8839,0.7643,1.0293,0.8990
117,2011-12-22,52,65+,79.7143,80.9866,68.5235,95.6912,0.9421,0.8099,1.0985,0.9549
118,2011-12-23,52,0-5,109.5714,113.9631,96.8160,134.1565,1.7041,1.4403,2.0138,1.5880
118,2011-12-23,52,6-11,110.5714,108.4846,92.1314,128.8596,1.8084,1.5506,2.1078,1.8179
118,2011-12-23,52,12-17,46.1429,47.8464,40.2396,56.6971,1.3812,1.1966,1.5974,1.3965
118,2011-12-23,52,18-44,199.2857,204.5734,175.7280,238.8077,0.8821,0.7718,1.0106,0.8965
118,2011-12-23,52,45-64,177.1429,172.5825,148.5223,201.8367,0.8743,0.7566,1.0136,0.9114
118,2011-12-23,52,65+,82.4286,82.9068,70.3547,97.8196,0.9325,0.8046,1.0847,0.9705
119,2011-12-24,52,0-5,129.7143,128.9505,109.5629,151.2705,1.7226,1.4599,2.0391,1.6789
119,2011-12-24,52,6-11,121.5714,118.6633,101.2215,140.7307,1.7816,1.5329,2.0840,1.8421
119,2011-12-24,52,12-17,46.5714,49.1823,41.3309,58.3920,1.3830,1.1928,1.6058,1.3850
119,2011-12-24,52,18-44,205.2857,210.1773,180.2298,245.4386,0.8764,0.7657,1.0018,0.9011
119,2011-12-24,52,45-64,178.2857,176.1300,151.9597,207.0634,0.8656,0.7474,1.0043,0.9057
119,2011-12-24,52,65+,85.8571,84.7545,72.1937,99.7109,0.9231,0.7936,1.0786,0.9719
120,2011-12-25,53,0-5,148.8571,146.4160,125.2639,171.9773,1.7247,1.4556,2.0402,1.7297
120,2011-12-25,53,6-11,130.7143,128.6060,110.1980,152.9081,1.7524,1.5097,2.0418,1.8417
120,2011-12-25,53,12-17,50.5714,50.8580,42.8584,60.2483,1.3792,1.1902,1.6001,1.4178
120,2011-12-25,53,18-44,216.7143,217.2148,185.3851,254.9050,0.8673,0.7603,0.9914,0.9064
120,2011-12-25,53,45-64,181.4286,179.8160,154.5339,212.8809,0.8574,0.7414,0.9914,0.9044
120,2011-12-25,53,65+,87.1429,86.6098,73.9315,102.6292,0.9159,0.7864,1.0648,0.9650
121,2011-12-26,53,0-5,164.1429,165.9489,142.8559,194.2872,1.7073,1.4400,2.0262,1.7199
121,2011-12-26,53,6-11,141.7143,138.4555,117.8998,164.2451,1.7164,1.4746,1.9939,1.8334
121,2011-12-26,53,12-17,52.4286,53.0204,44.7237,62.8987,1.3754,1.1868,1.6002,1.4137
121,2011-12-26,53,18-44,226.2857,225.3912,192.0552,263.0698,0.8543,0.7498,0.9783,0.8986
121,2011-12-26,53,45-64,185.1429,183.8223,157.5700,217.0389,0.8449,0.7323,0.9806,0.8957
121,2011-12-26,53,65+,89.5714,88.9415,75.9263,105.4581,0.9044,0.7765,1.0523,0.9565
122,2011-12-27,53,0-5,191.5714,186.1556,160.8795,219.1584,1.6864,1.4139,2.0079,1.7705
122,2011-12-27,53,6-11,149.7143,147.3931,125.0727,173.5908,1.6778,1.4433,1.9467,1.8062
122,2011-12-27,53,12-17,53.7143,55.4008,46.5991,66.0583,1.3687,1.1804,1.5839,1.3937
122,2011-12-27,53,18-44,238.2857,234.7912,201.0373,273.4769,0.8434,0.7396,0.9628,0.8925
122,2011-12-27,53,45-64,187.4286,188.2474,160.6987,221.4711,0.8372,0.7244,0.9676,0.8799
122,2011-12-27,53,65+,89.2857,91.4809,78.1755,108.3111,0.8971,0.7722,1.0409,0.9333
123,2011-12-28,53,0-5,214.4286,207.7700,179.0941,243.3558,1.6592,1.3906,1.9705,1.7588
123,2011-12-28,53,6-11,157.2857,155.5541,132.9343,182.1120,1.6406,1.4155,1.9145,1.7671
123,2011-12-28,53,12-17,57.8571,58.1354,48.8814,69.0795,1.3600,1.1750,1.5735,1.4013
123,2011-12-28,53,18-44,244.0000,245.3633,210.6253,286.2587,0.8353,0.7319,0.9534,0.8769
123,2011-12-28,53,45-64,192.4286,193.2994,164.4132,227.0945,0.8333,0.7202,0.9599,0.8669
123,2011-12-28,53,65+,91.7143,94.5286,80.3355,110.7095,0.8924,0.7669,1.0353,0.9209
124,2011-12-29,53,0-5,230.8571,229.3290,198.1789,270.0314,1.6303,1.3747,1.9442,1.7022
124,2011-12-29,53,6-11,163.1429,162.8912,139.2918,190.2988,1.6069,1.3880,1.8679,1.7136
124,2011-12-29,53,12-17,59.4286,60.8025,51.3312,72.4972,1.3416,1.1554,1.5598,1.3721
124,2011-12-29,53,18-44,248.8571,257.8126,221.6683,300.2374,0.8262,0.7237,0.9431,0.8520
124,2011-12-29,53,45-64,195.1429,200.0282,169.8717,233.9108,0.8268,0.7141,0.9553,0.8474
124,2011-12-29,53,65+,96.4286,97.8321,83.0372,114.6224,0.8842,0.7603,1.0270,0.9110
125,2011-12-30,53,0-5,262.7143,250.5772,217.8648,295.0213,1.6059,1.3474,1.8964,1.7535
125,2011-12-30,53,6-11,173.2857,169.0387,144.8298,196.5731,1.5773,1.3626,1.8411,1.7367
125,2011-12-30,53,12-17,65.7143,63.3849,53.7078,75.1484,1.3175,1.1374,1.5281,1.4231
125,2011-12-30,53,18-44,272.1429,271.3502,233.4065,316.1913,0.8172,0.7153,0.9358,0.8721
125,2011-12-30,53,45-64,203.0000,207.1815,177.2973,241.6812,0.8203,0.7090,0.9509,0.8643
125,2011-12-30,53,65+,102.8571,101.3861,86.1218,119.2152,0.8761,0.7559,1.0180,0.9307
126,2011-12-31,53,0-5,276.5714,271.5576,234.9948,319.2044,1.5850,1.3417,1.8873,1.6961
126,2011-12-31,53,6-11,177.8571,174.2276,149.2439,202.9969,1.5553,1.3390,1.8097,1.6998
126,2011-12-31,53,12-17,68.8571,65.4583,55.5402,77.9665,1.2928,1.1150,1.4983,1.4240
126,2011-12-31,53,18-44,286.7143,285.0467,245.8730,331.5364,0.8096,0.7101,0.9270,0.8649
126,2011-12-31,53,45-64,216.5714,215.6920,184.3412,251.5412,0.8143,0.7040,0.9434,0.8667
126,2011-12-31,53,65+,106.7143,104.8334,89.3231,123.3715,0.8679,0.7442,1.0083,0.9302
127,2012-01-01,1,0-5,294.1429,291.9798,251.6516,343.4405,1.5812,1.3252,1.8789,1.6579
127,2012-01-01,1,6-11,182.5714,179.1072,153.5896,209.0654,1.5490,1.3321,1.7990,1.6608
127,2012-01-01,1,12-17,69.0000,67.0335,56.8293,79.4877,1.2644,1.0939,1.4613,1.3813
127,2012-01-01,1,18-44,301.4286,300.4718,258.1432,349.7983,0.8044,0.7044,0.9176,0.8491
127,2012-01-01,1,45-64,224.0000,225.2812,192.9745,263.2540,0.8067,0.6979,0.9324,0.8506
127,2012-01-01,1,65+,108.0000,108.1876,92.4420,127.0404,0.8568,0.7366,0.9946,0.9086
128,2012-01-02,1,0-5,314.5714,313.2255,271.1658,366.8685,1.5966,1.3390,1.8942,1.6330
128,2012-01-02,1,6-11,180.8571,183.7534,157.2178,215.9042,1.5626,1.3465,1.8109,1.6015
128,2012-01-02,1,12-17,69.7143,68.3313,57.9491,80.3726,1.2426,1.0720,1.4392,1.3501
128,2012-01-02,1,18-44,312.2857,316.4814,271.9283,369.6727,0.8050,0.7050,0.9177,0.8352
128,2012-01-02,1,45-64,233.8571,236.1448,201.6110,275.3234,0.8028,0.6945,0.9278,0.8408
128,2012-01-02,1,65+,112.5714,111.3714,94.9366,130.6846,0.8483,0.7297,0.9850,0.9013
129,2012-01-03,1,0-5,331.4286,337.6079,290.8883,394.9756,1.6268,1.3750,1.9340,1.6168
129,2012-01-03,1,6-11,187.2857,190.1719,162.7686,222.1542,1.5916,1.3712,1.8525,1.6026
129,2012-01-03,1,12-17,72.0000,68.8851,58.2960,81.2052,1.2225,1.0585,1.4131,1.3552
129,2012-01-03,1,18-44,330.5714,333.3287,286.0441,387.9880,0.8080,0.7081,0.9248,0.8394
129,2012-01-03,1,45-64,249.0000,246.4013,210.9099,287.6190,0.7993,0.6917,0.9260,0.8496
129,2012-01-03,1,65+,118.1429,114.2442,97.4580,134.0113,0.8429,0.7249,0.9758,0.9097
130,2012-01-04,1,0-5,351.5714,364.0000,313.2007,424.2320,1.6805,1.4169,1.9951,1.6137
130,2012-01-04,1,6-11,194.7143,198.4729,169.9869,231.9163,1.6330,1.4094,1.8995,1.6057
130,2012-01-04,1,12-17,70.0000,68.8615,58.5215,81.3043,1.2133,1.0512,1.4025,1.3228
130,2012-01-04,1,18-44,351.1429,350.4109,300.4763,406.7800,0.8158,0.7153,0.9335,0.8407
130,2012-01-04,1,45-64,263.0000,256.5899,221.3450,300.6211,0.8001,0.6914,0.9240,0.8494
130,2012-01-04,1,65+,119.8571,117.0493,99.9273,137.6373,0.8415,0.7237,0.9766,0.9020
131,2012-01-05,1,0-5,373.0000,397.0934,339.5914,462.3521,1.7476,1.4666,2.0914,1.5923
131,2012-01-05,1,6-11,198.1429,209.6571,179.4114,244.1321,1.6895,1.4506,1.9699,1.5678
131,2012-01-05,1,12-17,70.0000,68.5204,58.1491,81.2760,1.2123,1.0503,1.4014,1.2799
131,2012-01-05,1,18-44,358.0000,368.0106,315.8604,426.5977,0.8305,0.7256,0.9487,0.8162
131,2012-01-05,1,45-64,264.5714,266.6099,229.3812,310.3431,0.8059,0.6966,0.9307,0.8191
131,2012-01-05,1,65+,118.1429,119.9367,101.5425,141.2047,0.8469,0.7302,0.9829,0.8642
132,2012-01-06,1,0-5,432.4286,438.2650,373.5075,510.7599,1.8118,1.5281,2.1552,1.6992
132,2012-01-06,1,6-11,221.2857,224.9258,192.8136,261.0483,1.7637,1.5098,2.0636,1.6467
132,2012-01-06,1,12-17,66.2857,68.2578,57.6091,80.2542,1.2263,1.0637,1.4123,1.2523
132,2012-01-06,1,18-44,382.2857,385.1324,329.1043,448.3104,0.8468,0.7420,0.9685,0.8366
132,2012-01-06,1,45-64,278.2857,276.3947,238.8383,319.9313,0.8165,0.7039,0.9429,0.8251
132,2012-01-06,1,65+,117.4286,122.9869,104.0380,144.6733,0.8581,0.7387,0.9941,0.8594
133,2012-01-07,1,0-5,490.5714,489.3354,418.6276,570.0856,1.8824,1.5762,2.2401,1.7575
133,2012-01-07,1,6-11,241.4286,245.5041,212.4347,286.7417,1.8393,1.5786,2.1576,1.6817
133,2012-01-07,1,12-17,65.0000,68.2638,57.6025,80.7691,1.2472,1.0857,1.4343,1.2261
133,2012-01-07,1,18-44,401.1429,403.5742,345.4047,473.4437,0.8649,0.7598,0.9895,0.8377
133,2012-01-07,1,45-64,282.2857,287.0288,246.8106,331.3695,0.8294,0.7185,0.9587,0.8153
133,2012-01-07,1,65+,121.2857,126.6215,107.4729,148.3559,0.8753,0.7549,1.0146,0.8524
134,2012-01-08,2,0-5,545.4286,554.4528,474.6530,648.3255,1.9388,1.6275,2.3035,1.7796
134,2012-01-08,2,6-11,268.0000,272.5258,234.6166,318.7276,1.9077,1.6432,2.2265,1.7223
134,2012-01-08,2,12-17,64.4286,68.8239,58.2253,81.9418,1.2695,1.1055,1.4658,1.2135
134,2012-01-08,2,18-44,422.7143,426.3691,363.4211,501.5010,0.8798,0.7742,0.9981,0.8397
134,2012-01-08,2,45-64,293.0000,299.5610,256.3378,345.8523,0.8389,0.7289,0.9698,0.8136
134,2012-01-08,2,65+,126.8571,131.9773,111.7129,154.4279,0.8899,0.7707,1.0300,0.8536
135,2012-01-09,2,0-5,623.5714,635.1209,543.5134,741.8534,1.9811,1.6629,2.3740,1.8300
135,2012-01-09,2,6-11,301.2857,306.6387,263.6070,361.7400,1.9741,1.6846,2.2994,1.7729
135,2012-01-09,2,12-17,66.7143,70.5191,59.5513,84.0464,1.2921,1.1171,1.4904,1.2239
135,2012-01-09,2,18-44,449.1429,452.5521,388.8484,527.9829,0.8901,0.7809,1.0145,0.8484
135,2012-01-09,2,45-64,306.7143,312.6625,268.2893,363.5857,0.8467,0.7321,0.9799,0.8173
135,2012-01-09,2,65+,133.8571,139.0544,117.4441,163.0331,0.9004,0.7773,1.0426,0.8595
136,2012-01-10,2,0-5,736.4286,732.5442,628.6479,860.9544,2.0151,1.6982,2.3956,1.9312
136,2012-01-10,2,6-11,354.4286,352.2376,300.7141,414.4521,2.0250,1.7499,2.3660,1.8846
136,2012-01-10,2,12-17,72.7143,73.4595,62.1595,87.0359,1.3084,1.1336,1.5104,1.2798
136,2012-01-10,2,18-44,493.8571,482.4568,414.2070,563.9816,0.8951,0.7903,1.0155,0.8837
136,2012-01-10,2,45-64,333.2857,328.7709,282.8080,383.2733,0.8478,0.7370,0.9777,0.8490
136,2012-01-10,2,65+,150.1429,147.7186,125.3006,172.5159,0.9022,0.7785,1.0420,0.9004
137,2012-01-11,2,0-5,847.1429,850.0179,729.6967,998.9458,2.0427,1.7180,2.4084,1.9573
137,2012-01-11,2,6-11,413.8571,409.4330,350.5928,482.0120,2.0733,1.7735,2.4046,1.9394
137,2012-01-11,2,12-17,77.0000,77.8690,66.2002,92.3976,1.3233,1.1548,1.5249,1.2819
137,2012-01-11,2,18-44,530.8571,521.1393,446.8011,612.1870,0.8998,0.7941,1.0213,0.8847
137,2012-01-11,2,45-64,350.5714,349.0223,301.7196,409.9945,0.8492,0.7380,0.9814,0.8461
137,2012-01-11,2,65+,165.2857,158.6738,134.2730,184.4947,0.8988,0.7773,1.0434,0.9072
138,2012-01-12,2,0-5,934.2857,988.7786,851.7274,1162.8827,2.0452,1.7125,2.4302,1.8837
