day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
8,2010-09-05,37,0-5,60.4286,59.6724,49.8908,70.4885,1.4578,1.2272,1.7248,1.5551
8,2010-09-05,37,6-11,46.8571,47.2129,39.3540,57.1383,1.6808,1.4388,1.9636,1.7193
8,2010-09-05,37,12-17,33.5714,32.9417,27.1267,40.3470,1.5712,1.3425,1.8428,1.6530
8,2010-09-05,37,18-44,98.5714,100.0040,85.0709,116.9705,0.8482,0.7388,0.9767,0.9076
8,2010-09-05,37,45-64,74.2857,74.5036,63.0098,88.8656,0.8491,0.7331,0.9842,0.9292
8,2010-09-05,37,65+,37.4286,37.1135,30.9527,44.2341,0.8722,0.7472,1.0182,0.9850
9,2010-09-06,37,0-5,62.7143,61.5503,51.9945,72.5437,1.4493,1.2217,1.7276,1.5342
9,2010-09-06,37,6-11,50.8571,50.0804,42.1031,60.2474,1.6758,1.4351,1.9704,1.7285
9,2010-09-06,37,12-17,36.1429,35.6049,29.2331,42.8689,1.5571,1.3337,1.8368,1.6388
9,2010-09-06,37,18-44,104.1429,103.9295,88.4199,121.6464,0.8431,0.7312,0.9751,0.8953
9,2010-09-06,37,45-64,77.0000,76.3670,65.0030,90.6763,0.8420,0.7256,0.9792,0.9092
9,2010-09-06,37,65+,36.5714,37.2310,31.0047,44.2033,0.8650,0.7388,1.0106,0.9467
10,2010-09-07,37,0-5,64.2857,63.3726,53.5697,74.6292,1.4304,1.2057,1.7032,1.5057
10,2010-09-07,37,6-11,53.5714,53.3053,44.8081,63.3174,1.6660,1.4302,1.9478,1.7076
10,2010-09-07,37,12-17,37.0000,38.1021,31.6995,45.7641,1.5452,1.3204,1.8114,1.5836
10,2010-09-07,37,18-44,109.4286,108.1904,91.9197,127.5679,0.8381,0.7273,0.9661,0.8782
10,2010-09-07,37,45-64,78.7143,78.2590,66.0879,92.6763,0.8369,0.7226,0.9723,0.8859
10,2010-09-07,37,65+,36.2857,37.3511,31.0374,44.4884,0.8624,0.7390,1.0085,0.9158
11,2010-09-08,37,0-5,64.4286,65.1676,55.0150,76.8876,1.4104,1.1922,1.6736,1.4572
11,2010-09-08,37,6-11,57.8571,56.5723,47.3889,66.9065,1.6458,1.4105,1.9212,1.7073
11,2010-09-08,37,12-17,42.2857,40.5356,33.8137,48.7590,1.5330,1.3148,1.7903,1.6248
11,2010-09-08,37,18-44,111.7143,112.8476,96.2989,133.3476,0.8346,0.7245,0.9631,0.8602
11,2010-09-08,37,45-64,80.7143,80.1891,67.6590,95.0004,0.8366,0.7223,0.9691,0.8676
11,2010-09-08,37,65+,35.1429,37.7299,31.1761,45.0499,0.8669,0.7417,1.0139,0.8823
12,2010-09-09,37,0-5,68.2857,66.6372,56.4461,78.5839,1.3954,1.1805,1.6505,1.4586
12,2010-09-09,37,6-11,60.1429,59.6564,50.0231,70.6178,1.6246,1.3950,1.8938,1.6709
12,2010-09-09,37,12-17,42.5714,42.8387,35.9772,51.3919,1.5232,1.3012,1.7787,1.5535
12,2010-09-09,37,18-44,113.5714,118.0901,100.9532,139.5243,0.8362,0.7268,0.9624,0.8391
12,2010-09-09,37,45-64,81.2857,82.2821,69.7916,97.3760,0.8418,0.7271,0.9724,0.8409
12,2010-09-09,37,65+,35.2857,38.5375,31.8964,46.0246,0.8764,0.7515,1.0178,0.8578
13,2010-09-10,37,0-5,71.2857,67.8992,57.6896,79.7505,1.3681,1.1591,1.6134,1.4758
13,2010-09-10,37,6-11,65.5714,62.2653,52.3392,73.1467,1.5912,1.3654,1.8532,1.7095
13,2010-09-10,37,12-17,44.8571,44.9722,37.8173,53.5976,1.5025,1.2866,1.7528,1.5535
13,2010-09-10,37,18-44,120.2857,124.0674,105.6266,145.0198,0.8312,0.7242,0.9562,0.8476
13,2010-09-10,37,45-64,82.1429,84.6974,72.0648,100.7507,0.8425,0.7284,0.9735,0.8457
13,2010-09-10,37,65+,38.7143,39.7954,32.7787,47.4309,0.8804,0.7546,1.0230,0.8801
14,2010-09-11,37,0-5,68.8571,68.5028,58.2886,80.9215,1.3413,1.1379,1.5876,1.4329
14,2010-09-11,37,6-11,65.4286,64.1518,54.4514,75.7183,1.5557,1.3351,1.8059,1.6729
14,2010-09-11,37,12-17,46.7143,46.8200,39.4560,55.7086,1.4761,1.2728,1.7212,1.5534
14,2010-09-11,37,18-44,131.2857,129.8978,111.1828,151.8201,0.8240,0.7156,0.9508,0.8546
14,2010-09-11,37,45-64,85.0000,87.8638,74.4094,104.6669,0.8399,0.7239,0.9742,0.8562
14,2010-09-11,37,65+,41.0000,41.3077,34.3241,48.7965,0.8807,0.7557,1.0259,0.8945
15,2010-09-12,38,0-5,69.4286,68.8977,58.3225,81.1528,1.3128,1.1083,1.5479,1.4134
15,2010-09-12,38,6-11,65.1429,65.4939,55.2362,77.2857,1.5177,1.2993,1.7564,1.6276
15,2010-09-12,38,12-17,46.7143,48.2730,40.5272,57.3423,1.4435,1.2374,1.6814,1.5188
15,2010-09-12,38,18-44,136.4286,135.1172,115.2543,157.9076,0.8114,0.7036,0.9331,0.8510
15,2010-09-12,38,45-64,90.2857,91.2842,77.8425,108.3365,0.8303,0.7170,0.9607,0.8580
15,2010-09-12,38,65+,42.2857,42.7790,35.5833,50.9315,0.8745,0.7482,1.0269,0.8957
16,2010-09-13,38,0-5,69.2857,69.0419,58.6454,81.1015,1.2834,1.0822,1.5157,1.3846
16,2010-09-13,38,6-11,63.8571,66.3054,56.0882,78.3995,1.4721,1.2670,1.7125,1.5757
16,2010-09-13,38,12-17,48.1429,49.5147,41.5229,58.6058,1.3970,1.2019,1.6266,1.5065
16,2010-09-13,38,18-44,139.5714,140.1330,119.3497,162.5540,0.7897,0.6879,0.9093,0.8414
16,2010-09-13,38,45-64,94.7143,95.0693,81.1238,111.6760,0.8086,0.7017,0.9342,0.8543
16,2010-09-13,38,65+,43.4286,44.4204,37.2592,52.9875,0.8508,0.7320,0.9978,0.8906
17,2010-09-14,38,0-5,68.4286,68.9317,58.2383,80.3852,1.2455,1.0536,1.4784,1.3760
17,2010-09-14,38,6-11,66.7143,66.4971,56.3073,78.0633,1.4227,1.2158,1.6641,1.6070
17,2010-09-14,38,12-17,53.1429,50.0517,42.1139,59.3305,1.3438,1.1521,1.5679,1.5734
17,2010-09-14,38,18-44,146.2857,143.4798,122.6689,166.3924,0.7632,0.6612,0.8807,0.8584
17,2010-09-14,38,45-64,100.5714,98.1246,83.7854,115.9907,0.7809,0.6734,0.9076,0.8791
17,2010-09-14,38,65+,47.5714,45.8599,38.7324,54.6313,0.8215,0.7047,0.9661,0.9242
18,2010-09-15,38,0-5,69.1429,68.3775,57.8446,80.2121,1.2131,1.0246,1.4359,1.3831
18,2010-09-15,38,6-11,67.0000,66.1665,56.2066,77.7421,1.3756,1.1746,1.6068,1.6004
18,2010-09-15,38,12-17,51.1429,49.8519,42.1373,59.3519,1.2854,1.1011,1.5049,1.5246
18,2010-09-15,38,18-44,153.7143,145.0563,124.6236,169.0619,0.7347,0.6357,0.8490,0.8669
18,2010-09-15,38,45-64,106.4286,100.4359,86.9729,118.3158,0.7495,0.6440,0.8723,0.8902
18,2010-09-15,38,65+,51.5714,46.6820,39.5103,55.6289,0.7872,0.6720,0.9204,0.9469
19,2010-09-16,38,0-5,65.7143,67.8606,57.1762,79.5755,1.1878,1.0010,1.4069,1.3207
19,2010-09-16,38,6-11,65.5714,65.4564,55.3057,77.1703,1.3346,1.1470,1.5624,1.5439
19,2010-09-16,38,12-17,52.8571,49.4607,41.5632,58.4312,1.2370,1.0591,1.4411,1.4979
19,2010-09-16,38,18-44,155.2857,145.5162,124.5343,169.9276,0.7107,0.6169,0.8201,0.8399
19,2010-09-16,38,45-64,106.5714,101.7815,88.0161,120.1511,0.7226,0.6241,0.8356,0.8628
19,2010-09-16,38,65+,51.8571,47.0809,39.7885,56.3792,0.7576,0.6509,0.8823,0.9148
20,2010-09-17,38,0-5,66.5714,67.1613,56.9966,78.5268,1.1753,0.9925,1.3961,1.3475
20,2010-09-17,38,6-11,68.4286,64.6091,54.7262,75.9232,1.3135,1.1279,1.5348,1.5919
20,2010-09-17,38,12-17,55.1429,48.6835,40.8248,57.6384,1.2071,1.0333,1.4130,1.5465
20,2010-09-17,38,18-44,163.4286,144.0436,123.4064,168.2986,0.6989,0.6063,0.8096,0.8715
20,2010-09-17,38,45-64,119.7143,102.4198,87.8650,120.7781,0.7095,0.6129,0.8211,0.9028
20,2010-09-17,38,65+,53.8571,47.1679,39.6872,56.2084,0.7431,0.6375,0.8635,0.9445
21,2010-09-18,38,0-5,68.0000,66.4911,56.6480,78.7250,1.1906,1.0057,1.4140,1.2754
21,2010-09-18,38,6-11,63.7143,63.5258,53.8986,75.0658,1.3224,1.1372,1.5487,1.4311
21,2010-09-18,38,12-17,49.8571,47.5820,39.9703,56.5571,1.2076,1.0370,1.4081,1.3553
21,2010-09-18,38,18-44,145.8571,142.8684,122.9294,166.8113,0.7088,0.6165,0.8209,0.7733
21,2010-09-18,38,45-64,108.5714,102.5564,87.4796,121.5473,0.7197,0.6215,0.8333,0.7918
21,2010-09-18,38,65+,49.1429,47.0646,39.6145,55.9211,0.7534,0.6433,0.8834,0.8298
22,2010-09-19,39,0-5,63.5714,66.1145,56.5957,78.7757,1.2286,1.0369,1.4519,1.1405
22,2010-09-19,39,6-11,60.5714,62.5934,52.6919,73.8331,1.3671,1.1742,1.5961,1.2821
22,2010-09-19,39,12-17,43.7143,46.4199,38.9683,55.0253,1.2577,1.0793,1.4706,1.1593
22,2010-09-19,39,18-44,123.0000,141.8612,122.7350,168.4618,0.7462,0.6476,0.8652,0.6604
22,2010-09-19,39,45-64,91.1429,103.4344,87.8777,121.4858,0.7598,0.6536,0.8841,0.6665
22,2010-09-19,39,65+,42.1429,47.1880,39.7488,55.8691,0.7941,0.6776,0.9284,0.6997
23,2010-09-20,39,0-5,60.2857,65.9157,56.4484,78.3244,1.2843,1.0887,1.5159,1.0850
23,2010-09-20,39,6-11,55.5714,61.7273,52.0714,72.8411,1.4382,1.2360,1.6746,1.1963
23,2010-09-20,39,12-17,39.4286,45.4123,38.1114,54.1673,1.3470,1.1513,1.5758,1.0653
23,2010-09-20,39,18-44,114.8571,143.3353,122.7870,169.9124,0.8071,0.6982,0.9363,0.6134
23,2010-09-20,39,45-64,78.7143,104.6842,89.3685,122.4435,0.8300,0.7107,0.9662,0.6088
23,2010-09-20,39,65+,37.5714,47.6358,39.8813,56.6929,0.8667,0.7403,1.0158,0.6377
24,2010-09-21,39,0-5,63.7143,65.4276,55.8687,77.6795,1.3390,1.1374,1.5827,1.2498
24,2010-09-21,39,6-11,58.5714,60.7375,51.6940,71.8685,1.5250,1.3151,1.7761,1.3883
24,2010-09-21,39,12-17,40.5714,44.6991,37.6683,53.7076,1.4570,1.2578,1.6953,1.2500
24,2010-09-21,39,18-44,138.2857,146.4147,125.8563,173.6142,0.8811,0.7625,1.0247,0.7533
24,2010-09-21,39,45-64,99.7143,107.2845,91.8046,126.2878,0.9168,0.7900,1.0661,0.7651
24,2010-09-21,39,65+,44.4286,48.5616,40.5854,58.2459,0.9635,0.8289,1.1201,0.7988
25,2010-09-22,39,0-5,64.5714,64.5661,54.9181,76.2645,1.3882,1.1811,1.6292,1.3161
25,2010-09-22,39,6-11,58.4286,59.7611,50.9217,70.7050,1.6066,1.3900,1.8666,1.4589
25,2010-09-22,39,12-17,40.7143,44.1631,37.1175,53.0928,1.5746,1.3605,1.8305,1.3284
25,2010-09-22,39,18-44,148.5714,151.6807,130.2515,178.5092,0.9572,0.8285,1.1084,0.8097
25,2010-09-22,39,45-64,106.2857,111.0572,94.3429,130.6801,1.0107,0.8714,1.1720,0.8244
25,2010-09-22,39,65+,45.2857,49.9115,41.6222,60.0154,1.0724,0.9193,1.2516,0.8512
26,2010-09-23,39,0-5,68.0000,63.2776,53.3987,74.8599,1.4305,1.2177,1.6792,1.3588
26,2010-09-23,39,6-11,60.2857,58.8608,49.6840,69.6510,1.6789,1.4529,1.9458,1.4963
26,2010-09-23,39,12-17,41.4286,44.2071,37.2099,52.9295,1.6889,1.4532,1.9527,1.3577
26,2010-09-23,39,18-44,148.2857,159.1638,135.0614,187.5072,1.0283,0.8894,1.1978,0.8199
26,2010-09-23,39,45-64,107.1429,116.7183,99.0798,138.0878,1.0996,0.9492,1.2823,0.8318
26,2010-09-23,39,65+,45.2857,52.6354,44.0782,63.6832,1.1804,1.0120,1.3746,0.8568
27,2010-09-24,39,0-5,63.1429,61.4519,52.3078,72.9798,1.4442,1.2275,1.6984,1.3291
27,2010-09-24,39,6-11,54.7143,57.8082,48.8978,68.1706,1.7182,1.4888,1.9898,1.4680
27,2010-09-24,39,12-17,40.5714,44.9479,37.6951,53.6229,1.7554,1.5140,2.0305,1.3919
27,2010-09-24,39,18-44,158.1429,168.7912,143.2897,197.8467,1.0742,0.9288,1.2454,0.8503
27,2010-09-24,39,45-64,115.7143,124.5445,106.3983,146.5868,1.1615,1.0017,1.3458,0.8796
27,2010-09-24,39,65+,50.2857,56.9043,48.0616,68.5952,1.2593,1.0807,1.4645,0.9178
28,2010-09-25,39,0-5,58.2857,59.6354,50.6747,70.5291,1.4281,1.2157,1.6741,1.3571
28,2010-09-25,39,6-11,54.7143,56.9451,47.9122,67.5183,1.7097,1.4828,1.9715,1.5723
28,2010-09-25,39,12-17,44.7143,46.0439,38.7394,54.6893,1.7606,1.5216,2.0335,1.5650
28,2010-09-25,39,18-44,180.4286,180.3540,153.3225,211.3042,1.0769,0.9342,1.2498,0.9485
28,2010-09-25,39,45-64,136.2857,134.8646,115.4819,157.5381,1.1719,1.0145,1.3597,1.0065
28,2010-09-25,39,65+,62.2857,62.7990,53.1422,74.8287,1.2861,1.1001,1.4999,1.0702
29,2010-09-26,40,0-5,61.1429,57.6726,48.9556,68.0889,1.3739,1.1729,1.6122,1.4977
29,2010-09-26,40,6-11,58.0000,56.2963,47.2649,66.5641,1.6513,1.4338,1.9110,1.7481
29,2010-09-26,40,12-17,51.5714,47.4164,39.5415,56.2121,1.7037,1.4680,1.9780,1.7814
29,2010-09-26,40,18-44,214.4286,191.6816,162.7471,224.3037,1.0397,0.9032,1.2057,1.0809
29,2010-09-26,40,45-64,161.0000,145.8225,124.8029,169.8400,1.1339,0.9807,1.3115,1.1552
29,2010-09-26,40,65+,79.0000,69.7958,58.8013,83.1053,1.2489,1.0737,1.4543,1.2487
30,2010-09-27,40,0-5,59.1429,55.8973,46.9817,65.8375,1.2977,1.1069,1.5204,1.5095
30,2010-09-27,40,6-11,62.8571,55.4601,46.4629,65.8170,1.5528,1.3436,1.7963,1.8394
30,2010-09-27,40,12-17,55.2857,48.7702,40.3053,58.0626,1.5954,1.3779,1.8546,1.8577
30,2010-09-27,40,18-44,235.2857,201.2811,171.3119,235.6888,0.9700,0.8395,1.1237,1.1333
30,2010-09-27,40,45-64,187.1429,156.5885,133.6976,181.9920,1.0549,0.9136,1.2241,1.2265
30,2010-09-27,40,65+,94.4286,77.4813,65.2967,91.6169,1.1673,0.9988,1.3560,1.3409
31,2010-09-28,40,0-5,55.7143,54.2166,45.5737,63.8422,1.2344,1.0517,1.4450,1.3606
31,2010-09-28,40,6-11,57.4286,54.8455,46.1026,65.0333,1.4628,1.2669,1.6891,1.6295
31,2010-09-28,40,12-17,53.0000,50.2245,41.7277,59.9138,1.4791,1.2782,1.7102,1.6528
31,2010-09-28,40,18-44,223.5714,209.4656,179.2706,245.5339,0.9015,0.7815,1.0423,1.0075
31,2010-09-28,40,45-64,182.8571,166.8315,142.1192,193.2151,0.9734,0.8421,1.1294,1.0904
31,2010-09-28,40,65+,95.1429,84.9160,71.5117,100.5722,1.0737,0.9203,1.2534,1.1981
32,2010-09-29,40,0-5,53.0000,53.2520,45.0319,63.0361,1.1823,1.0089,1.3925,1.2817
32,2010-09-29,40,6-11,56.8571,54.3298,45.7576,64.4995,1.3813,1.1984,1.5971,1.5509
32,2010-09-29,40,12-17,55.1429,51.4246,42.8951,61.4425,1.3719,1.1850,1.5868,1.5837
32,2010-09-29,40,18-44,220.8571,216.1093,186.0666,251.9802,0.8414,0.7285,0.9753,0.9486
32,2010-09-29,40,45-64,183.2857,176.2675,151.8291,204.3676,0.9019,0.7786,1.0458,1.0268
32,2010-09-29,40,65+,99.8571,91.7849,77.9014,108.7825,0.9911,0.8510,1.1506,1.1358
33,2010-09-30,40,0-5,48.8571,53.0658,44.7581,62.7798,1.1524,0.9816,1.3597,1.2100
33,2010-09-30,40,6-11,53.5714,54.0817,45.7454,64.5244,1.3267,1.1498,1.5365,1.4665
33,2010-09-30,40,12-17,53.5714,52.3551,43.5550,62.0552,1.2856,1.1120,1.4876,1.4980
33,2010-09-30,40,18-44,221.1429,220.5811,191.2614,257.5294,0.7985,0.6915,0.9215,0.9049
33,2010-09-30,40,45-64,185.1429,183.1505,158.2624,212.9834,0.8474,0.7327,0.9802,0.9785
33,2010-09-30,40,65+,99.4286,97.3011,82.8797,114.6189,0.9268,0.7962,1.0754,1.0736
34,2010-10-01,40,0-5,49.8571,53.1455,44.7503,63.2223,1.1386,0.9661,1.3415,1.2078
34,2010-10-01,40,6-11,52.2857,53.8736,45.6496,64.2484,1.2983,1.1206,1.5036,1.4291
34,2010-10-01,40,12-17,53.4286,52.4359,43.9583,62.0969,1.2237,1.0581,1.4162,1.4486
34,2010-10-01,40,18-44,220.4286,222.8709,193.2200,259.5251,0.7686,0.6658,0.8881,0.8791
34,2010-10-01,40,45-64,182.4286,187.4095,161.8163,218.5005,0.8084,0.6984,0.9390,0.9430
34,2010-10-01,40,65+,100.5714,100.5296,85.0303,117.5464,0.8793,0.7544,1.0256,1.0354
35,2010-10-02,40,0-5,52.8571,53.6992,45.1479,63.5477,1.1311,0.9591,1.3334,1.2370
35,2010-10-02,40,6-11,52.8571,53.6191,45.6247,63.7440,1.2827,1.1045,1.4896,1.4285
35,2010-10-02,40,12-17,52.8571,51.6288,42.9463,61.2872,1.1811,1.0189,1.3667,1.4174
35,2010-10-02,40,18-44,219.5714,223.1371,192.7168,258.2131,0.7497,0.6487,0.8671,0.8688
35,2010-10-02,40,45-64,181.8571,188.5920,161.6700,220.0468,0.7844,0.6757,0.9084,0.9242
35,2010-10-02,40,65+,101.0000,101.7490,86.5461,118.4096,0.8506,0.7300,0.9933,1.0130
36,2010-10-03,41,0-5,51.8571,54.1786,45.7255,64.2615,1.1328,0.9585,1.3377,1.2142
36,2010-10-03,41,6-11,51.5714,53.6027,45.2595,63.9838,1.2800,1.1008,1.4872,1.3994
36,2010-10-03,41,12-17,50.4286,50.1898,41.9662,59.7399,1.1514,0.9955,1.3332,1.3755
36,2010-10-03,41,18-44,215.1429,220.7592,189.9025,255.2799,0.7399,0.6383,0.8564,0.8525
36,2010-10-03,41,45-64,186.0000,186.6043,160.4761,217.9216,0.7703,0.6638,0.8919,0.9093
36,2010-10-03,41,65+,98.2857,101.1108,85.9388,117.5105,0.8366,0.7151,0.9723,0.9867
37,2010-10-04,41,0-5,54.7143,54.7157,46.2172,64.7809,1.1415,0.9675,1.3493,1.2311
37,2010-10-04,41,6-11,51.1429,53.3646,44.9515,63.8577,1.2928,1.1125,1.4984,1.3806
37,2010-10-04,41,12-17,49.4286,48.3104,40.7132,57.2988,1.1378,0.9816,1.3212,1.3377
37,2010-10-04,41,18-44,210.8571,216.1076,186.2448,250.8774,0.7396,0.6381,0.8566,0.8323
37,2010-10-04,41,45-64,178.8571,182.7936,157.6685,213.3227,0.7674,0.6582,0.8910,0.8777
37,2010-10-04,41,65+,94.4286,99.1087,84.5731,115.3273,0.8336,0.7118,0.9737,0.9472
38,2010-10-05,41,0-5,54.2857,55.0826,46.7840,65.0978,1.1516,0.9757,1.3594,1.2054
38,2010-10-05,41,6-11,50.1429,53.2721,44.9149,63.7174,1.3124,1.1297,1.5259,1.3445
38,2010-10-05,41,12-17,43.8571,46.1679,38.8945,54.2975,1.1423,0.9865,1.3286,1.2487
38,2010-10-05,41,18-44,203.5714,210.2896,181.6178,243.8497,0.7451,0.6456,0.8655,0.8019
38,2010-10-05,41,45-64,169.5714,178.1005,153.8655,207.8685,0.7732,0.6652,0.9001,0.8403
38,2010-10-05,41,65+,91.7143,96.4478,82.0046,112.7365,0.8426,0.7196,0.9870,0.9123
39,2010-10-06,41,0-5,55.4286,55.1595,46.7528,64.9887,1.1570,0.9819,1.3679,1.2066
39,2010-10-06,41,6-11,51.0000,53.4442,44.9346,63.3550,1.3336,1.1463,1.5476,1.3469
39,2010-10-06,41,12-17,41.4286,43.7008,36.9250,51.5270,1.1570,0.9964,1.3412,1.2203
39,2010-10-06,41,18-44,195.7143,204.1824,176.5243,237.1487,0.7542,0.6520,0.8743,0.7897
39,2010-10-06,41,45-64,165.2857,172.4833,148.6599,201.1535,0.7836,0.6748,0.9114,0.8261
39,2010-10-06,41,65+,89.7143,93.9306,79.8267,109.7041,0.8544,0.7303,1.0031,0.8992
40,2010-10-07,41,0-5,59.1429,54.9574,46.4619,64.8350,1.1649,0.9865,1.3741,1.2622
40,2010-10-07,41,6-11,54.2857,53.3796,45.0872,63.0738,1.3525,1.1586,1.5771,1.4091
40,2010-10-07,41,12-17,40.7143,41.4882,35.2220,49.0271,1.1794,1.0171,1.3662,1.2420
40,2010-10-07,41,18-44,196.4286,198.5499,171.8777,230.5757,0.7665,0.6613,0.8913,0.8094
40,2010-10-07,41,45-64,164.1429,166.6801,142.6279,194.9940,0.7997,0.6844,0.9299,0.8412
40,2010-10-07,41,65+,90.0000,91.3673,77.7421,106.5363,0.8759,0.7457,1.0229,0.9164
41,2010-10-08,41,0-5,56.8571,54.4406,46.0389,64.5460,1.1709,0.9943,1.3805,1.2309
41,2010-10-08,41,6-11,54.4286,53.2574,44.9827,63.0511,1.3720,1.1802,1.6002,1.4029
41,2010-10-08,41,12-17,37.4286,39.5287,33.5156,46.7000,1.2069,1.0390,1.4011,1.2107
41,2010-10-08,41,18-44,194.0000,192.8610,166.4853,224.4679,0.7802,0.6723,0.9060,0.8002
41,2010-10-08,41,45-64,159.7143,161.3201,138.0464,188.6562,0.8167,0.7000,0.9510,0.8302
41,2010-10-08,41,65+,85.8571,88.9472,75.6244,104.5026,0.8964,0.7642,1.0497,0.8987
42,2010-10-09,41,0-5,51.8571,53.5972,45.3666,63.5064,1.1809,1.0006,1.3933,1.1710
42,2010-10-09,41,6-11,54.8571,53.1971,45.0813,62.9212,1.3918,1.1951,1.6160,1.3983
42,2010-10-09,41,12-17,37.5714,37.9754,32.0017,45.1370,1.2382,1.0646,1.4432,1.2247
42,2010-10-09,41,18-44,188.7143,188.3701,161.4774,219.1513,0.7957,0.6873,0.9230,0.7914
42,2010-10-09,41,45-64,156.5714,156.5628,133.5530,182.4194,0.8352,0.7193,0.9753,0.8290
42,2010-10-09,41,65+,86.1429,87.0665,74.0501,102.1459,0.9198,0.7854,1.0779,0.9035
43,2010-10-10,42,0-5,53.5714,52.6708,44.9174,62.5746,1.1952,1.0123,1.4052,1.1893
