day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
97,2016-12-02,49,65+,134.2857,131.9511,112.6677,156.5106,0.5342,0.4737,0.6032,0.6043
98,2016-12-03,49,0-5,746.4286,734.9286,630.3631,865.7489,1.5534,1.3152,1.8315,1.6785
98,2016-12-03,49,6-11,2933.8571,2825.0273,2443.0381,3303.0237,2.2013,1.8678,2.6218,2.4666
98,2016-12-03,49,12-17,2968.0000,2895.4193,2488.9737,3360.7639,1.9991,1.6645,2.3988,2.2716
98,2016-12-03,49,18-44,1350.2857,1335.8004,1144.6871,1566.5592,0.7277,0.6449,0.8240,0.8039
98,2016-12-03,49,45-64,478.7143,482.9508,410.0461,567.5501,0.6076,0.5380,0.6870,0.6743
98,2016-12-03,49,65+,150.8571,153.1579,129.7815,180.5637,0.5210,0.4618,0.5886,0.5798
99,2016-12-04,50,0-5,895.1429,896.9379,770.9608,1049.0980,1.5391,1.2982,1.8164,1.6382
99,2016-12-04,50,6-11,3347.4286,3415.0251,2940.6403,3988.2650,2.1416,1.8152,2.5239,2.3084
99,2016-12-04,50,12-17,3382.8571,3424.7422,2957.2493,3961.2345,1.9269,1.6168,2.3181,2.1340
99,2016-12-04,50,18-44,1650.0000,1613.2980,1381.2465,1885.3631,0.7107,0.6303,0.8042,0.7783
99,2016-12-04,50,45-64,585.7143,585.1677,498.5785,683.2639,0.5928,0.5248,0.6698,0.6528
99,2016-12-04,50,65+,171.8571,179.3267,151.6060,212.2655,0.5102,0.4523,0.5763,0.5583
100,2016-12-05,50,0-5,1074.8571,1093.1087,942.5416,1277.3342,1.5261,1.2905,1.8160,1.6109
100,2016-12-05,50,6-11,3960.0000,4078.8972,3532.0838,4776.4512,2.0907,1.7806,2.4907,2.2515
100,2016-12-05,50,12-17,3939.4286,3998.3415,3439.3555,4636.1946,1.8651,1.5550,2.2213,2.0732
100,2016-12-05,50,18-44,1937.4286,1939.5484,1650.8375,2264.0788,0.6972,0.6182,0.7879,0.7607
100,2016-12-05,50,45-64,707.8571,705.0717,598.4377,828.0524,0.5808,0.5143,0.6561,0.6389
100,2016-12-05,50,65+,200.2857,212.6612,179.3354,251.4488,0.5043,0.4472,0.5697,0.5459
101,2016-12-06,50,0-5,1348.0000,1329.6054,1145.3090,1553.2176,1.5167,1.2760,1.7993,1.6595
101,2016-12-06,50,6-11,4844.8571,4816.9324,4190.3024,5654.4912,2.0644,1.7444,2.4409,2.2937
101,2016-12-06,50,12-17,4683.2857,4612.4070,3984.7443,5360.7781,1.8007,1.5164,2.1378,2.0828
101,2016-12-06,50,18-44,2333.7143,2299.3064,1958.7718,2705.0677,0.6867,0.6067,0.7775,0.7725
101,2016-12-06,50,45-64,850.8571,843.3309,719.9664,988.5280,0.5716,0.5056,0.6458,0.6470
101,2016-12-06,50,65+,254.0000,252.4768,214.2070,297.2346,0.5007,0.4430,0.5657,0.5596
102,2016-12-07,50,0-5,1614.2857,1604.2170,1376.1395,1878.2514,1.5090,1.2686,1.7979,1.6291
102,2016-12-07,50,6-11,5726.4286,5662.5117,4922.8567,6658.7710,2.0237,1.7168,2.4131,2.2474
102,2016-12-07,50,12-17,5339.0000,5256.8500,4517.6323,6091.9482,1.7490,1.4586,2.0988,2.0107
102,2016-12-07,50,18-44,2690.7143,2694.4363,2306.8376,3158.3338,0.6806,0.6023,0.7715,0.7518
102,2016-12-07,50,45-64,994.0000,994.8246,853.2515,1164.5556,0.5676,0.5020,0.6424,0.6289
102,2016-12-07,50,65+,301.4286,300.3264,254.9560,355.6575,0.5017,0.4442,0.5666,0.5473
103,2016-12-08,50,0-5,1824.4286,1928.7373,1648.9728,2260.4453,1.5199,1.2746,1.8019,1.5088
103,2016-12-08,50,6-11,6292.5714,6602.5887,5723.0434,7776.9695,2.0055,1.6923,2.3776,2.0578
103,2016-12-08,50,12-17,5643.0000,5893.0136,5086.6541,6811.3526,1.7186,1.4371,2.0497,1.8137
103,2016-12-08,50,18-44,2890.7143,3141.0288,2706.2739,3663.7515,0.6836,0.6024,0.7755,0.6840
103,2016-12-08,50,45-64,1059.5714,1173.4845,1004.3478,1377.1818,0.5719,0.5045,0.6480,0.5683
103,2016-12-08,50,65+,319.0000,358.1230,303.2960,422.9364,0.5100,0.4509,0.5765,0.4935
104,2016-12-09,50,0-5,2350.7143,2304.0245,1981.4987,2703.1480,1.5136,1.2701,1.7899,1.6373
104,2016-12-09,50,6-11,7878.7143,7652.3511,6618.0178,8995.0007,1.9665,1.6651,2.3161,2.2056
104,2016-12-09,50,12-17,6597.8571,6559.1474,5682.1257,7640.7818,1.6824,1.4204,2.0073,1.8858
104,2016-12-09,50,18-44,3578.5714,3665.2245,3149.8643,4288.4027,0.6823,0.6033,0.7732,0.7350
104,2016-12-09,50,45-64,1349.5714,1383.1310,1186.6493,1611.1587,0.5740,0.5075,0.6506,0.6120
104,2016-12-09,50,65+,428.2857,428.7598,363.7902,503.9960,0.5164,0.4565,0.5843,0.5427
105,2016-12-10,50,0-5,2794.4286,2734.0235,2340.2413,3195.2414,1.5030,1.2683,1.7758,1.6303
105,2016-12-10,50,6-11,8942.4286,8777.2396,7604.2489,10293.6109,1.9274,1.6316,2.2870,2.1492
105,2016-12-10,50,12-17,7285.2857,7228.0712,6247.4628,8466.6728,1.6545,1.3888,1.9703,1.8431
105,2016-12-10,50,18-44,4247.5714,4260.2424,3651.2121,4973.5009,0.6797,0.6020,0.7690,0.7340
105,2016-12-10,50,45-64,1614.1429,1616.5286,1388.3358,1888.2065,0.5752,0.5088,0.6499,0.6148
105,2016-12-10,50,65+,517.0000,508.2629,435.3146,596.2560,0.5208,0.4600,0.5897,0.5494
106,2016-12-11,51,0-5,3237.1429,3225.6009,2775.2494,3752.8688,1.4874,1.2549,1.7677,1.5919
106,2016-12-11,51,6-11,9884.1429,9951.9377,8620.1238,11577.6164,1.8844,1.6008,2.2271,2.0599
106,2016-12-11,51,12-17,7889.7143,7916.3941,6864.9273,9220.7877,1.6202,1.3619,1.9316,1.7810
106,2016-12-11,51,18-44,4982.2857,4933.0498,4202.9624,5752.5432,0.6752,0.5972,0.7665,0.7241
106,2016-12-11,51,45-64,1923.1429,1882.3796,1617.0906,2212.8051,0.5744,0.5076,0.6507,0.6121
106,2016-12-11,51,65+,614.7143,600.3655,515.7452,703.5596,0.5240,0.4629,0.5944,0.5506
107,2016-12-12,51,0-5,3750.4286,3758.3061,3249.1714,4387.4069,1.4669,1.2311,1.7388,1.5698
107,2016-12-12,51,6-11,11098.7143,11170.7376,9636.4442,13034.9182,1.8412,1.5537,2.1740,2.0194
107,2016-12-12,51,12-17,8640.8571,8636.9690,7491.2791,10081.7306,1.5919,1.3376,1.9011,1.7488
107,2016-12-12,51,18-44,5786.1429,5686.8371,4844.7159,6637.7115,0.6692,0.5907,0.7599,0.7188
107,2016-12-12,51,45-64,2215.0000,2188.1743,1883.4583,2548.0862,0.5729,0.5055,0.6496,0.6095
107,2016-12-12,51,65+,716.1429,709.2102,605.0519,829.7302,0.5257,0.4640,0.5971,0.5498
108,2016-12-13,51,0-5,4344.8571,4340.0915,3743.7160,5071.5393,1.4415,1.2153,1.7240,1.5565
108,2016-12-13,51,6-11,12391.1429,12398.7467,10742.8241,14391.5461,1.8024,1.5158,2.1379,1.9856
108,2016-12-13,51,12-17,9381.0000,9351.0674,8101.4762,10843.2800,1.5700,1.3193,1.8798,1.7165
108,2016-12-13,51,18-44,6608.8571,6499.7574,5552.6366,7565.3979,0.6660,0.5869,0.7580,0.7140
108,2016-12-13,51,45-64,2550.5714,2518.7895,2161.7787,2944.0120,0.5739,0.5055,0.6519,0.6077
108,2016-12-13,51,65+,839.4286,831.6389,711.4667,968.9491,0.5302,0.4668,0.6023,0.5517
109,2016-12-14,51,0-5,4942.8571,4980.0504,4309.8874,5763.4290,1.4226,1.1985,1.6971,1.5225
109,2016-12-14,51,6-11,13451.7143,13664.5225,11756.9636,15800.8248,1.7642,1.4970,2.0991,1.9153
109,2016-12-14,51,12-17,9911.7143,10089.6933,8724.5634,11731.2085,1.5497,1.3047,1.8355,1.6521
109,2016-12-14,51,18-44,7339.5714,7393.2374,6345.4765,8587.9762,0.6630,0.5846,0.7528,0.6968
109,2016-12-14,51,45-64,2874.8571,2888.6299,2480.3118,3355.4565,0.5755,0.5071,0.6521,0.5954
109,2016-12-14,51,65+,964.2857,970.0434,830.5663,1134.2780,0.5356,0.4709,0.6095,0.5449
110,2016-12-15,51,0-5,5391.2857,5639.3583,4869.1332,6542.4301,1.3979,1.1841,1.6616,1.4417
110,2016-12-15,51,6-11,14194.2857,14893.7339,12789.1386,17185.3868,1.7243,1.4579,2.0388,1.8056
110,2016-12-15,51,12-17,10243.1429,10799.3958,9374.7131,12572.1918,1.5215,1.2865,1.8142,1.5582
110,2016-12-15,51,18-44,7776.4286,8340.7262,7192.1152,9710.7931,0.6590,0.5817,0.7497,0.6572
110,2016-12-15,51,45-64,3031.7143,3284.1779,2836.8160,3831.2448,0.5771,0.5088,0.6556,0.5612
110,2016-12-15,51,65+,1023.7143,1124.6941,966.0305,1316.0492,0.5423,0.4768,0.6192,0.5132
111,2016-12-16,51,0-5,6361.0000,6308.8609,5427.7952,7288.3032,1.3585,1.1492,1.6134,1.5163
111,2016-12-16,51,6-11,16046.0000,16006.3441,13838.1437,18580.8270,1.6654,1.4104,1.9665,1.8773
111,2016-12-16,51,12-17,11279.4286,11477.9253,9978.9041,13345.8829,1.4828,1.2475,1.7660,1.6173
111,2016-12-16,51,18-44,9201.5714,9303.2914,8018.0308,10855.3148,0.6485,0.5716,0.7399,0.6984
111,2016-12-16,51,45-64,3695.2857,3709.1790,3184.6914,4334.4210,0.5727,0.5048,0.6523,0.6026
111,2016-12-16,51,65+,1279.0000,1295.6312,1110.7357,1527.5869,0.5426,0.4783,0.6191,0.5590
112,2016-12-17,51,0-5,7022.0000,6949.5266,5981.5547,8073.9615,1.3092,1.1018,1.5526,1.4920
112,2016-12-17,51,6-11,17101.7143,17008.9986,14683.2639,19811.3474,1.5896,1.3443,1.8745,1.8369
112,2016-12-17,51,12-17,11903.4286,12078.9313,10520.6788,14093.7155,1.4209,1.1918,1.6931,1.5940
112,2016-12-17,51,18-44,10334.4286,10268.0719,8861.3189,11994.0085,0.6292,0.5565,0.7196,0.6965
112,2016-12-17,51,45-64,4151.5714,4144.6780,3552.1555,4838.7036,0.5590,0.4936,0.6373,0.6052
112,2016-12-17,51,65+,1463.0000,1476.5890,1263.6843,1736.8712,0.5339,0.4705,0.6083,0.5648
113,2016-12-18,52,0-5,7638.2857,7527.4056,6518.3621,8754.7477,1.2430,1.0553,1.4732,1.4644
113,2016-12-18,52,6-11,17986.1429,17813.8803,15408.8215,20734.3754,1.4951,1.2678,1.7686,1.7958
113,2016-12-18,52,12-17,12716.5714,12610.6427,10975.4521,14632.5619,1.3436,1.1271,1.5891,1.5924
113,2016-12-18,52,18-44,11665.8571,11205.8814,9668.8642,13062.7285,0.6012,0.5301,0.6828,0.6995
113,2016-12-18,52,45-64,4719.4286,4549.6874,3944.3873,5270.2762,0.5369,0.4720,0.6095,0.6151
113,2016-12-18,52,65+,1712.8571,1659.5939,1426.1257,1928.3499,0.5158,0.4527,0.5879,0.5794
114,2016-12-19,52,0-5,8179.7143,8036.5513,6972.1000,9332.7904,1.1747,0.9921,1.4021,1.4197
114,2016-12-19,52,6-11,18530.0000,18318.7151,15916.9386,21272.8376,1.3951,1.1823,1.6468,1.7290
114,2016-12-19,52,12-17,13214.8571,12962.5552,11249.7138,14946.8101,1.2585,1.0559,1.5024,1.5525
114,2016-12-19,52,18-44,12693.4286,12051.7548,10428.1584,14011.7423,0.5682,0.4993,0.6481,0.6877
114,2016-12-19,52,45-64,5230.4286,4945.0351,4304.4125,5737.5609,0.5089,0.4467,0.5807,0.6106
114,2016-12-19,52,65+,1948.4286,1833.4319,1579.8372,2143.5888,0.4922,0.4312,0.5617,0.5807
115,2016-12-20,52,0-5,8560.4286,8452.4886,7312.3512,9806.3461,1.1088,0.9329,1.3246,1.3521
115,2016-12-20,52,6-11,18556.7143,18453.7649,16054.4805,21458.4056,1.2970,1.0953,1.5309,1.6296
115,2016-12-20,52,12-17,13227.4286,13094.7786,11395.6632,15033.5682,1.1606,0.9801,1.3829,1.4669
115,2016-12-20,52,18-44,13213.4286,12695.2814,11000.1383,14740.3146,0.5323,0.4684,0.6083,0.6564
115,2016-12-20,52,45-64,5520.2857,5276.1348,4582.7680,6116.2926,0.4771,0.4189,0.5450,0.5853
115,2016-12-20,52,65+,2089.4286,1987.5884,1714.5952,2315.7770,0.4647,0.4061,0.5315,0.5599
116,2016-12-21,52,0-5,8796.2857,8753.9206,7559.1122,10206.5413,1.0412,0.8791,1.2433,1.2846
116,2016-12-21,52,6-11,18430.1429,18303.6709,15912.0352,21201.5352,1.2050,1.0192,1.4318,1.5414
116,2016-12-21,52,12-17,13015.8571,12918.3067,11211.3368,14898.8737,1.0634,0.9016,1.2692,1.3823
116,2016-12-21,52,18-44,13443.8571,13142.6841,11357.0647,15163.0953,0.4986,0.4387,0.5701,0.6248
116,2016-12-21,52,45-64,5717.0000,5521.2293,4791.7098,6423.5886,0.4482,0.3940,0.5109,0.5590
116,2016-12-21,52,65+,2190.8571,2119.5233,1841.2118,2455.2218,0.4390,0.3837,0.5025,0.5376
117,2016-12-22,52,0-5,8857.2857,8889.9155,7683.1128,10428.1056,0.9834,0.8282,1.1719,1.2176
117,2016-12-22,52,6-11,18070.5714,17792.3769,15511.4446,20509.0520,1.1272,0.9577,1.3362,1.4603
117,2016-12-22,52,12-17,12780.0000,12524.0114,10915.8302,14352.7616,0.9879,0.8275,1.1713,1.3130
117,2016-12-22,52,18-44,13447.5714,13347.3161,11564.9741,15331.4455,0.4720,0.4143,0.5382,0.5937
117,2016-12-22,52,45-64,5764.5714,5668.8985,4927.2535,6588.3509,0.4254,0.3731,0.4845,0.5321
117,2016-12-22,52,65+,2206.0000,2216.6459,1929.2142,2562.8033,0.4198,0.3658,0.4817,0.5113
118,2016-12-23,52,0-5,8881.4286,8892.6102,7727.8539,10353.0542,0.9320,0.7792,1.1112,1.1662
118,2016-12-23,52,6-11,16911.7143,17027.1504,14790.4955,19574.0007,1.0586,0.8928,1.2494,1.3625
118,2016-12-23,52,12-17,11937.1429,11873.3606,10287.3707,13544.1997,0.9191,0.7773,1.0820,1.2240
118,2016-12-23,52,18-44,13388.2857,13246.4676,11550.0926,15249.3587,0.4492,0.3936,0.5145,0.5678
118,2016-12-23,52,45-64,5827.1429,5719.0663,4968.2628,6649.8819,0.4071,0.3565,0.4663,0.5114
118,2016-12-23,52,65+,2283.5714,2271.1446,1973.4443,2615.8365,0.4058,0.3537,0.4664,0.4969
119,2016-12-24,52,0-5,8766.5714,8769.1020,7623.8276,10054.4542,0.8908,0.7453,1.0696,1.1155
119,2016-12-24,52,6-11,15897.5714,16014.7140,13907.2131,18475.0920,0.9952,0.8452,1.1818,1.2873
119,2016-12-24,52,12-17,11182.7143,11033.0848,9540.9859,12651.3798,0.8600,0.7320,1.0173,1.1548
119,2016-12-24,52,18-44,12976.0000,12984.5238,11288.8419,14912.3305,0.4344,0.3802,0.4974,0.5416
119,2016-12-24,52,45-64,5701.0000,5683.3911,4953.3254,6586.8691,0.3970,0.3467,0.4545,0.4889
119,2016-12-24,52,65+,2279.5714,2291.3778,1985.7829,2650.3394,0.3994,0.3470,0.4616,0.4780
120,2016-12-25,53,0-5,8495.5714,8475.3596,7420.7188,9722.6659,0.8644,0.7255,1.0313,1.0601
120,2016-12-25,53,6-11,14788.8571,14791.9343,12931.7476,17007.0703,0.9470,0.8067,1.1237,1.2139
120,2016-12-25,53,12-17,10060.4286,10064.4353,8732.2010,11482.9840,0.8135,0.6857,0.9672,1.0690
120,2016-12-25,53,18-44,12180.8571,12533.7126,10891.1937,14416.7799,0.4267,0.3733,0.4908,0.5107
120,2016-12-25,53,45-64,5403.1429,5593.7182,4852.1313,6450.0998,0.3943,0.3432,0.4534,0.4609
120,2016-12-25,53,65+,2216.5714,2284.1706,1983.3343,2634.0703,0.4016,0.3484,0.4643,0.4545
121,2016-12-26,53,0-5,8066.7143,8068.1002,7092.6925,9271.9390,0.8447,0.7063,1.0007,1.0057
121,2016-12-26,53,6-11,13307.1429,13473.1412,11791.2714,15399.1145,0.9077,0.7750,1.0715,1.1345
121,2016-12-26,53,12-17,8712.4286,8998.1379,7829.7112,10284.7096,0.7768,0.6572,0.9250,0.9812
121,2016-12-26,53,18-44,11361.4286,11988.4348,10420.8348,13861.0597,0.4248,0.3696,0.4878,0.4831
121,2016-12-26,53,45-64,5117.1429,5443.6712,4714.5138,6276.6347,0.3973,0.3445,0.4569,0.4372
121,2016-12-26,53,65+,2127.1429,2260.2204,1956.7104,2615.7880,0.4097,0.3541,0.4761,0.4347
122,2016-12-27,53,0-5,7592.4286,7602.5369,6705.0534,8697.3744,0.8275,0.6953,0.9901,0.9692
122,2016-12-27,53,6-11,11922.0000,12045.5466,10583.4200,13766.9303,0.8786,0.7471,1.0313,1.0815
122,2016-12-27,53,12-17,7518.8571,7899.6545,6939.4414,9014.5500,0.7469,0.6305,0.8668,0.9234
122,2016-12-27,53,18-44,10787.2857,11402.0334,9928.6155,13128.5567,0.4273,0.3717,0.4914,0.4703
122,2016-12-27,53,45-64,4949.5714,5276.6051,4549.2925,6103.0044,0.4054,0.3515,0.4671,0.4289
122,2016-12-27,53,65+,2095.7143,2218.5661,1922.8092,2563.2373,0.4246,0.3661,0.4926,0.4314
123,2016-12-28,53,0-5,7123.4286,7070.4779,6245.7303,8085.0610,0.8161,0.6870,0.9789,0.9494
123,2016-12-28,53,6-11,10694.7143,10603.0393,9335.0157,12119.7958,0.8462,0.7189,1.0005,1.0527
123,2016-12-28,53,12-17,6725.2857,6826.6295,5997.2311,7731.8986,0.7157,0.6104,0.8343,0.9067
123,2016-12-28,53,18-44,10395.2857,10802.1049,9410.4324,12412.5922,0.4304,0.3746,0.5001,0.4693
123,2016-12-28,53,45-64,4824.5714,5086.6999,4380.5474,5879.2752,0.4155,0.3601,0.4806,0.4320
123,2016-12-28,53,65+,2065.1429,2170.9834,1882.1228,2514.2791,0.4424,0.3806,0.5131,0.4371
124,2016-12-29,53,0-5,6774.7143,6520.9875,5746.2783,7463.8408,0.8138,0.6830,0.9703,0.9556
124,2016-12-29,53,6-11,9964.2857,9197.1470,8096.3907,10550.2801,0.8223,0.7031,0.9687,1.0681
124,2016-12-29,53,12-17,6319.4286,5780.9374,5090.0727,6498.3780,0.6871,0.5893,0.8061,0.9337
124,2016-12-29,53,18-44,10198.0000,10136.9732,8847.3829,11652.1363,0.4357,0.3786,0.5029,0.4834
124,2016-12-29,53,45-64,4785.1429,4884.0044,4222.2012,5637.2650,0.4259,0.3688,0.4917,0.4492
124,2016-12-29,53,65+,2083.8571,2116.7937,1836.0054,2459.8912,0.4596,0.3948,0.5344,0.4568
125,2016-12-30,53,0-5,5885.8571,5965.8580,5229.4681,6841.3266,0.8144,0.6826,0.9723,0.8880
125,2016-12-30,53,6-11,7784.8571,7898.1305,6924.2888,9033.7068,0.8059,0.6897,0.9417,0.9562
125,2016-12-30,53,12-17,4855.0000,4809.2298,4271.6552,5426.2813,0.6655,0.5734,0.7756,0.8377
125,2016-12-30,53,18-44,9407.8571,9468.3193,8253.5999,10868.5459,0.4406,0.3825,0.5107,0.4621
125,2016-12-30,53,45-64,4588.7143,4678.0837,4061.3512,5430.5000,0.4350,0.3770,0.5051,0.4378
125,2016-12-30,53,65+,2047.4286,2070.5967,1793.9385,2398.2370,0.4754,0.4085,0.5543,0.4544
126,2016-12-31,53,0-5,5277.5714,5440.9439,4753.4527,6211.6268,0.8219,0.6872,0.9812,0.8615
126,2016-12-31,53,6-11,6551.4286,6690.0782,5900.9377,7659.9391,0.7919,0.6769,0.9256,0.9166
126,2016-12-31,53,12-17,3965.7143,3948.5750,3513.5626,4442.4892,0.6469,0.5570,0.7550,0.7996
126,2016-12-31,53,18-44,8738.0000,8824.6508,7674.9972,10125.0316,0.4457,0.3849,0.5155,0.4586
126,2016-12-31,53,45-64,4444.5714,4478.4519,3884.3794,5164.6556,0.4435,0.3821,0.5142,0.4409
126,2016-12-31,53,65+,2015.0000,2017.1980,1748.7805,2336.2503,0.4884,0.4188,0.5698,0.4637
127,2017-01-01,1,0-5,4800.5714,4944.4414,4339.4313,5638.8364,0.8285,0.6948,0.9931,0.8522
127,2017-01-01,1,6-11,5669.5714,5624.2832,4945.0927,6414.9980,0.7816,0.6676,0.9121,0.9027
127,2017-01-01,1,12-17,3291.5714,3192.9157,2849.4411,3612.5246,0.6309,0.5436,0.7324,0.7801
127,2017-01-01,1,18-44,8020.1429,8140.9350,7074.9473,9343.7246,0.4489,0.3888,0.5199,0.4600
127,2017-01-01,1,45-64,4274.2857,4266.4332,3707.2481,4926.5183,0.4490,0.3869,0.5216,0.4472
127,2017-01-01,1,65+,1962.7143,1955.4690,1699.6112,2260.1183,0.4974,0.4263,0.5805,0.4749
128,2017-01-02,1,0-5,4407.7143,4504.1187,3927.9340,5143.4861,0.8369,0.7026,1.0015,0.8541
128,2017-01-02,1,6-11,4855.0000,4696.1041,4133.7221,5371.2173,0.7744,0.6640,0.9006,0.8919
128,2017-01-02,1,12-17,2687.5714,2553.2348,2272.6709,2896.1047,0.6131,0.5299,0.7089,0.7614
128,2017-01-02,1,18-44,7380.4286,7456.7591,6439.6536,8567.6632,0.4500,0.3896,0.5202,0.4639
128,2017-01-02,1,45-64,4062.1429,4031.1077,3507.2785,4646.2130,0.4504,0.3879,0.5221,0.4541
128,2017-01-02,1,65+,1890.7143,1881.0005,1635.0163,2159.5115,0.5016,0.4295,0.5848,0.4859
129,2017-01-03,1,0-5,3995.1429,4095.0886,3558.6807,4695.3994,0.8430,0.7056,1.0074,0.8489
129,2017-01-03,1,6-11,3957.7143,3904.1763,3432.7389,4478.1644,0.7667,0.6568,0.8978,0.8610
129,2017-01-03,1,12-17,2088.0000,2022.1855,1806.9522,2284.1275,0.5987,0.5168,0.6954,0.7285
129,2017-01-03,1,18-44,6725.5714,6757.4669,5855.8406,7722.3642,0.4470,0.3866,0.5195,0.4639
129,2017-01-03,1,45-64,3820.5714,3768.1417,3275.8374,4330.5878,0.4468,0.3843,0.5221,0.4583
129,2017-01-03,1,65+,1823.5714,1789.2443,1561.3711,2056.0092,0.4987,0.4267,0.5823,0.4961
130,2017-01-04,1,0-5,3654.5714,3734.4484,3253.0561,4299.8131,0.8512,0.7115,1.0166,0.8530
130,2017-01-04,1,6-11,3225.7143,3244.5962,2845.4486,3719.4077,0.7636,0.6556,0.8950,0.8384
130,2017-01-04,1,12-17,1597.7143,1590.0430,1428.5473,1805.2588,0.5849,0.5046,0.6783,0.6992
130,2017-01-04,1,18-44,6154.5714,6068.7877,5266.9013,6916.9358,0.4430,0.3827,0.5152,0.4665
130,2017-01-04,1,45-64,3550.1429,3477.0991,3028.0918,4007.2247,0.4416,0.3791,0.5145,0.4629
130,2017-01-04,1,65+,1736.7143,1684.1719,1469.7130,1939.6749,0.4936,0.4198,0.5776,0.5053
131,2017-01-05,1,0-5,3489.0000,3410.6628,2984.1756,3921.0905,0.8579,0.7151,1.0281,0.8976
131,2017-01-05,1,6-11,2860.5714,2702.5642,2357.1837,3085.7841,0.7653,0.6570,0.8978,0.8748
131,2017-01-05,1,12-17,1409.7143,1247.9660,1112.6541,1417.3371,0.5762,0.4969,0.6677,0.7349
131,2017-01-05,1,18-44,5847.0000,5405.9736,4711.6764,6161.2591,0.4397,0.3795,0.5111,0.4928
131,2017-01-05,1,45-64,3427.4286,3171.5749,2770.5545,3640.4115,0.4368,0.3730,0.5092,0.4904
131,2017-01-05,1,65+,1684.4286,1564.3972,1370.9028,1795.9470,0.4874,0.4158,0.5702,0.5344
132,2017-01-06,1,0-5,3143.8571,3124.8857,2719.1740,3613.6653,0.8689,0.7264,1.0467,0.8605
132,2017-01-06,1,6-11,2143.2857,2259.5850,1974.8040,2573.0397,0.7780,0.6667,0.9086,0.7880
132,2017-01-06,1,12-17,941.2857,981.5650,870.3215,1113.6472,0.5746,0.4964,0.6672,0.6405
132,2017-01-06,1,18-44,4849.5714,4776.2930,4188.2116,5501.3385,0.4391,0.3802,0.5101,0.4571
132,2017-01-06,1,45-64,2919.4286,2862.2081,2505.4012,3288.8677,0.4335,0.3720,0.5086,0.4546
132,2017-01-06,1,65+,1476.4286,1442.9075,1256.9401,1649.0445,0.4827,0.4120,0.5661,0.5008
133,2017-01-07,1,0-5,2900.1429,2875.9755,2507.7139,3321.0694,0.8850,0.7403,1.0656,0.8597
133,2017-01-07,1,6-11,1790.1429,1910.6697,1672.4343,2171.5028,0.8016,0.6852,0.9348,0.7720
133,2017-01-07,1,12-17,721.8571,774.8347,681.8285,882.4539,0.5825,0.5031,0.6741,0.6144
133,2017-01-07,1,18-44,4212.0000,4203.8817,3677.7504,4851.7644,0.4434,0.3841,0.5115,0.4495
133,2017-01-07,1,45-64,2596.8571,2571.1994,2250.4936,2957.0294,0.4360,0.3743,0.5074,0.4469
133,2017-01-07,1,65+,1334.1429,1316.0406,1148.4642,1498.7929,0.4844,0.4125,0.5674,0.4944
134,2017-01-08,2,0-5,2636.5714,2651.0778,2306.5015,3065.6582,0.9067,0.7574,1.0879,0.8514
134,2017-01-08,2,6-11,1534.1429,1632.7052,1433.9547,1857.5376,0.8365,0.7130,0.9736,0.7640
134,2017-01-08,2,12-17,565.4286,616.3675,538.6681,705.1334,0.5999,0.5178,0.6921,0.5935
134,2017-01-08,2,18-44,3616.0000,3693.4027,3236.3512,4260.0136,0.4531,0.3925,0.5226,0.4398
134,2017-01-08,2,45-64,2262.8571,2296.8510,2010.5726,2640.0496,0.4443,0.3814,0.5169,0.4364
134,2017-01-08,2,65+,1179.0000,1189.8733,1036.7314,1357.5756,0.4914,0.4190,0.5749,0.4833
135,2017-01-09,2,0-5,2417.8571,2453.6033,2131.6669,2843.1000,0.9350,0.7767,1.1218,0.8541
135,2017-01-09,2,6-11,1342.1429,1417.2375,1238.6717,1613.6027,0.8786,0.7493,1.0307,0.7702
135,2017-01-09,2,12-17,457.1429,496.4512,432.7788,571.2193,0.6238,0.5377,0.7216,0.5864
135,2017-01-09,2,18-44,3131.8571,3242.5704,2850.5911,3724.8836,0.4672,0.4036,0.5398,0.4369
135,2017-01-09,2,45-64,1984.7143,2042.8722,1786.4668,2340.6513,0.4571,0.3924,0.5332,0.4329
135,2017-01-09,2,65+,1054.1429,1070.7660,936.3594,1225.7508,0.5038,0.4308,0.5903,0.4807
136,2017-01-10,2,0-5,2247.8571,2273.3834,1979.4074,2632.7479,0.9624,0.8038,1.1552,0.8674
136,2017-01-10,2,6-11,1205.4286,1246.8906,1089.2206,1425.5440,0.9222,0.7870,1.0821,0.7881
136,2017-01-10,2,12-17,373.2857,406.1625,354.7254,469.8331,0.6503,0.5598,0.7553,0.5838
136,2017-01-10,2,18-44,2735.4286,2858.7089,2517.5384,3276.2274,0.4832,0.4172,0.5596,0.4374
136,2017-01-10,2,45-64,1740.8571,1811.0314,1585.2694,2074.8082,0.4725,0.4047,0.5528,0.4307
136,2017-01-10,2,65+,917.5714,962.9393,840.2480,1102.2370,0.5204,0.4449,0.6106,0.4754
137,2017-01-11,2,0-5,2095.1429,2116.1226,1840.4095,2436.7587,0.9851,0.8226,1.1829,0.8885
137,2017-01-11,2,6-11,1090.1429,1115.5259,980.7095,1279.2162,0.9655,0.8236,1.1345,0.8158
137,2017-01-11,2,12-17,315.8571,337.7815,294.7577,390.6491,0.6800,0.5868,0.7865,0.5960
