day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
5,2012-09-06,36,6-11,25.5714,24.3040,19.9255,29.4938,1.7899,1.5289,2.1007,2.1285
5,2012-09-06,36,12-17,13.7143,14.1412,11.4234,17.4396,1.6107,1.3624,1.9251,1.8493
5,2012-09-06,36,18-44,35.4286,39.2644,32.1857,47.5947,0.8824,0.7621,1.0195,1.0044
5,2012-09-06,36,45-64,24.8571,28.1266,22.9624,34.5535,0.8886,0.7596,1.0363,1.0113
5,2012-09-06,36,65+,14.1429,15.1271,12.1048,18.7634,0.9396,0.7938,1.1140,1.1058
6,2012-09-07,36,0-5,31.0000,30.8184,25.4409,37.0908,1.5119,1.2758,1.7937,1.7512
6,2012-09-07,36,6-11,27.8571,25.9886,21.1384,32.0839,1.7547,1.4944,2.0620,2.0332
6,2012-09-07,36,12-17,15.1429,15.0678,11.9580,18.6382,1.6036,1.3577,1.9005,1.7926
6,2012-09-07,36,18-44,40.7143,40.7252,33.3878,49.1496,0.8690,0.7548,1.0052,0.9816
6,2012-09-07,36,45-64,28.1429,29.1572,23.7020,35.9097,0.8781,0.7547,1.0254,0.9901
6,2012-09-07,36,65+,15.4286,15.5023,12.2612,19.4400,0.9317,0.7908,1.1045,1.0732
7,2012-09-08,36,0-5,35.2857,31.9402,26.2327,37.9811,1.4629,1.2261,1.7400,1.7782
7,2012-09-08,36,6-11,29.1429,27.5323,22.6017,33.6861,1.6932,1.4390,1.9992,1.9606
7,2012-09-08,36,12-17,18.0000,16.0833,12.8245,20.1105,1.5661,1.3273,1.8487,1.8437
7,2012-09-08,36,18-44,45.8571,42.4768,35.0823,51.0122,0.8447,0.7344,0.9771,0.9812
7,2012-09-08,36,45-64,31.5714,30.3495,24.6174,36.9383,0.8574,0.7368,1.0009,0.9873
7,2012-09-08,36,65+,16.1429,16.0043,12.5857,20.1519,0.9155,0.7751,1.0829,1.0475
8,2012-09-09,37,0-5,35.0000,32.8946,27.0002,39.2492,1.3992,1.1685,1.6852,1.6258
8,2012-09-09,37,6-11,30.5714,28.8834,23.7466,35.4472,1.6266,1.3830,1.9077,1.8484
8,2012-09-09,37,12-17,20.1429,17.0836,13.6361,21.5597,1.5106,1.2754,1.7918,1.7968
8,2012-09-09,37,18-44,46.7143,44.4927,37.2668,53.1516,0.8148,0.7076,0.9422,0.9209
8,2012-09-09,37,45-64,33.8571,31.7249,25.7656,38.2933,0.8292,0.7129,0.9676,0.9381
8,2012-09-09,37,65+,16.7143,16.5645,13.1372,20.7871,0.8906,0.7555,1.0585,0.9914
9,2012-09-10,37,0-5,33.5714,33.5086,27.8877,40.0589,1.3456,1.1207,1.6120,1.4767
9,2012-09-10,37,6-11,32.0000,30.1014,24.9352,36.8196,1.5574,1.3304,1.8396,1.7438
9,2012-09-10,37,12-17,19.2857,18.0929,14.3931,22.5663,1.4528,1.2274,1.7143,1.6072
9,2012-09-10,37,18-44,47.2857,46.7180,39.3949,55.7523,0.7896,0.6858,0.9126,0.8526
9,2012-09-10,37,45-64,34.5714,33.2550,27.1168,40.0186,0.8051,0.6931,0.9390,0.8704
9,2012-09-10,37,65+,17.1429,17.3202,13.8384,21.5978,0.8692,0.7369,1.0299,0.9280
10,2012-09-11,37,0-5,34.4286,33.8195,28.2672,40.5547,1.2998,1.0884,1.5549,1.4430
10,2012-09-11,37,6-11,31.7143,30.9564,25.7041,37.3991,1.4991,1.2750,1.7636,1.6638
10,2012-09-11,37,12-17,19.5714,18.9797,15.1375,23.4406,1.3925,1.1777,1.6476,1.5445
10,2012-09-11,37,18-44,48.8571,49.3303,41.6636,58.9865,0.7686,0.6638,0.8891,0.8365
10,2012-09-11,37,45-64,36.4286,34.7880,28.6290,41.7935,0.7833,0.6716,0.9131,0.8653
10,2012-09-11,37,65+,20.2857,18.1995,14.6219,22.5352,0.8478,0.7185,1.0040,0.9605
11,2012-09-12,37,0-5,37.4286,33.8603,28.2569,40.6597,1.2566,1.0531,1.5024,1.4879
11,2012-09-12,37,6-11,33.4286,31.4617,26.1516,38.0107,1.4479,1.2353,1.7007,1.6708
11,2012-09-12,37,12-17,20.2857,19.5773,15.6627,24.0413,1.3416,1.1424,1.5825,1.5179
11,2012-09-12,37,18-44,52.4286,52.2387,43.8516,62.2760,0.7521,0.6501,0.8716,0.8370
11,2012-09-12,37,45-64,36.8571,36.4311,29.9558,43.5361,0.7672,0.6596,0.8936,0.8529
11,2012-09-12,37,65+,21.4286,19.1374,15.3501,23.6494,0.8325,0.7060,0.9821,0.9497
12,2012-09-13,37,0-5,37.0000,33.7068,28.0338,40.5024,1.2313,1.0332,1.4670,1.4269
12,2012-09-13,37,6-11,33.5714,31.6573,26.1995,38.2812,1.4156,1.2079,1.6582,1.6142
12,2012-09-13,37,12-17,21.8571,20.0027,16.0805,24.3892,1.3057,1.1067,1.5435,1.5145
12,2012-09-13,37,18-44,53.8571,54.9659,46.1580,65.0636,0.7437,0.6443,0.8609,0.8114
12,2012-09-13,37,45-64,37.5714,37.8743,31.3789,45.3528,0.7593,0.6530,0.8846,0.8259
12,2012-09-13,37,65+,21.1429,20.0012,16.1585,24.7032,0.8245,0.7002,0.9712,0.9053
13,2012-09-14,37,0-5,33.1429,33.2827,27.6669,40.0077,1.2240,1.0301,1.4578,1.2896
13,2012-09-14,37,6-11,30.7143,31.5743,26.1941,37.9863,1.4009,1.1977,1.6409,1.4754
13,2012-09-14,37,12-17,20.8571,20.1194,16.2543,24.6154,1.2849,1.0947,1.5127,1.4127
13,2012-09-14,37,18-44,54.7143,57.6944,48.5163,68.2258,0.7444,0.6461,0.8610,0.7657
13,2012-09-14,37,45-64,38.2857,39.1941,32.7335,47.0019,0.7611,0.6543,0.8857,0.7846
13,2012-09-14,37,65+,19.8571,20.7981,16.9469,25.8440,0.8261,0.7031,0.9731,0.8425
14,2012-09-15,37,0-5,30.1429,32.7928,27.0892,39.4177,1.2313,1.0356,1.4661,1.2164
14,2012-09-15,37,6-11,28.8571,31.2640,25.9202,37.5931,1.4038,1.1992,1.6480,1.4095
14,2012-09-15,37,12-17,19.8571,20.0518,16.2405,24.4800,1.2816,1.0901,1.5115,1.3465
14,2012-09-15,37,18-44,57.0000,60.3902,50.8043,71.6658,0.7538,0.6520,0.8788,0.7484
14,2012-09-15,37,45-64,38.2857,40.4992,33.6937,48.5393,0.7714,0.6624,0.9022,0.7674
14,2012-09-15,37,65+,19.8571,21.5422,17.7100,26.4384,0.8382,0.7089,0.9918,0.8224
15,2012-09-16,38,0-5,31.1429,32.2766,26.5725,38.6806,1.2441,1.0480,1.4807,1.2820
15,2012-09-16,38,6-11,29.5714,30.7775,25.7215,37.2472,1.4121,1.2086,1.6527,1.4683
15,2012-09-16,38,12-17,18.5714,19.8105,16.0616,24.2947,1.2871,1.0981,1.5193,1.3347
15,2012-09-16,38,18-44,61.8571,62.6643,52.7671,74.3255,0.7663,0.6634,0.8899,0.7873
15,2012-09-16,38,45-64,41.0000,41.8513,34.8307,50.2429,0.7857,0.6750,0.9189,0.8031
15,2012-09-16,38,65+,20.8571,22.2374,18.3135,27.1455,0.8514,0.7230,1.0088,0.8593
16,2012-09-17,38,0-5,32.2857,31.7248,26.0730,38.0839,1.2680,1.0639,1.5123,1.3289
16,2012-09-17,38,6-11,28.7143,30.3072,25.2746,36.5524,1.4305,1.2214,1.6758,1.4710
16,2012-09-17,38,12-17,18.1429,19.4747,15.8317,23.9716,1.3032,1.1115,1.5326,1.3289
16,2012-09-17,38,18-44,64.5714,64.2413,54.5515,76.3287,0.7821,0.6755,0.9092,0.8025
16,2012-09-17,38,45-64,41.2857,43.0040,35.9312,51.7440,0.8031,0.6890,0.9355,0.8148
16,2012-09-17,38,65+,22.5714,22.8376,18.6393,27.7363,0.8698,0.7382,1.0290,0.8865
17,2012-09-18,38,0-5,30.2857,31.3015,25.8581,37.6723,1.2983,1.0889,1.5403,1.2880
17,2012-09-18,38,6-11,28.7143,29.9003,24.8785,35.9196,1.4488,1.2425,1.6936,1.4708
17,2012-09-18,38,12-17,18.0000,19.1293,15.5236,23.6331,1.3253,1.1306,1.5528,1.3258
17,2012-09-18,38,18-44,65.7143,65.4454,55.8733,77.5811,0.8002,0.6898,0.9286,0.7980
17,2012-09-18,38,45-64,41.8571,44.2560,36.9504,53.2273,0.8233,0.7045,0.9593,0.8118
17,2012-09-18,38,65+,22.8571,23.3605,19.1670,28.5272,0.8883,0.7513,1.0458,0.8812
18,2012-09-19,38,0-5,29.7143,31.0663,25.7720,37.7149,1.3291,1.1177,1.5781,1.2765
18,2012-09-19,38,6-11,28.5714,29.4191,24.6045,35.3653,1.4664,1.2558,1.7197,1.4697
18,2012-09-19,38,12-17,18.2857,18.7487,15.3586,23.2167,1.3406,1.1429,1.5764,1.3458
18,2012-09-19,38,18-44,65.5714,66.5761,56.6562,79.0558,0.8163,0.7039,0.9470,0.7987
18,2012-09-19,38,45-64,44.2857,45.5239,37.9007,54.3763,0.8397,0.7207,0.9823,0.8178
18,2012-09-19,38,65+,22.4286,23.7923,19.6865,29.0102,0.9039,0.7661,1.0667,0.8738
19,2012-09-20,38,0-5,28.8571,31.0859,25.8690,37.5293,1.3641,1.1479,1.6216,1.2527
19,2012-09-20,38,6-11,28.5714,29.0149,24.0086,34.6866,1.4858,1.2669,1.7355,1.4563
19,2012-09-20,38,12-17,17.0000,18.4654,15.1475,22.7957,1.3524,1.1522,1.5881,1.2939
19,2012-09-20,38,18-44,64.7143,67.5833,57.2146,80.3796,0.8314,0.7160,0.9643,0.7839
19,2012-09-20,38,45-64,44.5714,46.8826,39.1429,55.9405,0.8527,0.7320,0.9978,0.8026
19,2012-09-20,38,65+,22.2857,24.2671,19.9542,29.5520,0.9123,0.7783,1.0707,0.8573
20,2012-09-21,38,0-5,31.0000,31.4397,26.1338,37.8488,1.3923,1.1677,1.6576,1.3432
20,2012-09-21,38,6-11,28.7143,28.6672,23.7094,34.4593,1.4882,1.2746,1.7462,1.5139
20,2012-09-21,38,12-17,17.8571,18.2037,14.8015,22.5659,1.3454,1.1514,1.5774,1.3725
20,2012-09-21,38,18-44,68.1429,68.5482,58.0126,81.8105,0.8361,0.7227,0.9704,0.8332
20,2012-09-21,38,45-64,47.7143,48.1392,40.4268,57.5502,0.8534,0.7359,0.9961,0.8598
20,2012-09-21,38,65+,26.1429,24.5618,20.1045,29.7909,0.9072,0.7750,1.0654,0.9442
21,2012-09-22,38,0-5,32.7143,32.0226,26.6720,38.5129,1.4029,1.1766,1.6775,1.3899
21,2012-09-22,38,6-11,29.0000,28.2404,23.2970,34.0186,1.4848,1.2715,1.7430,1.5376
21,2012-09-22,38,12-17,18.5714,17.9437,14.5235,22.1799,1.3260,1.1270,1.5546,1.4164
21,2012-09-22,38,18-44,69.2857,69.2720,58.4309,82.2082,0.8322,0.7155,0.9670,0.8518
21,2012-09-22,38,45-64,51.0000,49.1706,41.5184,59.1736,0.8445,0.7221,0.9877,0.8816
21,2012-09-22,38,65+,26.7143,24.8543,20.2823,29.9431,0.8922,0.7582,1.0488,0.9589
22,2012-09-23,39,0-5,33.0000,32.8709,27.3656,39.4496,1.4032,1.1787,1.6650,1.3697
22,2012-09-23,39,6-11,26.8571,28.0245,23.0364,33.8088,1.4757,1.2613,1.7238,1.4655
22,2012-09-23,39,12-17,17.8571,17.6408,14.3054,21.7335,1.2974,1.1073,1.5235,1.3711
22,2012-09-23,39,18-44,68.8571,69.9500,58.9734,82.6683,0.8178,0.7059,0.9497,0.8329
22,2012-09-23,39,45-64,52.0000,50.2066,42.2939,60.0097,0.8245,0.7078,0.9644,0.8646
22,2012-09-23,39,65+,26.8571,24.8832,20.4225,30.0429,0.8681,0.7388,1.0219,0.9389
23,2012-09-24,39,0-5,33.0000,33.7961,28.1835,40.6951,1.3855,1.1728,1.6634,1.3823
23,2012-09-24,39,6-11,27.2857,27.8383,22.9144,33.7850,1.4540,1.2453,1.7057,1.5010
23,2012-09-24,39,12-17,18.1429,17.2615,14.0375,21.2499,1.2568,1.0725,1.4786,1.3986
23,2012-09-24,39,18-44,73.4286,70.6676,59.4289,83.8096,0.7976,0.6902,0.9252,0.8545
23,2012-09-24,39,45-64,54.4286,50.6456,42.7134,60.6151,0.7994,0.6861,0.9348,0.8833
23,2012-09-24,39,65+,26.8571,24.7411,20.4068,29.9355,0.8371,0.7162,0.9858,0.9432
24,2012-09-25,39,0-5,36.4286,34.8450,29.0364,41.9720,1.3725,1.1509,1.6414,1.4829
24,2012-09-25,39,6-11,29.0000,27.7540,22.8597,33.7226,1.4315,1.2242,1.6745,1.5918
24,2012-09-25,39,12-17,20.0000,16.9467,13.7297,20.6375,1.2189,1.0378,1.4381,1.4918
24,2012-09-25,39,18-44,79.4286,71.1903,60.2848,84.3326,0.7770,0.6710,0.9032,0.9013
24,2012-09-25,39,45-64,57.7143,50.7534,42.8099,60.5338,0.7766,0.6643,0.9082,0.9230
24,2012-09-25,39,65+,27.7143,24.5277,20.4665,29.6218,0.8144,0.6923,0.9590,0.9725
25,2012-09-26,39,0-5,33.7143,35.9503,29.7992,42.9745,1.3581,1.1348,1.6135,1.3460
25,2012-09-26,39,6-11,26.7143,27.7256,22.8420,33.5103,1.4108,1.2064,1.6603,1.4523
25,2012-09-26,39,12-17,17.7143,16.5544,13.2763,20.1371,1.1876,1.0127,1.4012,1.3339
25,2012-09-26,39,18-44,75.2857,71.4236,60.8921,84.2475,0.7608,0.6555,0.8831,0.8236
25,2012-09-26,39,45-64,54.7143,50.7451,42.6022,60.2491,0.7597,0.6486,0.8869,0.8433
25,2012-09-26,39,65+,26.0000,24.2335,20.0688,29.6467,0.8030,0.6811,0.9459,0.8881
26,2012-09-27,39,0-5,35.1429,37.0286,30.7562,44.2623,1.3388,1.1210,1.5972,1.3601
26,2012-09-27,39,6-11,28.5714,27.8906,23.1272,33.4684,1.4071,1.1988,1.6493,1.4869
26,2012-09-27,39,12-17,17.2857,16.1455,12.9132,19.7546,1.1808,1.0064,1.3848,1.3065
26,2012-09-27,39,18-44,75.2857,71.5317,60.6902,84.4828,0.7566,0.6532,0.8782,0.8167
26,2012-09-27,39,45-64,54.2857,50.7734,42.6021,60.3296,0.7589,0.6495,0.8864,0.8294
26,2012-09-27,39,65+,26.0000,24.0868,19.9622,29.7302,0.8086,0.6872,0.9573,0.8748
27,2012-09-28,39,0-5,40.1429,38.0445,31.7391,45.4427,1.3209,1.1080,1.5777,1.3651
27,2012-09-28,39,6-11,26.1429,28.0488,23.3308,33.7648,1.4119,1.2052,1.6501,1.3237
27,2012-09-28,39,12-17,14.2857,15.7370,12.5806,19.5491,1.1943,1.0221,1.4015,1.0884
27,2012-09-28,39,18-44,66.2857,71.6859,60.4172,84.4527,0.7662,0.6608,0.8894,0.7106
27,2012-09-28,39,45-64,44.0000,50.8217,42.3046,60.3247,0.7776,0.6669,0.9106,0.6861
27,2012-09-28,39,65+,19.2857,24.2975,20.0667,29.7866,0.8404,0.7146,0.9893,0.6990
28,2012-09-29,39,0-5,42.0000,38.6996,32.4622,45.9541,1.3104,1.1014,1.5571,1.4306
28,2012-09-29,39,6-11,28.8571,28.2200,23.4530,33.8911,1.4307,1.2257,1.6724,1.4482
28,2012-09-29,39,12-17,13.8571,15.4366,12.4024,19.1891,1.2326,1.0515,1.4448,1.1514
28,2012-09-29,39,18-44,70.5714,71.4776,60.1696,84.1633,0.7900,0.6817,0.9187,0.7686
28,2012-09-29,39,45-64,48.1429,51.1720,42.6444,60.7350,0.8162,0.6993,0.9552,0.7509
28,2012-09-29,39,65+,21.0000,24.7558,20.6010,30.4185,0.8942,0.7620,1.0512,0.7714
29,2012-09-30,40,0-5,39.4286,38.7567,32.6919,45.9769,1.3082,1.0968,1.5574,1.3047
29,2012-09-30,40,6-11,28.1429,28.2145,23.5707,33.9416,1.4551,1.2467,1.6994,1.3607
29,2012-09-30,40,12-17,12.8571,15.0863,12.0692,18.7309,1.2837,1.0962,1.4995,1.0645
29,2012-09-30,40,18-44,64.2857,71.7992,60.4368,84.4653,0.8259,0.7115,0.9594,0.6981
29,2012-09-30,40,45-64,41.2857,51.7567,43.5949,61.7896,0.8695,0.7453,1.0173,0.6746
29,2012-09-30,40,65+,18.2857,25.5977,21.2373,31.7229,0.9677,0.8245,1.1418,0.6908
30,2012-10-01,40,0-5,40.2857,38.3732,32.2516,45.4087,1.3086,1.1022,1.5515,1.3696
30,2012-10-01,40,6-11,28.2857,28.0900,23.5621,33.7650,1.4779,1.2704,1.7265,1.4515
30,2012-10-01,40,12-17,14.2857,14.7673,11.7883,18.3657,1.3391,1.1438,1.5627,1.2301
30,2012-10-01,40,18-44,68.8571,72.3030,60.9430,85.2503,0.8636,0.7455,1.0041,0.7843
30,2012-10-01,40,45-64,48.0000,53.0588,44.5674,63.5432,0.9263,0.7931,1.0798,0.7936
30,2012-10-01,40,65+,24.8571,27.1199,22.3928,32.9351,1.0437,0.8872,1.2354,0.8612
31,2012-10-02,40,0-5,37.2857,37.4347,31.4943,44.2506,1.3046,1.1038,1.5427,1.3080
31,2012-10-02,40,6-11,27.4286,27.7772,23.2988,33.6123,1.4942,1.2837,1.7437,1.4366
31,2012-10-02,40,12-17,13.2857,14.4775,11.6092,17.9334,1.3819,1.1826,1.6214,1.2350
31,2012-10-02,40,18-44,68.1429,73.4199,62.1165,86.3406,0.8952,0.7741,1.0401,0.7949
31,2012-10-02,40,45-64,51.7143,54.9396,46.4501,65.5615,0.9740,0.8348,1.1392,0.8279
31,2012-10-02,40,65+,26.7143,28.9774,23.9877,35.1103,1.1077,0.9374,1.3099,0.9113
32,2012-10-03,40,0-5,37.7143,36.1449,30.3133,42.6733,1.2968,1.0984,1.5395,1.3807
32,2012-10-03,40,6-11,29.7143,27.2316,22.7401,32.8276,1.4951,1.2853,1.7426,1.5767
32,2012-10-03,40,12-17,14.7143,14.1901,11.3388,17.6295,1.4026,1.1995,1.6386,1.3894
32,2012-10-03,40,18-44,74.1429,74.8620,63.1765,88.5332,0.9141,0.7885,1.0628,0.8818
32,2012-10-03,40,45-64,58.8571,57.6100,48.4175,68.2322,1.0012,0.8587,1.1699,0.9392
32,2012-10-03,40,65+,33.2857,31.2479,25.9883,38.0325,1.1432,0.9684,1.3437,1.0649
33,2012-10-04,40,0-5,37.5714,34.6003,28.8984,41.1072,1.2835,1.0832,1.5204,1.3650
33,2012-10-04,40,6-11,26.7143,26.5291,22.0837,32.0081,1.4783,1.2715,1.7221,1.4862
33,2012-10-04,40,12-17,14.1429,13.9798,11.1911,17.3708,1.3961,1.1977,1.6231,1.3491
33,2012-10-04,40,18-44,75.1429,76.8929,65.0140,90.9251,0.9147,0.7872,1.0634,0.8659
33,2012-10-04,40,45-64,59.7143,60.6290,50.8914,71.5425,1.0042,0.8602,1.1693,0.9220
33,2012-10-04,40,65+,33.5714,33.8034,27.8395,40.6837,1.1447,0.9725,1.3504,1.0388
34,2012-10-05,40,0-5,32.4286,32.9442,27.4620,39.5670,1.2642,1.0699,1.4953,1.3570
34,2012-10-05,40,6-11,27.7143,25.8011,21.3772,31.0379,1.4520,1.2487,1.6878,1.6150
34,2012-10-05,40,12-17,16.2857,13.8156,10.9422,17.1747,1.3701,1.1726,1.5970,1.5496
34,2012-10-05,40,18-44,86.8571,79.0774,67.0302,93.4168,0.9007,0.7761,1.0440,0.9733
34,2012-10-05,40,45-64,72.5714,63.6811,53.8078,75.2457,0.9866,0.8435,1.1484,1.0692
34,2012-10-05,40,65+,42.4286,36.2935,30.2440,43.7709,1.1215,0.9492,1.3170,1.2213
35,2012-10-06,40,0-5,29.4286,31.4402,26.0807,37.8307,1.2404,1.0484,1.4678,1.2535
35,2012-10-06,40,6-11,24.1429,24.9876,20.6548,30.0732,1.4110,1.2133,1.6419,1.4569
35,2012-10-06,40,12-17,14.5714,13.6493,10.9054,16.9884,1.3261,1.1391,1.5488,1.3966
35,2012-10-06,40,18-44,84.1429,81.4017,69.2396,95.6998,0.8715,0.7513,1.0144,0.9005
35,2012-10-06,40,45-64,70.5714,66.6464,56.7948,78.8430,0.9480,0.8133,1.1077,0.9898
35,2012-10-06,40,65+,43.2857,38.6260,32.1934,46.2780,1.0712,0.9107,1.2625,1.1413
36,2012-10-07,41,0-5,30.1429,30.2469,24.9162,36.5696,1.2270,1.0378,1.4548,1.3277
36,2012-10-07,41,6-11,25.5714,24.2379,19.8989,29.1618,1.3807,1.1890,1.6109,1.5511
36,2012-10-07,41,12-17,15.7143,13.6653,10.8471,16.9072,1.2904,1.1078,1.5017,1.4782
36,2012-10-07,41,18-44,92.1429,83.5881,70.4400,98.2269,0.8465,0.7299,0.9807,0.9560
36,2012-10-07,41,45-64,78.1429,69.2863,59.2036,81.4472,0.9147,0.7844,1.0629,1.0467
36,2012-10-07,41,65+,47.7143,40.6977,33.9614,48.5163,1.0239,0.8693,1.2020,1.1971
37,2012-10-08,41,0-5,28.2857,29.3483,24.0908,35.5140,1.2242,1.0381,1.4507,1.2295
37,2012-10-08,41,6-11,23.4286,23.5795,19.4405,28.5945,1.3657,1.1716,1.5966,1.4053
37,2012-10-08,41,12-17,13.4286,13.7186,10.8351,17.0646,1.2651,1.0846,1.4751,1.2879
37,2012-10-08,41,18-44,86.1429,85.2870,71.8478,100.0248,0.8277,0.7161,0.9615,0.8593
37,2012-10-08,41,45-64,73.4286,71.6872,60.8556,84.3674,0.8872,0.7611,1.0323,0.9296
37,2012-10-08,41,65+,43.2857,42.2237,35.3637,50.2631,0.9850,0.8358,1.1601,1.0469
38,2012-10-09,41,0-5,27.0000,28.8532,23.6888,35.0072,1.2273,1.0353,1.4515,1.1952
38,2012-10-09,41,6-11,21.8571,23.1829,19.0576,28.1699,1.3646,1.1711,1.5898,1.3481
38,2012-10-09,41,12-17,12.5714,13.9138,11.0344,17.2475,1.2540,1.0738,1.4662,1.2314
38,2012-10-09,41,18-44,84.1429,86.3770,73.0372,101.6289,0.8173,0.7052,0.9477,0.8323
38,2012-10-09,41,45-64,73.5714,73.7737,62.3892,86.7700,0.8703,0.7444,1.0153,0.9021
38,2012-10-09,41,65+,44.0000,43.2395,36.1849,51.5282,0.9575,0.8139,1.1248,1.0200
39,2012-10-10,41,0-5,27.8571,28.6303,23.5487,34.6122,1.2373,1.0399,1.4687,1.2318
39,2012-10-10,41,6-11,20.8571,22.9354,18.8381,27.8789,1.3741,1.1795,1.6087,1.3369
39,2012-10-10,41,12-17,12.8571,14.1030,11.1323,17.6999,1.2582,1.0758,1.4666,1.2261
39,2012-10-10,41,18-44,86.4286,87.3077,74.1743,101.6260,0.8147,0.7016,0.9470,0.8269
39,2012-10-10,41,45-64,70.4286,75.0399,63.3806,88.5053,0.8621,0.7394,1.0087,0.8775
39,2012-10-10,41,65+,41.8571,43.5222,36.6226,51.8840,0.9421,0.8021,1.1045,0.9755
40,2012-10-11,41,0-5,27.2857,28.5246,23.7040,34.3838,1.2444,1.0472,1.4734,1.2331
40,2012-10-11,41,6-11,21.7143,22.7740,18.7131,27.8809,1.3899,1.1939,1.6184,1.3720
40,2012-10-11,41,12-17,13.4286,14.3137,11.3613,17.9479,1.2688,1.0897,1.4794,1.2519
40,2012-10-11,41,18-44,85.4286,87.3899,74.3388,102.1929,0.8160,0.7027,0.9457,0.8281
40,2012-10-11,41,45-64,70.5714,75.8240,63.9025,89.3730,0.8608,0.7373,1.0046,0.8773
40,2012-10-11,41,65+,41.5714,43.5197,36.5197,51.8223,0.9329,0.7934,1.0956,0.9705
41,2012-10-12,41,0-5,28.8571,28.4260,23.6844,34.5678,1.2452,1.0492,1.4779,1.2836
41,2012-10-12,41,6-11,22.4286,22.7800,18.8351,27.8318,1.4010,1.2011,1.6368,1.4115
41,2012-10-12,41,12-17,12.8571,14.5285,11.5712,18.2824,1.2747,1.0942,1.4810,1.2510
41,2012-10-12,41,18-44,84.5714,87.0407,73.7430,102.2712,0.8130,0.7008,0.9450,0.8418
41,2012-10-12,41,45-64,72.8571,76.0041,64.4306,90.3137,0.8559,0.7334,1.0005,0.8914
41,2012-10-12,41,65+,41.8571,42.9781,35.9655,51.1954,0.9236,0.7860,1.0855,0.9846
42,2012-10-13,41,0-5,28.0000,28.4018,23.5076,34.4491,1.2476,1.0457,1.4831,1.2737
42,2012-10-13,41,6-11,23.0000,22.8795,18.9026,27.9682,1.4131,1.2099,1.6627,1.4399
42,2012-10-13,41,12-17,14.0000,14.7665,11.7284,18.3245,1.2806,1.0962,1.4986,1.3115
42,2012-10-13,41,18-44,84.1429,86.2923,73.2152,101.1448,0.8130,0.7009,0.9484,0.8527
42,2012-10-13,41,45-64,76.4286,75.7919,64.3361,89.9827,0.8537,0.7321,0.9990,0.9094
42,2012-10-13,41,65+,40.4286,42.1019,35.3770,50.1963,0.9170,0.7808,1.0775,0.9850
43,2012-10-14,42,0-5,28.7143,28.3122,23.5283,34.4626,1.2376,1.0424,1.4719,1.2901
